Rating,Waktu,Teks_Mentah
5,2 minggu lalu,"Kesana pagi sekitar jam 7 belum rame² banget. Tapi merapi cantik buanget. Awalnya udah deg²an karena jam 5 udah mendung. Tapi alhamdulillah puas banget. Disana ada waeung juga nyediain mie rebus, Mendoan goreng, minuman juga.. banyak juga tempat duduk nya."
5,2 bulan lalu,"Tempat camping menarik view gunung merapi dengan suasana tenang menyejukan. Tersedia juga warung ,toilet, musholla dan gasebo di tempat ini"
4,4 bulan lalu,"Kalo kamu suka camping santai tapi gak suka tracking tapi pengen menikmati pemandangan gunung, coba deh camping disni atau bisa juga datang untuk sekedar ngopi/sarapan pagi udah ada warung juga. Bisa reservasi tempat camp untuk view yang maksimal."
5,5 bulan lalu,"Pertama kali pergi ke gerbang Merapi bareng 2 bocil naik motor, agak ekstrim ya karena bareng sama truk pasir + jeep yang banyak banget bersliweran, yang pasti jalan nanjak dan ada sedikit jalan terjal, untuk view ga usah diragukan lagi apa lagi masih dibawah jam 10 saat cuaca cerah the best banget, Gn Merapinya jelas poll, bisa buat camping juga bareng keluarga yg pasti bawa jaket tebel karena ademmm... dari Jogja kota bisa ditempuh dengan kurang lebih 1 jam perjalanan.  untuk makanan berat hanya tersedia Indomie atau pop mie, aneka gorengan ada pisang goreng (ENAK banget), mendoan, kentang goreng, telo goreng dll,  minuman ada aneka kopi dan minuman sachet, harga ya so so lah mulai dari 5.000, cuma untuk susu coklat porsinya agakkebanyakan air apalagi kalo dikasih es jadi agak hambar  parkir luas, tersedia mushola dan toilet juga"
4,Diedit 4 bulan lalu,"Tempat nya masih baru, pelayanan bintang 5 Fasilitas ada toilet yg bersih, mushola, resto, kayu bakar jg ada View nya bagus, bsa terlihat jelas gunung Merapi Camping per'orang 15.000, bawa tenda sendiri +10.000 Disini tempatnya terbatas, berisik jg krna dkt sekali dgn tambang pasir"
5,3 bulan lalu,"Murah Pelayanan cepat dan ramah View cakep Mknn rasa standar hanya ada mie Mendoan kurang matang dalemnya .... singkong enak tpi porsi sedikit. Minuman teh poci enak,"
5,Diedit 4 bulan lalu,"View merapi terlihat jelas (tergantung cuaca juga), adaa warung dan tersedia beberapa tempat duduk. Area camp cukup luas. Parkiran aman 👍"
5,sebulan lalu,"Tempat sejuk bikin segerrr. Akses jalan mudah. Lokasi cukup dekat dari rumah nih, cocok buat sarapan with view haha Bisa buat ngecamp juga loh 👍🏻  Recommended buat masuk wishlist tempat healing kamu 😍"
4,2 minggu lalu,"Tempatnya oke kalo pas cerah,, view merapi indah bgt, sejuk asri. Saran aja sampahnya tolong rajin dibersihkan ya mas2 mbak2 biar kita2 semua nyamaaaaann."
5,5 bulan lalu,"Gerbang merapi berada di seberang teras merapi. Area camping untuk usia remaja keatas, untuk anak2 menurut saya kurang krn lokasinya agak sempit dan berbatu2 terjal, sama2 berada dipinggir jurang lahar dingin, sangat keren dan tersedia wr makan yang lumayan lengkap, dekat dengan musholla, jauh dari pemukiman warga. Cocok untuk camping bersama teman atau pasangan pecinta alam. Keren"
5,2 bulan lalu,"View premium, sangat enak buat ngecamp atau cuma nongkrong, datang lah sepagi mungkin agar merapi terlihat utuh, camping 20rb/motor"
5,2 bulan lalu,Tenpat bagus Murah View indah Ada musholla dan kamar mandi juga Tempt ga terlalu dingin. Fun camp bisa banget
5,2 minggu lalu,"Kebetulan pas kesana pagi dapet view gunung yg bersih, bagus bgt... makanan juga enak2.. rekomanded untuk liburan bersma keluarga..🤩 …"
4,3 minggu lalu,"Luas bgt. Menu nya bisa dibilang lebih sedikit drpd tempat2 lain di sekitar situ, mungkin juga karena ini posisinya di kaki gunung yaa jadi kalo mau restock agak susah. Mushola dan mukena nya ada. Tempat wudhu ada, juga kamar mandinya infonya banyak. Jadi buat yg camping juga bisa bgt dipakai. Arena parkir nya luas, bisa buat campervan masuk jg tempat camping nya. Kesini baru2 ini aman aja utk cuaca, cuma sempat nyasar dikit karena ternyata lagi ada jalan yg sedang diaspal. Jadi puter balik dan harus lewat bunker Kaliadem dulu.  Cuma ada satu yg sgt disayangkan huhu semoga jadi pertimbangan ya.. Tempat nya bbrp hari ini ada byk sekali lalat nya. Utk cafe, dgn view merapi ini cukup mengganggu kenyamanan sih jujur. Makanan jadi berasa bgt perlu cepat2 dihabiskan. Padahal klo dilihat2 jg gak ada pohon buah di deket situ, terus sampah juga gak nampak ada kecuali yg di meja kursi itu. Tapi banyakkk banget lalat nya. Kecewa di bagian sini karena skrg saya lagi diare karena itu huhu, buat yg tubuhnya sensitif sama bakteri ini jd PR bgt sih. Meskipun kita boleh minta lem lalat, tp kayaknya pemandangan makanan nya jg jadi jelek ada kumpulan lalat nya 😭 plsss masih diare sampai detik ini 🥲"
5,3 bulan lalu,"Camping di gerbang merapi malam bisa lihat jelas lahar turu dr atas merapi,tempat bersih ,kamar mandi bersih ,jajan masih ramah di kantong"
5,3 bulan lalu,"Camping yg sangat menyenangkan, tempatnya dpt best view, walaupun agak tertutup kabur. Klo ksini cek cuaca supaya dpt view terbaik."
5,seminggu lalu,"View merapi terlihat jelas diantara jam 06.00-07.30an, ada camp area, kantin dan toilet yang bersih."
5,5 hari lalu,FREE HTM Parkir motor 3k Warung buka pukul 07.30
5,3 bulan lalu,"View bagus banget, rempatnya nyaman mulai dari area camp, cafe, toilet, mushola Petugasnya juga ramah dan siap membantu"
5,10 bulan lalu,"Pemandangan merapi dari lokasi ini bagus sekali, dengan catatan sebelum datang sebaiknya konfirmasi dulu kondisinya mengingat merapi Masih aktif. Tempatnya lumayan luas, ada banyak layanan seperti camp ground, campervan area, warung kopi Dan top view. Tersedia fasilitas parkir, toilet Dan musholla. Sedikit catatan untuk warung kopi, sebaiknya proses pemesanan diberi nomor Dan diatur sedemikian rupa sehingga pesanan bisa tersaji sesuai nomor urut Dan konsumen tidak perlu menunggu lama sekali atau bahkan harus konfirmasi 2 Kali karena ternyata pesanan terlewat."
5,7 bulan lalu,"Camperground dg view Gunung Merapi paling kereen, dapat terlihat utuh, sambil menyaksikan lelehan lava pijar dimalam hari... Disamping fasilitas tenda camping, glamping tersedia toilet bersih, Listrik, jg tersedia Campervan VW Combi Klasik dan uniq..."
5,7 bulan lalu,"Baru pertama kali kesini, ada tempat di daerah kaliurang atas yang sejuk namun santai tapi ambience nya apik poll, ada cafe didalamnya rute kesini juga sudah ada jalurnya mudah beberapa jalan tapi masih rusak, dan ingin kembali kesini untuk coba camping. Sepertinya sangat menarik. Disini juga menyediakan mushola kamar mandi toilet dan persewaan camping."
5,6 bulan lalu,"Camping di sini ramah anak, ada mushola, kamar mandi, pendopo, ada cafe juga tapi last order jam 8 Untuk camping perlu reservasi dl, tp reservasinya bukan buat booking tempat cuma untuk pendataan, jd harus dtg lebih awal kalo mau dapet tempat bagus Ada persewaan alat camping juga kalo mager ribet, cuma lgsung bilang pas booking, soalny klo sewa langsung d tempat takutnya kehabisan Selain camping juga bisa trekking dan naik jeep. Keseluruhan oke bgt deh"
5,6 bulan lalu,"Tempat yang nyaman untuk camping. Viewnya bener-bener bagus banget, dan yang paling penting toiletnya bersih banget 💯💯💯 nyaman banget deh camping di gerbang merapi …"
5,2 bulan lalu,Viewnya tidak diragukan lagi...benar2 bikin hati tenang...sarapan disini enak banget...menunya sederhana yg penting hati senang...
4,10 bulan lalu,"Lokasinya syahdu, lumayan banyak tempat duduk yang disediakan untuk ngupi dan menikmati pemandangan karena langsung dapat view merapi ,lokasi bisa untuk camping /  sekedar ngupi².  Lokasi campnya ada atas dan bawah (camp 1 dan 2).  Spot favorit ada di camp 2. Untuk lokasi campnya fasilitas lengkap : warung (jualan kopi, mie dan jajanan), mushola kapasitas sekitar 6-8 orang, kamar mandi / toilet ada 2 (air melimpah dan bersih), Keran air lumayan banyak ada di tempat wudhu(ketika dilokasi tidak menemukan titik keran air selain di tempat wudhu, jadi apabila mencuci alat makan harus jalan ke tempat keran ini), colokan listrik ada di tempat camp 1 dan 2 tinggal salur saja. Lampu penerangan juga dibeberapa titik (jadi lokasinya cukup terang kalau malam). HTM 15/ orang jika camp bawa tenda sendiri. HTM sewa dll lebih jelasnya langsung lihat kontak wa adminnya. Bakal balik camp lagi disini. Semoga kedepan semakin banyak perbaikan, terutama diakses jalan masuk ke camp, karena lokasinya jalan masuk tanah dan kalau hujan akses jalan masuk tergerus air, mungkin ini bisa diperbaiki ,supaya lebih nyaman dan aman untuk semua. Next Mungkin perlu diadakan juga per titik camp ada air kerannya walaupun 1. Owh iya untuk pelayanannya super bagus, ramah, cepat dan tanggap... Sukses selalu ..."
5,6 bulan lalu,"The best view gunung merapi, Harga masuk murah 15 k diatas 5 tahun. Untuk campervan juga sangat recomen. Tempat ada colokan listrik dan lampu penerangan. Toilet, Mushola dan tempat bersih. Nyaman untuk anak kecil. Harga makanan dan minuman juga murah. Cocok sekali buat rombongan keluarga camping ceria."
5,3 bulan lalu,Gerbang Merapi Mountain View menghadirkan panorama Gunung Merapi yang megah dengan suasana alam yang menenangkan. Lokasinya strategis sebagai titik singgah sekaligus tempat berfoto dengan latar pemandangan indah. Fasilitas yang tersedia cukup memadai untuk menunjang kenyamanan pengunjung. Tempat ini menjadi destinasi menarik bagi wisatawan yang ingin menikmati keindahan alam Yogyakarta dari dekat.
5,8 bulan lalu,"Buat kalian yg cari tempat camping dengan view gunung, tempat ini sangat rekomended 👍. Klo beruntung gunung merapi dr sini terlihat sangat jelas. Dengan jarak kurang dr 7km dr puncak gunung merapi, dan posisi langsung menghadap gunung, begitu buka pintu tenda kalian langsung bisa lihat puncak merapi. Disini juga tersedia paket jeep, trail dan atv. Warung, toilet, mushola, tempat wudhu nya sangat proper. Tersedia juga saung besar."
5,2 minggu lalu,"Kesini pas lagi berawan turun kabut, tapi tetep keren. Ada warung dengan menu sederhana, favorit tempe mendoannya enak"
5,5 bulan lalu,"Tempat nyaman dan harga terjangkau , belum tersedia makanan berat kecuali mie instan"
5,11 bulan lalu,"Pertama kali saya camping, niat ingin mencari tempat yang sepi dengan view gunung merapi. Setelah cari sana-sini, akhirnya menemukan tempat ini. Masih baru dibuka, sekitar 3 bulanan. Area camp nya tidak sebesar klangon & teras merapi, tapi viewnya jauh lebih ok.  Datang hari sabtu 28 desember dan masih sepi, kebanyakan pengunjung hanya ingin duduk santai sambil ngopi dengan view merapi.  Tempatnya sangat ramah untuk pemula. Ada warung yang buka hingga jam 11 malam, bisa bayar pake QRIS, toilet bersih dengan air mengalir deras 24 jam, ada musholla, masih tercover 4G+ Telkomsel, dan ada beberapa titik lampu sehingga area camp tidak 100% gelap.  Lokasinya jika dilihat dari peta, tepat segaris dengan bukit Klangon, sedikit lebih tinggi daripada Teras Merapi. Sehingga suhu nya mirip-mirip. Yang enak disini masih ada pohon, jadi ketika ada badai, tenda tidak terlalu terhembus oleh angin kencang.  HTM camping 15 ribu, tiket parkir motor 5k (motor bisa parkir sebelah tenda), makanan mulai dari 10 ribuan (Indomie tentu saja), makanan ringan tersedia (pisang goreng, mendoan, kentang goreng), berbagai minuman jahe dan minuman hangat lainnya. Mau snack juga ada, mulai dari 3000 an. Popmie dan air mineral juga ada. Benar-benar ramah untuk pemula"
5,9 bulan lalu,"Gak bakalan bosen lihat view merapi dispot ini.  Salah satu spot wisata jalan kaliurang atas yang menawarkan view merapi, tempat luas bersih nyaman rapi cocok buat camping juga, parkir masih gratis, ada warung yang jual kopi dan makanan ringan juga, saran sebelum kesini cek cctv merapi dan ramalan cuaca BMKG agar lebih maksimal mendapat view merapinya  Rekomendasi yang bosen spot foto merapi yang itu itu saja 👍"
5,4 bulan lalu,"spot makan siang dan nongkrong dengan view gunung merapi sangat cocok dan recommended, harga terjangkau"
5,9 bulan lalu,"Gerbang Merapi Mountain View adalah salah satu destinasi camping yang menawarkan pemandangan langsung ke Gunung Merapi. Terletak di kawasan Kaliadem, Yogyakarta, tempat ini menjadi pilihan tepat bagi para pecinta alam yang ingin merasakan sensasi berkemah dengan latar belakang gunung berapi aktif.  Fasilitas dan Layanan: •	Area Camping Luas: Gerbang Merapi menyediakan lahan camping yang cukup luas, memungkinkan pengunjung untuk mendirikan tenda dengan leluasa. •	Pemandangan Gunung Merapi: Lokasinya yang strategis menawarkan pemandangan langsung ke Gunung Merapi, terutama indah saat matahari terbit dan terbenam. •	Fasilitas Pendukung: Tersedia fasilitas dasar seperti toilet dan area parkir yang memadai untuk kenyamanan pengunjung.  Aktivitas yang Ditawarkan: •	Berkemah: Pengunjung dapat mendirikan tenda dan menikmati malam di bawah langit terbuka dengan pemandangan Gunung Merapi yang megah. •	Trekking: Terdapat jalur-jalur trekking di sekitar area yang cocok bagi mereka yang ingin menjelajahi keindahan alam sekitar. •	Fotografi: Pemandangan alam yang menakjubkan menjadikan tempat ini spot yang ideal bagi para fotografer untuk mengabadikan momen.  Ulasan Pengunjung:  Berdasarkan ulasan di platform seperti TikTok, banyak pengunjung yang mengapresiasi keindahan alam dan fasilitas yang disediakan oleh Gerbang Merapi Mountain View. Mereka menyebut tempat ini sebagai destinasi yang cocok untuk berkemah sambil menikmati pemandangan Gunung Merapi.  ￼  Tips Berkunjung: •	Persiapan Perlengkapan: Bawa perlengkapan camping pribadi seperti tenda, sleeping bag, dan peralatan masak jika diperlukan. •	Cek Kondisi Cuaca: Sebelum berangkat, pastikan untuk memeriksa prakiraan cuaca guna menghindari kondisi yang tidak diinginkan. •	Patuhi Aturan Lokal: Ikuti petunjuk dan peraturan yang ditetapkan oleh pengelola demi keselamatan dan kenyamanan bersama.  Dengan fasilitas memadai dan pemandangan alam yang memukau, Gerbang Merapi Mountain View layak dipertimbangkan sebagai destinasi camping berikutnya bagi Anda yang ingin merasakan pengalaman berkemah di kaki Gunung Merapi."
5,2 bulan lalu,"Datang saat mendung, tempatnya cukup bayar 3ribu ( parkir ) ada kedai makanan dan area camping"
5,5 bulan lalu,"Kalau punya ide mendadak pengen camp di gunung kesini aja. Tinggal bawa badan, semuanya bisa didapatkan disin,bharganya reasonable juga. Kamar mandi bersih banget dan gak bau pesing. Mushola juga bersih. Ada pendoponya juga. Kalau warungnya buka dari pagi, tapi gak sampai tengah malam. Kalau yg introvert bisa datang di weekday, lumayan sepi dan cocok buat menikmati pemandangan"
5,3 bulan lalu,Kunjungan september 2025 Better dateng pagi sekalian!! Karna kalo sore merapi nya ketutup kabut hiks
5,7 bulan lalu,"kalo mau camping tanpa ribet bisa banget ke sini, bisa sewa semuanyaaa tinggal hubungi contact person nya saja. better to reserve jauh hari biar bisa pesan the best spot to watch the sunrise. fasilitas lengkap, ada kamar mandi, mushola, pendopo. colokan juga ada tinggal bawa kabel yang puanjang… selain biaya sewa yang diperlukan sesuai kebutuhan, yang camping kena tiket 15k per orang sama parkir…"
4,6 bulan lalu,Cocok untuk camping keluarga atau campervan. Harus reservasi terlebih dahulu. Ada biaya 10 ribu untuk tenda yang bawa sendiri. Ada toilet dan mushola.
5,7 bulan lalu,"1. Akses ; jalan menanjak lurus, banyak truk karena emang sejalur dengan akses pintu utama penambang pasir; rame dengan Jeep karena satu jalur juga 2. waktu ; usahakan jam 06.30 udah sampe, golden time banget 3. Fasilitas ; kursinya nyaman, ada warung, KM, camp area, campervan, area main dan tracking 4. Makanan ; mendoan 8/10 jahe susu 10/10 puding 10/10 kentang 9/10 5. View 1000000000/10  rekomended poll and worth it guys!✨"
5,5 bulan lalu,"Tanpa HTM, cukup bayar parkir saja. Syahdu, adem & tenang. Ketika pesen kopi & makanan juga cepat pelayanannya. Toilet & mushola jg tersedia. Hanya saja pas Saya mau ke mushola ada 2 pengunjung Ibu-ibu yg akan makan mie rebus di dalam mushola. Saran untuk pengelolanya seharusnya kalo ada permintaan yg nyleneh seperti ini tidak usah diturutin karena 2 Ibu ini kn menginap disitu dengan tenda masa iya g bisa makan di dalam tenda atau diluar area mushola dengan alasan dingin. Menurut Saya kok konyol ya alesannya. Akhirnya karena ada 2 Ibu-ibu yg makan di dalam mushola Saya mengalah untuk meninggalkan tempat & sholat di lokasi lain."
5,Diedit 10 bulan lalu,"Menginap saat malam tahun baru. Udara tidak terlalu dingin, ada toilet yg cukup bersih, ada mushola, dan ada cafe sederhana. Wajib coba pisang goreng dan mendoannya. Staf ramah dan cukup membantu meskipun saya datang sdh dini hari pukul 2 pagi. Pemandangan pagi hari sangat indah meskipun merapi sedikit tertutup awan mendung. Next bakalan balik kesitu utk camping. Tiket masuk murah dan camping bisa dekat dgn mobil, jadi tdk terlalu capek utk bawa barang² keluar."
4,8 bulan lalu,"Tempat camping yg mudah dicapai, tanpa nanjak jalan kaki. Fasilitas lengkap dari tenda fullset, kayu bakar, kamar mandi bersih, mushola, warung makan dll.  Cocok banget buat camping pemula yg ga mau ribet. Semoga layanan ditingkatkan dan semakin cepat aja. Makasih"
5,11 bulan lalu,lokasi untuk kamping liburan yg hemat..nyaman dekat badan gunung merppi..suasana tenang untuk menghilangkan penat dr suasana jakarta..wkwkwk fasilitas lengkap. toilet Bersih. mushallah jg nersih..warung jg harganya ramah di kantong..pembayaran jg sudah bisa Qris jadi lebih mudah.. untuk sinyal Simpati kencang.. HTM gratis.. kamping 15 rb / org.. sewa tenda 70 rb kapasitas 4 orang campervan 15 rb
5,10 bulan lalu,"tempatnya syahdu bangettt, teduh dan berangin. menunya juga oke buat temen nongkrong. bisa juga yg mau campervan. sebelum kesini, cek cctv merapi dulu yaaa biar ngga zonk. pastikan kendaraan dalam kondisi baik krn jalannya nanjak dan ga rata. viewnya cakepppp polllll"
5,10 bulan lalu,"Sangat natural, pemandangan Merapi terbaik sejauh kami camping. Dikelola anak-anak muda dengan modal patungan (dari cerita mereka), sangat-sangat ramah, keren bangett, sukses terus untuk Gerbang Merapi. Biaya camping atau campervannya muraaaahhhh banget."
5,seminggu lalu,"Viewnya terbaik, cocok buat Camping sangat recommended"
5,10 bulan lalu,"Dapet sunset disini ada spotfoto, ada coffee shop yang buka sampe malam, kalo dari arah sleman atau kalikuning jalannya masih offroad, untuk tempatnya tinggal dicantikin lagi campgroundnya dikasih rerumputan biar ga keras, so far nanti coba ngecamp solo disini"
5,7 bulan lalu,"Untuk camp area sangat rekomend, dengan 15k per kepala 5+th, fasilitas sangat nyaman, Wc Lampu Colokan Mushola Kantin/cafe"
5,9 bulan lalu,"view sangat luas dekat dengan lokasi Truk tambang pasir, htm 15rb ada musholla toilet gak jauh dari parkiran penjaga ramah lokasi terang banyak lampu"
5,9 bulan lalu,"Bagus bgt tempatnya kalo cerah view merapi nya indah sekali, harga makanan minuman murah plis jangan dinaekkan , bisa utk camping, campervan juga"
5,9 bulan lalu,"Salah satu rekomendasi tempat camping yg amazing banget di jogja, waktu aku camping tempatnya masih baru jd masih perlu banyak perbaikan . Seperti gak adanya wastafel/keran air deket tenda jd kalo mau air harus ngangsu dulu ke kamar mandi. Tp kata petugasnya mau di renov, semoga aja beneran ya. Sukses terus yaa gerbang merapi"
5,2 bulan lalu,"Hawa nya dingin karna di bawah lereng merapi view nya gunung merapi tapi kesana pas kabut, makanannya juga lumayan oke, harga nya masih terjangkau ,"
5,setahun lalu,"Tempatnya luas & syahdu banget. Kemarin kesana pas siang dan Gunung Merapinya terlihat gagah sekali. Sesuai sama nama tempatnya, beneran kayak gerbang merapi karena betulan sedekat itu sama Gn. Merapi hehe. Untuk makanannya cukup amat sangat terjangkau. Kesana berdua, sdh pesan komplit dari makanan berat, snack, sampai minuman bahkan gak sampai 100 rb 👍🏻 fasilitas disini juga lengkapp, bahkan ada camp area. Kapan2 mau coba ngecamp disini 🤭 Amat sangat worth to try, dijamin syahdu buat healing"
5,2 bulan lalu,"+Suasana nyaman, ramah, bersih. Pesen minum datangnya cepat. - pesan indomie rebus datangnya dan singkong goreng 1jam ++ ntah apa yg terjadi di dapur."
5,8 bulan lalu,"Spot camping yg view bagus terbatas, harus cepet2an ga bisa reservasi kavling Service bagus begitu sampai langsung diajak tour liat kavlingnya dulu Fasilitas lengkap kamar mandi ada 6, mushola cukup, ada cafe buka jam 7 pagi-8 malem Minus listrik terbatas colokannya harus pake kabel panjang"
5,7 bulan lalu,"Bagus tempatnya buat camping, tersedia area tempat ngopi2 santai. Toilet bersih, mushola bersih... masih rekomended."
5,2 minggu lalu,Tempatnya sejuk jangan ada HTM and jangan lupa jajan 😊 …
5,7 bulan lalu,"Mas2 pengelolanya jujur dan baik2, terima beres sewa tenda set, dateng tgl pakai ga pake repot  Tapi saya merasa udara disana kok ga dingin ya,"
5,7 bulan lalu,"Viewnya bagus sekali dengan pemandangan gunung merapi yg gagah, klo kesini agak pagi ya biar dapat view merapinya, krn agak siang dikit merapi biasanya tertutup kabut."
5,7 bulan lalu,Seruuu buat camppp view nya langsung dapet gunung merapiiiiii. Camp area nya jg cukup banyak dan luasssss ada musholaaa nya jugaaaaa
2,sebulan lalu,"Makanan 3.5/5 : opsinya sedikit, porsi juga menggelikan untuk beberapa menu Minuman 2/5 : Ini minuman biasa dikasih harga agak tinggi Suasana 4/5 : situasional, memang oke buat foto aja"
5,2 bulan lalu,"Pemandangan indah, makanan enak, cuman pisang goreng satu dibagi 5 😭😭 …"
5,10 bulan lalu,View-nya bagus ga bisa diragukan lagi...harga makanannya juga terjangkau..free HTM..jika ingin ngecamp reservasi minimal h-3 kalau mau dapat view paling bagus ..
5,7 bulan lalu,"View tercakep buat nikmatin gunung merapi.. kerasa deket banget.. no htm cuma parkir doang.. berangkat pagi"" cucok meong deh .. wajib kesini yaa"
1,2 minggu lalu,"Datang awal tapi makanan nya malah datang terakhir, yg lain baru datang tp makanan datang duluan, jd malu kayak orang tolol. Ngomong ke karyawan nya cuma di bilang bentar bentar.. Makanan datang udah dingin. Buruk...!!!!!  pelayanan buruk!!!!!!"
5,10 bulan lalu,"Tiket camping 15rb/org, parkir gratis, toilet bersih, mushola juga dekat, cuma sayang motor gak bisa naik sampai ke tempat camping pdhl saya lihat di ulasan banyak yang motornya bisa masuk tempat camping, untuk sinyal cellular saya pakai tri sering hilang muncul tp seringnya tdk ada sinyal, kalo pagi ada aktivitas penambangan pasir, tp overall rekomended, semoga pengelolanya bisa konsisten dan meningkatkan lagi servisnya. jangan lupa juga ke bunkernya viewnya sangat indah kalo tdk tertutup kabut"
5,Diedit 3 minggu lalu,"View nya disini bagus bgttt, kopinya enak juga, pelayanan ramah poll"
5,5 bulan lalu,Salah satu spot foto yg cukup bagus di kawasan Gunung Merapi 👌🏻 …
4,7 bulan lalu,"tempat nya sih seru,adem,enak dilihat, apalagi buat ngonten,pokoknya the best,o iya cuy,kalau mau masuk gratis usahakan berangkat dari habis subuh cuyy,udah masuk gratis liat sunrise yg adem banget 🤩🤩 …"
5,2 bulan lalu,"Tempat yg cocok buat camping bersama keluarga, view Gunung Merapi, tempat bersih, kamar mandi bersih, mushola bersih, dan ada warung juga"
4,sebulan lalu,"Tempat masih asri banyak kicauan burung, suasana sangat baik, namun sayang tertanggung dgn bisingnya suara alat berat para penambang di area sungai gendol."
4,6 bulan lalu,Kopinya mantab Tp pisang gorengnya kurang berasa Dan rumput2 liar terkesan dibiarkan jd kelihatan kurang bersih
