Rating,Waktu,Teks_Mentah
3,6 tahun lalu,"Jalan akses ke lokasi lumayan susah untuk kendaraan roda 4. Lokasi parkir sempit, karena memang lokasinya dan rumah yang digunakan adalah rumah warga serta rumah bapak dukuh setempat. untuk view masih kental dengan nuansa pedesaan dan kebisingan hampir tidak ada karena jauh dari lokasi jalan raya. harga sewa murah."
3,6 tahun lalu,"Tempatnya jauh dari kota Jogja, dan aksesnya masih kurang baik. Tempat wisata yang banyak mengeluarkan uang, karena ada biaya setiap ambil gambar di photo spot nya. Kalau kendaraan anda LCGC atau sedan, sebaiknya anda naik jeep untuk ke tempat ini, sekalian ambil paket jeep mengelilingi Gunung Merapi."
3,8 tahun lalu,"Suasana 30 th yll, sebelum tertutup lahar merapi"
5,7 tahun lalu,Tempatnya cukup luas untuk kegiatan outbond
5,7 tahun lalu,"Tempat bumi perkemahan tepat untuk acara formal maupun informal, cocok juga untuk acara malam keakraban, Suasana sunyi , suhu lumayan dingin dan pastinya aman. Untuk harga cukup lumayan pas di kantong sendiri."
5,Diedit 6 tahun lalu,"Bapaknya ramah sekali. Tempatnya adem, bersih, begitupun utk toiletnya. Bumi perkemahan ini sebenrnya lebih cocok untuk outbond dengan lokasi berdekatan dengan Kopi Merapi."
5,2 tahun lalu,"Suasana asri, sangat sejuk udaranya bertempat di pinggir sungai tepus / kali tepus kiyaran wukirsari cangkringan sleman."
5,2 tahun lalu,Track atv nya sangat cihuyyy
4,4 tahun lalu,Pemandangan yg sederhana dan meanariknutk di eksplor
4,Diedit 7 tahun lalu,Bagus dan indah
5,Diedit 3 tahun lalu,Muter muter cari pemandangan
4,6 tahun lalu,"Tempatnya bagus hening dan alami sangat cocok untuk camping dan penghilang penat,  saya sarankan cepat kesini..."
3,8 tahun lalu,"Akses jalan beraspal tetapi banyak kerusakan, ditambah sering dilewati mobil jeep (lava tour) dan truk pasir"
4,7 tahun lalu,Tempat bagus buat camping.. sejuk dan view nya.. ok. Jauh dari keramaian dan sepi...
4,7 tahun lalu,"Indah saat api unggun di nyalakan , disitu lah cerita di mulai bersama nya😅 …"
5,3 bulan lalu,mantap
4,7 tahun lalu,"lokasi luas, pemandangan indah dan udara sejuk."
4,7 tahun lalu,"Cukup jelas dengan papan nama di depannya, namun akses jalannya kurang bagus"
5,5 tahun lalu,"Tempat ininterus berkembang, makin banyak spot-spot yang baru"
5,7 tahun lalu,Tempatnya ok buat outbond dan camping...
3,8 tahun lalu,"Tempatnya masih sepi, tp jalannya rusak parah"
1,7 tahun lalu,Tempat camping maupun kegiatan outbond yang sejuk dan nyaman
4,6 tahun lalu,"Bupernya lumayan nyaman, cocok buat kamping..."
5,7 tahun lalu,Bumi perkemahan kresede adalah tempat yg sangat indah nyaman sejuk
5,11 bulan lalu,Off road ATV mantap
5,8 tahun lalu,"Tempatnya masih alami, kamar mandi bersih"
5,7 tahun lalu,Tempat nya cocok untuk perkemahan dan outbond
5,7 tahun lalu,Lava taur Merapi
5,setahun lalu,Sepi menenangkan
5,6 tahun lalu,Tempat nongkrong nyaman sambil cari inspirasi
5,7 tahun lalu,"Asyik tempatnya, sejuk udaranya."
5,3 tahun lalu,Gerbang the world lost ke belakang minggir
2,8 tahun lalu,Sudah tidak terawat lagi setelah erupsi
5,7 tahun lalu,Bumi Perkemahan di Kaliurang
1,setahun lalu,Lumayan asyik
3,6 tahun lalu,Kamar mandinya kotor
3,7 tahun lalu,"Kémah disni paraah kaya di rumah, nyaman"
4,7 tahun lalu,Kok batunya....dikit...ya?
5,7 tahun lalu,Jalan banyak berlubang dan berdebu
5,6 tahun lalu,Mantulllll
5,2 tahun lalu,Tempatnya sejuk nyamanyah
5,7 tahun lalu,Pemandangannya lain dari pada yang lain
3,Diedit 6 tahun lalu,ok lah
5,3 tahun lalu,"Mempesona , alami , segar ,adem asri"
4,7 tahun lalu,Alami lurd...mari kemah
5,6 tahun lalu,Luas eh
4,7 tahun lalu,Saya ikut makrab
3,8 tahun lalu,Udah pernah kemah disini
5,6 tahun lalu,Menarik
5,8 tahun lalu,Sangat nyaman
5,7 tahun lalu,buper kleres is best
5,2 tahun lalu,Keren tempatnya
3,8 tahun lalu,Enak buat outing
5,2 tahun lalu,Luas
4,5 tahun lalu,Masih asri dan nyaman
5,6 tahun lalu,Susana alam yang indah
5,5 tahun lalu,Tempatnya asik
5,3 tahun lalu,Nyaman
4,5 tahun lalu,Sejuuuk broo
5,3 tahun lalu,rungkut
5,Diedit 6 tahun lalu,Joss
4,5 tahun lalu,Bagus
4,6 tahun lalu,keren
3,6 tahun lalu,Lumayan
5,8 tahun lalu,Sepi
5,8 tahun lalu,Baguss
5,6 tahun lalu,Kece tmptnyaa
5,6 tahun lalu,Luas
5,5 tahun lalu,Sip
3,7 tahun lalu,Buper Kleresede
5,6 tahun lalu,bagus
5,5 tahun lalu,Joss
5,7 tahun lalu,Bagus
4,6 tahun lalu,"Tempat itu sedang berkembang. Ada beberapa bunga di area kecil itu. Sepertinya itu halaman rumah yang dialihfungsikan menjadi taman bunga. Hanya ada beberapa jenis bunga yang bisa ditemukan di sini, tidak banyak. Lagipula, tempat ini cocok untuk beristirahat sejenak (kalau tidak ada orang lain)."
5,7 tahun lalu,"Tempat ini bagus untuk outbond. Pemandangannya luar biasa, terutama di malam hari. Namun, berhati-hatilah saat mengemudi karena jalannya tidak terlalu mulus. Jika Anda mengikuti tur lava, Anda pasti akan melewati tempat ini."
4,7 tahun lalu,"tempatnya cukup besar. ada 4 lantai datar, yang satu agak kecil. ada panggung kalau mau ngadain pesta atau festival musik. udaranya segar. dekat kafe kopi merapi."
4,6 tahun lalu,Camping seru di kaki gunung nerapi. Suasananya sejuk dan asik 😊 …
5,7 tahun lalu,Tempatnya bagus dan luas
3,6 tahun lalu,Tempat yang bagus....pemandangan yang bagus...
5,5 tahun lalu,Bagus
5,7 tahun lalu,Bagus
4,4 tahun lalu,Saya tidak berkomentar.
5,6 tahun lalu,"Tempat segar, udara segar."
3,7 tahun lalu,Tempat yang bagus untuk outbound
5,6 tahun lalu,cabang-cabang
4,7 tahun lalu,Tempat yang bagus untuk berkemah
4,6 tahun lalu,jika
5,6 tahun lalu,Bagus
5,7 tahun lalu,Besar
5,Diedit 7 tahun lalu,Cocok untuk berkemah
4,6 tahun lalu,Ada yaginii
5,4 tahun lalu,Tempat yang bagus
5,Diedit 7 tahun lalu,Tempat bersejarah
