Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,5 bulan lalu,"Pas kesini, pas mendung jadi ga bisa lihat merapi deh. Sedih tapi ya belum rezekinya. Next siapa tau bisa sesuai expetasi ya kan... 😃 Vibesnya bener-bener alam banget. Menuju ke loket tiket itu menanjak plus hiking. Bikin ngos-ngos an untuk usia manula ya. Kalo anak muda sih no problemo lah, pasti happy-happy aja apalagi sama teman-teman yang suka wisata alam. Untuk kaum muda maupun manula selamat menikmati wisata alam disini. 👍🏻",2025-12-19
5,5 bulan lalu,"Tiket masuk 15k, ada semacam cafe yang menyediakan tukar tiket jd minuman. Banyak spot foto dan ada beberapa colokan kalau hp lowbatt. Tersedia banyak toilet dan tempat parkir cukup luas.",2025-12-19
5,5 bulan lalu,"Tempatnya bagus Viewnya pas lagi dapet, mudah di akses, tiket ga mahal dan ga banyak biaya masuk",2025-12-19
5,5 bulan lalu,Tempatnya sejuk. Cuma belum tersedia menu makanan. Untuk Htm 15 rb per orang. Anak dibawah 12 tahun free. …,2025-12-19
5,5 bulan lalu,Minggu 29 Juni 2025 saya berada disini.,2025-12-19
5,5 bulan lalu,"Cocok buat bengong, atau piknik menikmati slow living. Tapi memang hanya itu yg bs dilakukan.. Bengong sambil memandang pegunungan Merapi, sambil makan minum.  Ada meja kursi outdoor, dan indoor di kantin deket pintu masuk. Tiket masuk bisa dituker dgn minuman dan disediakan snack kripik singkong dan makaroni, bebas ambil jg  Bersih, salut dg adanya aturan denda buat pengunjung yg buang sampah sembarangan.  Ada toilet, cukup bersih, tapi sayangnya agak bau",2025-12-19
5,5 bulan lalu,"Tempatnya sejuk. Cuma belum tersedia menu makanan. Untuk Htm 15 rb per orang. Anak dibawah 12 tahun free. Tapi jika membawa 2 anak di bawah 12 tahun,dihitung 1 tiket.",2025-12-19
5,6 bulan lalu,"Aku sampe sini sekitar jam 9an untungnya masih dpt view merapi yg cantik dan indah, masuk sini tanpa mengantri.. Htmnya murah ya 15k/orang dan itu udh dpt welcome drink bisa milih mau air mineral, soda, kopi seduh, dll tpi satu orang dpt satu welcome drink, mas² penjaganya juga ramah",2025-12-19
5,6 bulan lalu,Menjadi salah satu tempat wisata yang bakalan aku kunjungin lagi. Tempatnya dingin asyik dan biaya yang murah dan banyakk fasilitas yang didapatkan  Pengin kapan-kapan mau ngecamp disini sih heheheh,2025-12-19
5,6 bulan lalu,"Area tempat wisata bersih, nyaman. HTM masuk 15.000/orang. dan nanti di cafenya bisa ditukar minuman dingin maupun hangat bebas pilih, banyak pilihannya. Namun untuk makanan masih agak terbatas. Semoga kedepannya banyak menu untuk …",2025-12-19
5,6 bulan lalu,"gunung tertutup kabut di beri tau staff tiketnya namun tempat ok bgt. staff ramah², toilet bersih, fasilitas ok, pinjam tikar free, no pungli² goodjob❤️",2025-12-19
5,6 bulan lalu,Tempat piknik menarik sih,2025-12-19
5,6 bulan lalu,"Area tempat wisata bersih, nyaman. HTM masuk 15.000/orang. dan nanti di cafenya bisa ditukar minuman dingin maupun hangat bebas pilih, banyak pilihannya. Namun untuk makanan masih agak terbatas. Semoga kedepannya banyak menu untuk makanannya agar pengunjung bisa lebih menikmati. untuk petugas dalam melayani pengunjung ramah, penjelasanya bagus dan mudah dipahami",2025-12-19
5,6 bulan lalu,"..Nini 2 n aki2 tangguh, main ke Nawang jagad, berangkat pagi, jam 07.30 an, deket ulen sentalu ya, lalu masuk, bayar @15k, kita bisa dapat minum, milih, trus ambil kriuk2 gretong,lalu terhamparlah gunung merapi, diapit bukit Turgo n bukit …",2025-12-19
4,6 bulan lalu,disarankan datang di waktu pagi/sore jika ingin mendaptkan view yang pas karcis masuk 15k/orang include free minum + cemilan terdapat fasilitas toilet + charger tidak ada makanan berat jadi jika ingin berada lama di sana lebih baik sangu saja,2025-12-19
5,6 bulan lalu,Kereeeen..,2025-12-19
5,6 bulan lalu,nyaman bangett,2025-12-19
5,6 bulan lalu,tetep bagus walaupun gunung nya ketutup awan mas2 yg jaga juga kasih informasi dulu sebelum masuk kalau gunungnya ga keliatan …,2025-12-19
5,6 bulan lalu,"Sayang banget kesini nya pas lagi mendung, jadi ngga keliatan merapj nya.",2025-12-19
5,7 bulan lalu,"bersih , viewnya bagus pertahankann❤️",2025-12-19
5,7 bulan lalu,Selalu jd tempat favorit buat ngilangin jenuh. Hitung2 refresh pikiran,2025-12-19
5,7 bulan lalu,"pelayannya bagus bgt, banyak kursi buat duduk ada mushola, kamar mandi, Hammock, bean bag sama ada semacam kantin buat nuker voucher makan/minum✨ kalau ke sini wajib bawa makanan atau snack dari luar sihh. saran aja ditambah tempat makan/ cafe gitu yaa",2025-12-19
5,7 bulan lalu,"Pas kesana pas cerah bangettttt, pas agak sepi juga soalnya masih jam 7 an jadi untuk sport foto Ndak terlalu antri dan ramai, bisa menikmati banget pokoknyaa",2025-12-19
5,6 bulan lalu,"..Nini 2 n aki2 tangguh, main ke Nawang jagad, berangkat pagi, jam 07.30 an, deket ulen sentalu ya, lalu masuk, bayar @15k, kita bisa dapat minum, milih, trus ambil kriuk2 gretong,lalu terhamparlah gunung merapi, diapit bukit Turgo n bukit Plawangan... ohh indah sungguh indah... Tuhan sedang berbaik hati dengan kami, tidak menurunkan hujan bahkan kabutpun tidak muncul, padahal hari2 kemarin Yogya muram sepanjang hari .. nah nikmati saja ya..",2025-12-19
5,6 bulan lalu,tetep bagus walaupun gunung nya ketutup awan mas2 yg jaga juga kasih informasi dulu sebelum masuk kalau gunungnya ga keliatan pelayanan okeee banget ramahhhhh next mau kesini lagi pas ngga weekend hihi,2025-12-19
5,7 bulan lalu,Pintu gerbang masuknya look horror but pas udah masuk ternyata udah rame padahal masih +- jam 6 pagi. …,2025-12-19
5,7 bulan lalu,HTM 15k dqpat kupon free minuman,2025-12-19
1,7 bulan lalu,"pegawai nya ga sopan,negur tapi dari jarak jauh,kedengeran banyak orang,sedangkan yang lain nya naik hamock lebih dari 2 orang ga ditegur",2025-12-19
4,7 bulan lalu,Satu tempat sama ullen sentalu tp pas kesana areanya ditutup karena penuh😭🙏🏼 …,2025-12-19
5,7 bulan lalu,"Spot Untuk Menikmati Keindahan Gunung Merapi , Tiket 15k Free Minuman Hangat dan Snack , Saran Datang Pagi Hari , Saat Cuaca Cerah",2025-12-19
5,7 bulan lalu,spot yang bagus untuk refreshing sambil melihat megahnya merapi,2025-12-19
5,7 bulan lalu,Oke,2025-12-19
3,7 bulan lalu,Bukanya terlalu siang kalau jam 8,2025-12-19
5,7 bulan lalu,penjaga nya sangat ramah dan membantuu,2025-12-19
4,7 bulan lalu,"Saat kami dateng sedang berkabut, jd tidak nampak puncak semerunya, sejuk, asri",2025-12-19
5,7 bulan lalu,"Saya udh 2 kali kesini. Pertama, waktu awal buka sekitaran covid keknya dan waktu itu weekend masih sepi dan cafe pun masih kecil Yang kedua, kemarin kesini waktu weekend sangat berbeda sekali 😭 mungkin karena udah viral ya, sekarang sih lebih luas dan tentunya lebih rame pol Biasanya jam 8 an udah ketutup awan tp kemarin jam 10 masih cerah wkwk sangat beruntung sekali Tapi lebih worth it untuk datang weekday klo pengen ngonten ala ala dan foto yg super estetik hahaha  HTM 15k (tiket bisa di tuker minuman)",2025-12-19
5,7 bulan lalu,"Pintu gerbang masuknya look horror but pas udah masuk ternyata udah rame padahal masih +- jam 6 pagi.  Kalo pagi banget emang biasanya masih ketutup kabut, tapi kalo matahari dah muncul lama-lama awan/kabutnya hilang.  htm udah free snack&drink. Fasilitas tempat duduk, menara pandang, parkir, toilet, lahan buat lesehan, semuanya worth it. Apalagi kalo pas cuaca juga mendukung, nice!  Next time lagi deh, hihi :D",2025-12-19
5,7 bulan lalu,Aku sampe sana jam 8 an pagii harii minggu udaah ramee bangeettt.... saran mungkin klo lebih pagi viewnya lebih baguss tapii inii menurutkuu baguss indaah cantiiikk tanpa tracking jauh.... jalan dari parkiran ke view muk mak nyik tok tiket …,2025-12-19
5,7 bulan lalu,"jalan dari gapura ke parkiran berlumut,saran mending dicor coran aja min atau bagimana baiknya. 🙏🏻 …",2025-12-19
5,8 bulan lalu,"Salah satu tempat wisata paling recommend untuk healing, karena lokasi yang bisa tempuh dengan motor dan harga sangat terjangkau, terutama temen2 yang mau bawa keluarga juga reccomend, btw foto2nya di dokumentasikan oleh @JasaFotoJogja silakan cek ig kita. Makasih sukses selalu Nawang Jagad",2025-12-19
5,8 bulan lalu,Bagus Tempatnya Bersih dan nyaman,2025-12-19
5,8 bulan lalu,"Baguss tempatnya untuk spot foto, cmn klo weekend brngkt nya harus pagi krna klo penuh hrus nunggu dan belum bisa masuk",2025-12-19
5,8 bulan lalu,"baik untuk bersantai, dll.",2025-12-19
5,7 bulan lalu,Aku sampe sana jam 8 an pagii harii minggu udaah ramee bangeettt.... saran mungkin klo lebih pagi viewnya lebih baguss tapii inii menurutkuu baguss indaah cantiiikk tanpa tracking jauh.... jalan dari parkiran ke view muk mak nyik tok tiket masuk @15k udah freee minum di kantin tersedia colokan toilet bersih... karna ramee bgt jadi ga bgtu leluasaa fotonya  huhuhu,2025-12-19
1,8 bulan lalu,"Reviewnya jam 6 udh open, tp dr jam 6 sampe jam 8 gabuka padahal rame yg dateng😪 [8/4/2025] …",2025-12-19
4,8 bulan lalu,Kalau cuaca cerah gunung merapi terlihat jelas dari sini.,2025-12-19
5,8 bulan lalu,"Saat kesini, merapinya tertutup kabut tebal. Tp, sebelum beli ticket, sudah dikonfirmasi ama kakaknya mengenai kondisi merapi. Jd, kita bisa mutusin dulu mau tetap masuk atau ngga. Free minuman juga koq dgn menukarkan ticket masuk .",2025-12-19
5,8 bulan lalu,Sejuk nyaman dan bahagia,2025-12-19
5,8 bulan lalu,udaa dua kalii kesini dari kulonprogoo pojok wkwkw kerenn bgtt ! murahh juga masuknya 😚😋 …,2025-12-19
5,9 bulan lalu,"Kalo kesini wajib pagi pagi, suasana nya enak banget",2025-12-19
5,9 bulan lalu,"BAGUS BGTTTTTTTT, SELALU BIKIN KANGEN DAN PENGEN BALIK LAGI",2025-12-19
4,9 bulan lalu,Sangat bersih dan menenangkan.,2025-12-19
5,9 bulan lalu,baguss banget tapi sayang ps dateng merapinya keliatan cuma sebentarr.  point plusnya itu di pelayanannya. mas yang jaga tiketnya jujur san selalu menyampaikan bagaimana kondisi merapi dan kondisi tempatnya ramai atau tidak.,2025-12-19
5,9 bulan lalu,kalau pas cerah bakal dapet foto cantikkkk,2025-12-19
5,10 bulan lalu,"Sayang kmrin hujan, view merapi gk kliatan,, Saran untuk musola lebih diperlebar, kmrin mau solat malah buat neduh orang""",2025-12-19
5,10 bulan lalu,Nice view,2025-12-19
5,10 bulan lalu,Min kira² cuaca bagus ga ya antara bulan Juni/Juli biasanya ada rencana nanti Juni /Juli mau kesana hehe,2025-12-19
5,10 bulan lalu,"bagus banget buat foto2 kalo cuaca mendukung,merapinya terlihat jelas.. udaranya sejuk coba kl ada coffeeshop yg lebih proper,pasti lebih oke,jadi bayar tiket masuknya ga cuma buat foto2 aja. kemarin kesini ada coffeeshop cm ya jualannya minuman sachet.. kesini karena dapet tour gratis dari hotel griya persada kaliurang.",2025-12-19
4,10 bulan lalu,Sejuk..dingin..,2025-12-19
5,10 bulan lalu,seru dan akan kembali lagi,2025-12-19
5,10 bulan lalu,Tempat yang sejuk nyaman indah sayang waktu kesana gunung merapinya mumpet tapi bakalan balik lagi kesana karena candu banget Fasilitasnya komplit kamar mandi yang bersih dan wangi ada mushola,2025-12-19
5,10 bulan lalu,"Pengalaman ke nawang jagad sebelum kami masuk ke tempat wisata, kami diberikan informasi mengenai apa saja yang mereka tawarkan. Kebetulan karena waktu itu cuaca kurang mendukung jadi oleh bagian informasi memberikan opsi antara lanjut beli tiket masuk atau tidak, karena untuk HTM per orang 15k sedangkan view kurang mendukung (alias hanya melihat tembok putih) karena mendung Pelayanan yang diberikan sangat ramah dan baik. Menurut saya jika teman teman ingin mengunjungi tempat ini alangkah baiknya memang melihat kondisi cuaca dulu, karena tempatnya outdoor sekedar menikmati view alam gunung merapi",2025-12-19
5,10 bulan lalu,"Bagusss tempatnya, tapi pas saya kesana cuaca ga mendukung jadi ga terlihat gunung merapinya tapi sebelum membeli tiket masuknya udahh diberi tau dulu kok sama pengelolanya 😊 …",2025-12-19
5,10 bulan lalu,Walaupun sempet ketutup awan dan kedapetan ujan tapi nyaman sama tempatnya,2025-12-19
5,10 bulan lalu,"6 Februari 2025. 08.30 Pagi. Jam 07.00 Nya sarapan dulu di KopiKlotok Pakem. Selesai makan cek Youtube Merapi Live buat liat gunung merapinya lagi berkabut atau engga. Kalo bersih,silahkan …",2025-12-19
5,10 bulan lalu,melihat perkasanya gunung merapi dari dekat memberikan kesan yang begitu istimewa.,2025-12-19
5,10 bulan lalu,"Sampai di sini pas hujan, jd view nya hanya kabut",2025-12-19
5,Diedit 10 bulan lalu,"Salah satu tempat healing terbaik dijogja Pertama kali kesini jalannya aman lewat google map tempat mudah dicari, parkiran lumayan luas, stafnya ramah menjelaskan do and dont sekaligus ketika menegur …",2025-12-19
5,10 bulan lalu,"rute sangat aman untuk motor/mobil, pelayanan ramah, sebelum masuk sama penjaga tiketnya dijelaskan view merapi sedang tertutup awan atau tidak , tiket 15k bisa ditukar minuman di dalam, di sini tersedia banyak kursi untuk duduk",2025-12-19
5,10 bulan lalu,Santai,2025-12-19
1,10 bulan lalu,"2 kli d kecewakn. Bisa""nya nunggu berjam"" buat masuk . Padhl berngkt pagi"" biar dapt view bagus marapinya kelihtn . Akhirnya pas jatah masuk merapi sudah tertutup kabut",2025-12-19
5,10 bulan lalu,"Bagusss, tp datang pas berkabut",2025-12-19
5,10 bulan lalu,"buat yang suka sama alam, kesini sih kataku tempatnya worth it banget, dengan HTM 15k sudah free air minum dan free parkir. makanannya juga murah, toiletnya bersih. perjalanan menuju tempat juga aksesnya sangat mudah dan tempatnya bersih dan terawat.",2025-12-19
5,10 bulan lalu,"Htm 15 k itu sudah termasuk parkir dan gratis 1 minuman botol. Suasana sejuk, tapi sayang pas kesana Gunung Merapi tertutup awan jadi tidak kelihatan. Tapi okelah, Untuk menikmati suasana yang tenang dan syahdu. Tersedia banyak tempat duduk, beberapa Hammock, dan bean bag. Terdapat toilet juga.",2025-12-19
5,11 bulan lalu,"Lokasinya gampang diakses. Cuma sayang banget pas ke sana Merapi lagi ketutup awan. Memang paling ok hatus cek cctv Merapi dulu sih di Youtube kalau mau dapat view yg ok. Tpi tenang, petugasnya tetap ngasih info sebelum kita beli tiket kalau Merapinya lagi bagus atau ketutup awan. Jadi bisa diskusi dengan teman, jadi masuk atau gak.",2025-12-19
5,11 bulan lalu,"shout out to mas mas yang ticketing di depan gate masuk, sangaaaat informatif dan menyenangkan. sejuk sekali, sayangnya datang waktu gerimis. gn. merapinya tertutup kabut, tapi view pepohonan hijau serta bukitnya sangaaat cantikkk. recomended! 🫶 …",2025-12-19
5,11 bulan lalu,"Cakep dan tempatnya nyaman untuk lihat view Merapi. Pastiin kalau ke sini cuaca cerah. Kalau datang imo enakan pagi (6-8) kalau mau gak terlalu rame. Tiket 15k bisa dituker minuman (macam varian). Ada makanan juga yang bisa dibeli di kafenya, harga masih normal/standar.",2025-12-19
5,11 bulan lalu,"Tempat sejuk , tiket dapat ditukarnya minuman",2025-12-19
5,11 bulan lalu,"saya datang hari selasa sekitar jam 9, cukup ramai untuk weekday. parkir cukup luas, tiket 15k sudah include parkir dan dapet 1 minum gratis. tidak ada resto di dalam, hanya menjual minum dan sedikit snack. boleh bawa makan minum dari luar, boleh minjem tiker. suasana sejuk tapi semakin siang semakin panas",2025-12-19
5,Diedit 11 bulan lalu,"Pelayanan ramah dan informatif, biaya masuk 15k/orang sudah free minum, jenis minuman pun beragam, ada yg seduh dan minuman botolan (bisa dingin atau biasa), tikar sewa gratis (tanya aja ke penjaganya nanti diarahkan). Boleh bawa makanan dan minuman dari luar, enak bisa piknik disini bareng keluarga. Udara sejuk dan rindang. Kebersihan sudah baik, tinggal kita pengunjung yang menjaganya.",2025-12-19
5,11 bulan lalu,vibesnya kayak pinusan gituuu adem nyamaan .. tp pas kesana agak rame kemarin soalnya juga lg high season,2025-12-19
5,Diedit 11 bulan lalu,"View nya top markotop, adem suegeeer.",2025-12-19
5,11 bulan lalu,Stafnya baik amanah ramah dan terpercya,2025-12-19
5,11 bulan lalu,"htm 15k udah free minum sama snack, pemandangannya bagus bgt, sayang ke sana pas lagi mendung jadi gunung merapinya ngga keliatan, tapi tetep baguss",2025-12-19
5,11 bulan lalu,"Big respect untuk semua pegawai di tempat wisata ini, sangat informatif dan cekatan dalam segala hal, respect buat seluruh pegawai top jempol, first time di tempat wisata yang terkenal pegawai suka meras pengunjung, tapi disini beda dari yang lain, salam hormat king",2025-12-19
5,11 bulan lalu,"spot foto apik, klo ada kabut juga masih bagus kok keren tpi harus pinter2 cari angle",2025-12-19
5,11 bulan lalu,"Kesini kalo dapet view cerah pasti bakalan pingin balik kesini, htm 15k udah bisa dituker minuman sama include parkir, tempat bersih nyaman sejuk, balalan sering kesini",2025-12-19
