Rating,Waktu,Teks_Mentah
5,10 bulan lalu,"Teras Merapi adalah tempat wisata alam di kaki Gunung Merapi, tepatnya di Dusun Kalitengah Kidul, Glagaharjo, Cangkringan, Sleman. Tempat ini cocok banget buat yang suka camping karena punya area perkemahan yang luas dengan pemandangan langsung ke Gunung Merapi. Kalau nggak bawa tenda, tenang aja, di sini ada penyewaan tenda dan campervan, jadi bisa tetap menikmati suasana berkemah tanpa ribet.  Selain camping, di sini juga bisa jalan-jalan santai atau hiking di jalur yang sudah disediakan. Buat yang suka main air, ada kolam renang dengan air pegunungan yang seger banget. Kalau cuma mau duduk santai, ada saung-saung yang bisa dipakai buat menikmati udara sejuk sambil ngobrol atau ngopi.  Fasilitas di Teras Merapi cukup lengkap, ada area parkir yang luas, toilet bersih, dan warung makan yang jual makanan khas lokal. Tempat ini cocok buat liburan santai bareng keluarga atau teman-teman, apalagi kalau suka suasana alam yang tenang dan segar."
5,10 bulan lalu,Cocok buat camp ala alaaa
5,setahun lalu,Indah
5,3 tahun lalu,View terbaiks
5,2 tahun lalu,"Tempat sangat terkelola dgn baik, baik yg cm mau jl2 atau untuk camping, view sangat bagus namun agak disayangkan view ke gunung merapinya agak kurang karena tertutup pohon sebagian di belakangnya"
5,2 tahun lalu,"Suasana adem, luas, ada kolam renang juga...dan menyediakan warung + persewaan tenda bagi yg membutuhkan"
5,11 bulan lalu,"Sejuk, asri dan menyenangkan"
5,2 tahun lalu,"Tempat luas, banyak tempat berfoto,"
5,2 tahun lalu,"Camping dengan city view dang gunung merapi, juga tersedia fasilitas permainan atv dan spot foto yg menarik"
5,setahun lalu,menasikkan.pngen k sana lgi
5,setahun lalu,"Service top, kl kamar hotel sdh dipesan pasti full booked,krn camping blm booking tetep dilayani dgn ceria, bayangin kl ditolak persiapa kemah semaleman....pulang gigit jari. Untung petugas langsung gesit carikan tempat......alhamdulillah"
5,4 bulan lalu,Tempat ngecamp yang bagus.
5,2 tahun lalu,"Tempat bagus, view sangat indah, cuaca tidak terlalu dingin, angin cukup kencang, banyak spot foto dan bermain anak, tiket murah. Utk camping tersedia listrik, toilet bersih & air bersih. Tiket masuk murah. Jalan menuju lokasi sdh bagus & …"
5,2 bulan lalu,"Lokasi dengan cuaca yang sejuk, cocok untuk menyegarkan diri, lokasi yang nyaman untuk tidur"
4,Diedit setahun lalu,"Puas camping disini. untuk kolam renang khusus dewasa air nya sudah mengalir terus seperti kolam anak-anak, dan airnya fresh t....🙏🙏🙏🙂 …"
5,11 bulan lalu,Cuci motor hidrolik
5,setahun lalu,tempat wisata yang indah
4,setahun lalu,Tempat oke. Hanya saja tenant makanannya kurang variatif.
4,2 tahun lalu,"Pemandangan bagus,tampak jelas gunung merapi. T4 bersih,wrg lmyn byk, ad kolam renang ma wifi grts jg. Cocok bt camping klrga Lokasi sblm bukit klangon"
5,2 tahun lalu,"salah satu tempat rekomendasi untuk ngecamp di jogja untuk fasilitas terbilang lengkap, seperti ada spot camp yg luas, tersedia toilet yg cukup bersih, mushola, tempat parkir, toko atau warung, dan tersedia joglo …"
4,2 tahun lalu,"Kalo sudah jadi semua, pasti jadi bintang 5 👍👍👍 …"
4,2 tahun lalu,Seru
5,2 tahun lalu,"tempat wisata di daerah lereng selatan Gn. Merapi, terdapat spot view untuk memandang Gn. Merapi dan alam sekitar, tersedia juga pendopo untuk acara gathering, untuk area camping ground ramah untuk keluarga dan juga terdapat kolam renang …"
5,setahun lalu,Menyiapkan Susu Gomilku Gold di pagi hari untuk kebutuhan asupan gizi terbaik bagi keluarga 🥰 …
5,2 tahun lalu,cocok buat ngecammp
4,5 bulan lalu,"Untuk cari area camping tenda sendiri klo tendanya cukup besar agak susah ya, soalnya kebanyakan sudah dipasangin tenda sewaan dari sana. Toilet yg di area camping ground atas tidak terawat dg baik ."
5,2 tahun lalu,Asik bersama anak dan keluarga
5,2 tahun lalu,Enak dan adem
5,2 tahun lalu,"tempatnya baguus...jarak dari puncak merapi skitar 5 km 😆, dingiin jadi wajib bawa jaket tebal yaak...tau tempat ini dari teman yg hobi camp, then bertanya2 krn mau ngajak anak2 biar ada pengalaman camping dan mereka excited banget 😍🤣.. …"
5,5 bulan lalu,Keren bgt..nyaman..bersih
4,3 tahun lalu,"Bsgus dan sejuk ,,tapi kalau di kelola lebih baik lagi mungkin akan ada banyak pengunjung yang datang"
5,2 hari lalu,Teras Merapi 14-12-2025
5,5 bulan lalu,"Tempat keren buat camping.. fasilitas lengkap.. bisa sewa peralatan camping, ada glampingnya juga"
5,2 tahun lalu,"Tempatnya bagus, sejuk. Tiket masuk murah Banyak spot foto, dan penjual makanan yang harganya tidak semahal tempat wisata …"
5,2 tahun lalu,Tidak pernah bosen camping disini...
5,7 bulan lalu,"Tempatnya nyaman, aman, sarana prasarana memadai, pemandangan luar biasa indah, kalau malam hawa agak dingin, pastikan bawa selimut dkk note : kamar mandi slot kunci rusak, belum diperbaiki"
5,6 bulan lalu,"Adeem Byk lahan buat camping Ada kolam renang, toilet umum dll"
5,3 tahun lalu,Tempat camping yang pemandangannya langsung gunung merapi
5,3 tahun lalu,"Tempatnya sejuk. Anak dibawah 5 th gak bayar. Htm org dewasa 10rb. Ada labirin, spot foto, kolam renang, kandang kelinci dan pemandangan yg ckup indah dan sejuk.  Bisa buat camping jg"
5,setahun lalu,"Lokasi luas dan ditumbuhi rumput, utk masuk bayar tiket 15rb per orang, view bagus kl tdk kabut bisa lihat puncak merapi dan city view ke arah jogja Waktu kesitu pas long weekend yg camping banyak sekali, mungkin lebih dari 100 …"
5,2 tahun lalu,Enak buat campervan air dan listrik cukup baik
4,3 tahun lalu,"Tempat kumpul bersama teman-teman, bisa nge camp juga"
5,2 tahun lalu,"Tempatnya luas, pemandangannya cantik, siang hari bisa lihat view merapi (jika tdk mendung) malam hari bisa lihat view lampu kota, banyak spot selfie, ada kolam renang l, ada warung makan dan cafe harga terjangkau, banyak pilihan area …"
3,Diedit 6 bulan lalu,"Sebenarnya tptnya nyaman.. toilet cukup bnyk ada aula juga jika ingin shalat.. ada yg jualan klo pagi² buat sarapan.. jadi tidak nyaman sekali karena ada tamu muda mudi berisik sampai jam 3an pagi.. sudah di tegur scra pribadi sktr jam 12 malam krena kami mmbawa ank kcil tp msih terus berisik.. mau nyari petugas tapi jauh naik keatas..  Impresi pertama ktpt ini jadi kurang nyaman, sangat disyngkan..  Semoga kedepan ada petugas yg memantau jika ada yg ribut berisik bisa di tertibkan seperti tpt glamping atau camping di kota² lain..  Informasi retribusi dewasa per org 20rb Biaya prkir mobil 5rb , cukup worthed"
5,2 tahun lalu,"Tempatnya bersih, sejuk, pemandangannya lumayan bagus. Ada kolam renangnya. Ada biaya masuknya."
5,2 tahun lalu,Keren tempatnya.. crew nya ramah sigap.. murah meriah fasilitas oke. Usahakan bawa kabel roll yg panjang. Buat jaga2 kalo jauh dri titik listrik. Kamar mandi mgkin bisa di tingkatkan lagi. Untuk bak airnya.. supaya orang …
4,setahun lalu,"Pemandangan bagus, facilitas mck oke, agak gersang... Sebaiknya pengelola mulai tanam tanaman besar buat peneduh agar tambah syanduuu"
5,8 bulan lalu,"sudah 2x kesini. yang pertama kunjungan dari pondok, dan yang kedua bersama keluarga. memuaskan namun sepi sekali, seperti ada yang kurang mungkin kayak spot foto yang disediakan dan kebersihan kolam renang sangat sangat Buruk.  untuk tempatnya sendiri (camping) , hanya beberapa yang dijaga kebersihannya, sisanya tidak dipotong rumputnya dan banyak sampah berserakan. untuk kamar mandi lumayan bagus, meski kadang bau tapi ya wajar lah.  untuk pemandangan sendiri, sangat memuaskan, terlihat gunung merapi dengan jelas, terkadang ada kabut juga, dan juga dingin kalau sore hingga menuju siang hari.  sebaiknya reservasi terlebih dahulu sebelum datang, agar dapat memilih tempat untuk camping.  untuk petugas sendiri sangatlah tidak sopan dan membuat tak nyaman, karena saat saya datang kesana, kita bener bener gak diantar menuju tempat camping yang masih kosong, bahkan saat menyewa barang saja susah sekali dihubungi dan lain lain."
5,setahun lalu,View nya bagus👍👍👍 …
5,setahun lalu,"Tempatnya bagus indah dan bersih , ad kantin yang menjual  makanan dan minuman."
5,setahun lalu,Cukup menyenangkan campung di sini. Sayangnya ada peserta lain yang berisik bahkan karaokean. Nggak salah sih tp sangat disayangkan.
5,2 tahun lalu,"Enak suasananya,bisa camping juga.. jalan menuju ke lokasi jg oke . Cuzzz agendakan camping dgn keluarga"
5,setahun lalu,Tempat camping keluarga dgn fasilitas yg memadai serta view gunung Merapi yg indah serta view kota Yogyakarta malam hari yg indah
5,4 bulan lalu,Harga tiket 10rb dewasa dan 5 rb untuk anak ( sudah termasuk renang) Tempat nya luas Parkiran nya juga luas Banyak spot foto Bisa menikmati view Merapi jika cuaca cerah dan bisa menikmati view kota jogja Cocok untuk acara gathering Harga snack yg dijual masih terjangkau tidak dinaikkan terlalu mahal Bisa pesan gorengan yg di goreng dadakan hanya seribu rupiah per pcs dan cocok dinikmati saat cuaca nya dingin  Minusnya wktu ksini kolam renang nya kotor dan tidak ada kursi / bangku di sekitar area kolam renang.
5,setahun lalu,Tempat camping . Air dingin. Ada kolam renang
5,11 bulan lalu,👍 …
5,setahun lalu,"Sejuk, asri, nyaman buat famcamp di akhir pekan."
4,2 tahun lalu,HTM Rp. 25.000 Kolam renang kecil Panas Yg jualan cm mie & aneka gorengan
4,2 tahun lalu,Suasana sejuk dan damai..
5,2 tahun lalu,Tempat asik dan murah untuk camping d
5,2 tahun lalu,Nyaman
5,2 tahun lalu,Keren bangettttttt
5,setahun lalu,Tempat yang nyaman untuk camping bersama keluarga
5,setahun lalu,"Mantab buat liburan keluarga, apalagi bawa anak"
5,2 tahun lalu,"Destinasi wisata teras merapi Jawa tengah dekat daerah DIY, adem, pemandangan buat refres, parkiran luas, bisa camping juga, pokoknya yess"
5,setahun lalu,Rekomended tempat campiny yg nymaan
5,setahun lalu,"Tempat camping yg proper.. kamar mandi bersih, ada keran di setiap lokasi, aliran listrik baik, petugas juga gercep 👍👍👍 …"
5,2 tahun lalu,Dingin cocok buat caping
3,11 bulan lalu,Rekomendasi buat yg ingin ber kemah...dan wisata alam lereng merapi
5,4 bulan lalu,Kesana pas akhir pekan & musim kemarau. Cocok lah untuk liburan sama anak menikmati dinginnya merapi. Disana banyak warung. Banyak yg jual gorengan & makanan. Kamar mandi juga lumayan ada beberapa pintu. Gk terlalu antri kekamar mandi
5,6 bulan lalu,SDIT SANMA 18 Jelajahi Saloka
4,3 bulan lalu,sepi dan kurang terawat
5,8 bulan lalu,Camp di teras merapi Ajip pemandangan gunung merapi nya Kalo pagi terlihat jelas pas cuaca LG cerah....
5,setahun lalu,astaga
5,2 tahun lalu,View cantik htm murah
5,2 tahun lalu,Cocok buat camp. Udaranya sejuk dan dingin. Rekomended untuk camp bersama
5,2 tahun lalu,"pas datang kesini hujan deres... jadi g bisa turun dan main....tp lumayan bisa foto"" sebentar walaupun kena  rintik hujan"
5,2 tahun lalu,Lokasi keren dan banyak pilihan spot foto
5,8 bulan lalu,Rekomended untuk camping keluarga
5,5 bulan lalu,Mantab ..selalu langganan kepak Taufiq 🙏 …
5,setahun lalu,"Tempat camping yg proper.. kamar mandi bersih, ada keran di setiap lokasi, aliran listrik baik, petugas juga gercep 👍👍👍"
5,Diedit setahun lalu,"Cantik dan ademmm Ada camping ground dilokasi dengan view yang sangat cantik.. Biaya masuk 11.000/2 orang+parkir motor. Bisa bawa tikar untuk piknik di lokasi ini, tersedia kolam renang, cafe, dan spot foto yang cantik"
5,2 tahun lalu,"Murah meriah, cuma kebetulan dapat termpat yg gersang jd sangat berdebu sekali"
5,2 tahun lalu,"Tempat wisata dan camp ground di lereng gunung merapi. Jalan sampai lokasi sudah halus dengan tanjakan yang tidak terlalu ekstrim, motor, mobil bahkan bus besar bisa sampai lokasi dengan mudah. Area campingnya luaaasss banget dengan udara sangat sejuk. Viewnya juara banget, city light kota jogja jelas banget di malam hari, sedangkan di pagi hari kita bisa melihat puncak merapi dengan sangat jelas dan kerasa deket banget. Fasilitasnya komplit : 1. Ada warung yang buka 24 jam saat akhir pekan yang menyediakan makanan dan minuman dengan harga murah. 2. Area campingnya luas, sehingga bisa digunakan untuk kegiatan kelompok besar. 3. Toilet tersedia dalam jumlah banyak, sehingga nggak perlu sampai ngantri di pagi hari. 4. Ada banyak colokan listrik, tinggal bawa kabel panjang maka listrik bisa nyampe tenda kita 5. Menyediakan persewaan tenda dan perlengkapan camping. Bawa tenda sendiri juga boleh kok 6. Ada area wisatanya, yang bisa diakses gratis oleh semua yang camping disini, yaitu kolam renang, labirin, playground, kebun strawberry sampai gazebo. 7. Area parkirnya deket dengan camp ground bahkan bisa parkir di sebelah tenda. Cocok buat yang bawa balita maupun lansia karena gak perlu jalan jauh kalo ambil barang di mobil. 8. Air bersih melimpah ruah.  Dengan semua fasiltas tersebut kita hanya perlu bayar tiket camping sebesar 15K per orang (per september 2023) plus parkir 5K per mobil. Worth it banget. Tak heran kalo di akhir pekan rame banget yang camping, jadi sebaiknya reservasi tempat dulu sebelum ke sini, sekaligus bisa milih lokasi."
5,setahun lalu,"Tempatnya MasyaAllah adem banget, best buat acara kumpul2 sama keluarga apa temen2, kolamnua ada banyak, dingin banget airnya.  Buat yang bawa anak kecil memang kudu hati2 karena banyak bagian yang agak curam terutama tangga nya,  Jalan menuju lokasi agak menajak tapi nggak terlalu curam,  Asik banget buat piknik, melepas lelah, camping sabtu minggu, worth Dan rekomended banget"
5,2 tahun lalu,Udara bersih makanan enak dan terjangkau. ..
4,8 bulan lalu,Masyaallah bagusnya
5,setahun lalu,"Pertama kesini sejuk banget... Dulu pernah Bko saat merapi meletus thn 2010/11 sy lupa. Sampai sini sdh brbh drastis Alhamdulillah.. Untuk jalan aspal dan cor, enak lewat timur bandara ADS tinggal lurus naik, Jalan halus, usahakan mesin waras, agak datar tp naik trs.. Untuk suasana petugas wellcome bgt, Mushola ada Kamar mandi bersih, Wahana lumayan, Sewa ATV 3 kali putaran 50 Rb, Untuk mas yg jg ATV mau videoin sampai naik ATV sendiri, Mksh mas ,Pelayananya mantap.  Insyaallah mau balik lg untuk berenang di air dingin, dgn pemandangan Awan 👍👍👍"
5,2 tahun lalu,"View nya bagus, udaranya segar. Enak banget buat camping. Fasilitas umumnya lengkap. Toilet bersih"
4,setahun lalu,Lumayan bagus..cm tdk dukelila secara serius jd kesannya spt kurang terurus...coba ditambah fasilitas2 lain biar kebih menarik
5,5 bulan lalu,"Sesuai review orang² seh. Puas ngecamp disana, tempatnya bersih dan kebetulan kemarin dekat KM jadi gak perlu jalan jauh. Penjual juga lumayan banyak jadi gak kesulitan mencari air minum dan makanan, harga normal di tempat wisata. Admin nya juga ramah. Kapan² kesini lagi bareng kluarga besar."
4,2 tahun lalu,High price tapi memang lengkap bngt Not bad lah
5,Diedit sebulan lalu,"Tempatnya bagus dan nyaman, bersih serta didukung kamar mandi yang bersih."
5,8 bulan lalu,Top markotop
1,2 tahun lalu,"ksini cm muter doang kena 30rebu, kecewa sih tempat ga worth it, gazebo cm bbrapa ga sebanding sm jumlah pengunjung"
5,setahun lalu,"Tempat yang luas untuk kamping, banyak warung dan ada kolam renang dengan pemasangan gunung merapi"
5,2 tahun lalu,"Bagus, cuma faktor alam tertutup kabut/awan, jadi g. Merapi tidak kelihatan"
5,3 tahun lalu,Mantap 👍👍 …
5,2 minggu lalu,tempat camping yg keren. bisa lihat Merapi dengan jelas. semua perlengkapan camping yg dibutuhkan kita bisa sewa di pengelola. sangat lengkap
5,setahun lalu,Cocok buat ngecamp wisata bersama keluarga suasana nyaman sejuk
5,2 tahun lalu,"Murah, full feature, pemandangannya merapinya bagus bgt"
4,3 hari lalu,Pemandangan asri indahnya
5,6 bulan lalu,"Suasana nya tenang dan asri... Cocok buat ngecamp dan event2 lainnya. Saya sangat senang suasana disana. Tapi ada sedikit masukan dari saya, mohon dibenahi atau dirapikan rumputnya karena ada cekungan atau tanah yg kurang rata dan tertutupi …"
5,2 tahun lalu,"tempatnya bagusss banget buat nge camping, ada spot buat foto cakep cakep, ada kolam renangnya jugaa, tempatnya ga terlalu dingin banyak tempat jual makanan juga, sewa alat buat camping murah murah suka deh"
5,setahun lalu,Sejuk
5,2 tahun lalu,Santai sore duduk enjoy coffee dan pisang goreng plus mendoan mandangin alam.
5,seminggu lalu,bagus
5,2 tahun lalu,"Wisata murah,ada edukasi untuk anak"
5,3 bulan lalu,Teras merapi adalah tempat wisata kemah ketinggian 1000 mpdl lereng merapi sebelah selatan di glagah harjo cangkringan jogjakarta.  Hari ini tanggal 23 agustus 2025 kami sekeluarga Basar dari solo  nge camping di teras merapi dengan 7 tenda  kurang lebih 40 orang Dengan 3 mobil 2 motor  Boleh bawa bekal sendiri misalnya ngga bawa bekal. Juga tersedia lapak untuk jajan..  Tempat luas nyaman. Pemesanan tenda sebelum hari pelaksanaan deng bayar persekot 100 rb dari total yang harus di bayar 2.4 jt Pelunasan saat sampai.. Tenda dan kelengkapan sudah siap kami tinggal persiapan makan malam  Saat air macet saat mau sholat petugas juga sigap. Memperbaiki nya.  Kami sekeluarga berbakaran dengan memesan tenda + grillset (perlengkapan memasak berupa kompor portabel dan wajan panggang))etelah sholat isya rencana mau balik ke solo minggu jam 11 siang.. Sebelum pulang kami renang dahulu di kolam yang tersedia di lokasi Keluarga kami cukup bahagia berkunjung di wisata teras merapi  ini. Mau ber akhir pekan camping bersama keluarga di teras merapi cocok untuk di coba  Semoga teras merapi sukses selalu dan juga anda  Aamiin
5,setahun lalu,Cocok buat camping
5,2 tahun lalu,"Sejuk, luas enak buat piknik2 camping 👍👍👍"
5,4 bulan lalu,"tempatnya luas, fasilitas ada listrik, wifi. ada juga persewaan perlengkapan camping bisa dipesan sampai siap pakai. …"
4,setahun lalu,"Tempat camping ground yg enaaak,sejuuuuk,bisa lihat arah ke kota atau puncak merapi. Minus nya sayang kamar mandi nya kurang terawat,minimal bisa di bagusin lg gitu,biar enak di sana nya."
5,Diedit 2 tahun lalu,"Pemandangannya indah banget, dingin. Tapi ada beberapa yg harus segera di selesaikan biar tambah okke lagi kesini."
5,4 bulan lalu,"tempatnya luas, fasilitas ada listrik, wifi. ada juga persewaan perlengkapan camping bisa dipesan sampai siap pakai.  perlu diperbaiki toilet sebelah barat, pintu pada berlubang, saluran buang sanitasi ada yang kurang lancar, ember tampungan kurang besar"
5,setahun lalu,"Bagus, sewa tenda juga tersedia + banyak sumber listrik"
5,4 bulan lalu,"**Teras Merapi emang juaraa! 🔥🏞️**  Datang ke sini pagi-pagi dan langsung disambut pemandangan Gunung Merapi yang gagah banget! 😍 Gunungnya keliatan jelas, bahkan kayak bisa diraih tangan wkwk ✋⛰️  Tempatnya adem, banyak pohon rindang 🌳, rumput hijau segar, dan ada gazebo buat duduk-duduk santai bareng temen atau keluarga 🛖✨. Suasananya tenang tapi tetep asyik buat nongkrong sambil ngopi atau ngemil 😋☕.  Pas banget buat healing, foto-foto, atau cuma duduk mikirin hidup sambil liat Merapi yang keren banget itu 🧘‍♂️📸. Bonus: cahaya mataharinya masuk dari sela-sela pohon tuh aesthetic parah 🔆🌿  Pokoknya, wajib mampir kalau lagi di Jogja! Teras Merapi = vibes-nya dapet banget! 💯💚"
5,setahun lalu,"Kami pesan lokasi h-1 alhamdulillah msh dapat di Pejambon 1.  Tenda kapasitas 4 orang. Kalau mw pesan paket 2 orang 160, 3 orang 210. Include sleeping bag,matras, sarapan pagi,tiket masuk, dan arena yg ad disana (kolam, labirin,jembatan, …"
4,2 bulan lalu,"Tempat ngecamp yg asyik..luas dan bebas ga ada waktu cekin cekout Tiket masuk murah..ada yg jualan, ada kolam renang, labirin. Km.Mandi cukup banyak. …"
5,2 tahun lalu,"Siang panas woy, kalau malam dingin bgtt"
5,2 tahun lalu,"Tempatnya untuk camping luas tinggal pilih saja, mendirikan tenda disamping kendaraan pun bisa. Toilat banyak dn bersih,  banyak fasilitas termasuk pendopoz gazebo, kolam renang, penginapan dll. Mungkin untuk masukan saja, untk pengunjung yg camp sambil karaokenan mungkin bisa dibatasi sampai jm 12 malam saja, karna kasian dgn pengunjung yg lain. Next sya berkunjung lagi 🙂👌"
5,2 tahun lalu,"Tempatnya enak buat camping keluarga karena tinggal bawa badan aja, semua perlengkapan camping tersedia disini untuk disewakan Pemandangan gn Merapi yang indah dan sejuknya udara pegunungan …"
5,2 tahun lalu,"Tempatnya super dingin. Banyak spot santai dengan pemandangan atas gunung yang cantik, ada gubug untuk duduk sambil menikmati jajanan hangat. Ada kandang kelinci, kalau beruntung sih dia mau keluar tapi seringnya malu ketemu orang. Ada kolam renang dan tempat mandinya tapi airnya super dingin. Ada labirin juga. Seru!!!"
5,setahun lalu,"Tempat camping & kegiatan outdoor yang nyaman, dan fasilitasnya lumayan lengkap. Salah satu alternatif jika tidak ingin terlalu tinggi di bukit klangon, dan cari tempat yang kamar mandi & sumber airnya melimpah"
5,Diedit 2 tahun lalu,"Rekomendasi tempat camping di jogja selain ke laut, patut dicoba untuk yg suka cuaca dingin 🙂 …"
4,2 tahun lalu,"Tempatnya cocok untuk wisata keluarga.  Karna lokasinya luas dengan berbagai fasilitas yang disediakan oleh pengelola.  Ramah kocek jelas, htm dewasa 10rb dan anak-anak 5rb. Untuk catatan gerai makanan (disalah satu stand) pelayanannya parah. Untuk pesan makanan berat ( nasi goreng)  meski menunggu berjam2. Ditambah lagi, harga yang tertera di list tidak sesuai ... Harapannya kedepan,  makin baik pelayanan kulinernya."
5,2 tahun lalu,Jalan tanjakan berkeloknya mantab asik jalannya sepi... hati hati guys ..tetap tenang dan fokus
5,setahun lalu,"Tempat camping yg bener² asri, pemandangan gunung merapi cukup dekat dan bagus viewnya. Fasilitas lengkap ada kantin, kolam renang, tempat bermain anak² juga ada."
4,2 tahun lalu,Nice Merapi view.
5,2 tahun lalu,Tempatnya asik buat camping keluarga. Fasilitasnya lumayan lengkap
5,setahun lalu,"Tempat camping yang sangat ok dan dengan harga terjangkau. Masih alami, hanya wifi yang kurammng bersahabat. Memang namanya camping kan ingin refresh dr hiruk pikuk pekerjaan atau aktifitas rutin. Tapi terkadang kita masih perlu mendapatkan jaringan utk bisa komunikasi dgn keluarga karena disaat itulah biss meluangkan waktu yg banyak dan santai."
5,setahun lalu,"Hai saya seorang google guide yang sering mereview tempat dengan harga terjangkau.  Kali ini saya akan mereview Teras Merapi,  dimulai dari aksesibilitas jalan.  Jalannya mulus,  sudah beraspal,  tersedia beberapa pertamini dipinggir jalan,  tapi amannya,  isi full tanki motormu ya  Jalan menanjak tapi tidak stabil menanjak,  terkadang ada jalan landai juga,  tapi tetap periksa rem depan dan belakang motormu ya.  Kemudian untuk htm camp ground sendiri kisaran 35rb,  saya camp berdua dengan budget kisaran 110.000, ini termasuk htm lokasi camping,  penyewaan tenda,  matras dan kabel listrik.  Untuk range makanan jangan takut digetok ya,  harga makanan diwarung standar tidak terlalu berbeda dengan harga pada umumnya,  seporsi mendoan isi 8 harga kisaran 10rb,  ada juga popmie,  lotek,  soto,  dan menu sarapan lainnya.  Fasilitas toilet sangat memadai,  di dekat warung warung juga tersedua wifi. Sedikit saran saja,  untuk sinyal yg kuat adalah telkomsel ya guys."
5,setahun lalu,Dingin
5,2 tahun lalu,Indah... klo weekday lebih syahdu👍👍 …
4,setahun lalu,Tempatnya sejuk cocok untuk liburan Keluarga. Fasilitasnya juga pas
3,setahun lalu,"Tolong dikasi tanda kalau tempat sudah dibooking, jangan udah nyaman masak"" malah diusir suruh pindah padahal kan itu kesalahan pengelola. Ga cuma saya aja yang begini, banyak pengunjung lain yang kecewa karna diusir juga. Mungkin pengelola bisa studi tiru dengan pengelola watu tapak camp hill"
5,setahun lalu,"Banyak yang bisa dilakukan di sini: renang, main di labirin, main ATV, sama foto-foto. Bisa buat camping juga. Untuk fasilitas cukup lengkap, ada kamar mandi yang bersih, joglo, dan beberapa warung. HTM murah cukup 10rb saja per orang."
4,Diedit 3 bulan lalu,"Tempatnya adem, bisa liat asrinya Jogja dari ketinggian. Banyak spot foto, parkirnya luas"
5,5 bulan lalu,"Tempatnya bersih, pemandangannya juga bagus. Nyaman pokoknya untuk camping bareng keluarga."
5,setahun lalu,"Tempat wisata yang berada di lereng gunung merapi. Jika datang saat cuaca cerah, gunung merapi akan terlihat jelas. …"
5,2 tahun lalu,Istimewa untuk santai dan menikmati ketenangan.. Di pagi hari..
