Rating,Waktu,Teks_Mentah
5,setahun lalu,"Tempat camp nya enak bgt luas view langsung merapi dan bisa liat city light Jogja kalau malem hari bagus bgt. Suasananya sangat sejuk kalau malem dingin. Cocok buat camping keluarga besar / kecil atau buat sama temen temen cocok bgt karena tidak perlu mendaki dsb.  Kelebihan : 1.ada free wifi. 2.warung di sekitar tidak mematok harga yang terlalu tinggi hampir sama dengan biasanya. 3.akses lumayan mudah. 4.alat persewaan camping nya lengkap, cuma kemaren saya kehabisan lampu. 5.view nya sangat indah. 6.tempat camp nya luas tidak berdesak desakan. 7.tempat parkir untuk motor / mobil luas. 8.tempat parkir ke tempat camp nya Deket bgttttttt jadi buat orang tua yang sudah berumur cocok bgt diajak.  Kekurangan: 1.Kamar mandi kotor (saya maklumi karena dipakai banyak orang). 2.kamar mandi airnya tidak terlalu lancar. 3.kran cuma ada 1 didekat kamar mandi (sangat perlu ditambahkan agar tidak mengantri terlalu panjang karena yang nge capm banyak). 4.Untuk yang sholat sebetulnya ada mushola tapi jauh dari tempat camp apa lagi kalau dapet tempat yang daerah atas. 5.tidak ada tempat untuk nge-charge Hp /tidak ada colokan buat listrik. 6.akses untuk jalan mungkin bisa lebih di perbaiki karena untuk yang sudah tua rawan bisa terjatuh karena masih pasir.  Keluh kesah: -Saya merasa terganggu dengan tetangga sebelah yang masih ngomong keras keras sambil tertawa + menyalakan lagu padahal sudah Jam 1 an dan dari pihak penjaga tidak ada teguran sama sekali, saya mau negur juga sungkan.  Tapi overall saya puas dan tidak merasa rugi tpi itu mungkin tadi bisa buat catatan buat pengelola agar bisa lebih tegas lagi.  Terimakasih 🙏"
5,3 tahun lalu,Sudah 4 kali
5,11 bulan lalu,"Baiklah, senang lihat gunung itu bukti Klangon yaa Dulu tahun 2019 datang ke Sleman ya"
3,2 tahun lalu,"Tempat bagi para penggemar berkemah. Terletak di lereng Gunung Merapi, area ini menawarkan pemandangan lanskap sekitarnya yang menakjubkan.  Udara yang sejuk dan segar memberikan pelarian yang menyegarkan dari hiruk pikuk kehidupan kota. Berkemah di Bukit Klangon memungkinkan pengunjung untuk menikmati berbagai aktivitas seperti hiking, trekking, dan menjelajahi hutan di sekitarnya.  Secara keseluruhan, Bukit Klangon merupakan destinasi ideal bagi mereka yang mencari petualangan luar ruangan dan tempat peristirahatan yang damai di tengah alam."
5,11 bulan lalu,Best place for chill sambil menikmati gagah nya Gunung Merapi
5,5 tahun lalu,Direkomendasikan
5,4 bulan lalu,View nyaa oke!!
2,3 tahun lalu,"Saya dari Batam dan ini adalah perdana saya ke Klangon Camping, tempatnya sih bagus tapi tolong petugas camp Klangon tuk diperketat peraturan campnya karena ada orang seRT karaoke pakai 2 speaker sampai jam 4 pagi itu sangat menggangu orang"" camp lainnya yang ingin istirahat dan tidak ada attitudenya,,jadi itu membuat saya sangat kecewa dengan petugas"" camp Klangon."
5,setahun lalu,Tempat camp dengan view gunung merapi
5,setahun lalu,Tempat camp nya enak bgt luas view langsung merapi dan bisa liat city light Jogja kalau malem hari bagus bgt. Suasananya sangat sejuk kalau malem dingin. Cocok buat camping keluarga besar / kecil atau buat sama temen temen cocok bgt karena …
3,5 tahun lalu,Indah
5,setahun lalu,Adem dgn view merapi
5,setahun lalu,Luas. Bisa 25 tenda regu. Di parkir mobil banyak makanan
5,setahun lalu,Mantap masdab
5,4 bulan lalu,"Datang waktu weekdays jadi sepi asri & tenang. Camping ground nya bersih, tersedia kamar mandi jg yg bersih."
5,3 tahun lalu,tempat bagus dan bersih
5,3 tahun lalu,👍👍 …
5,3 bulan lalu,"saya sangat merekomendasikan tempat ini, bisa untuk tempat piknik keluarga atau bermalam di camp ground. fasilitas sangat lengkap seperti kamar mandi yang tidak jauh dari area camp, mushola, colokan listrik di area camp dan juga ada jaringan wifi yang kuat. Ketika pagi hari kita bisa melihat pemandangan puncak gunung merapi dari dekat dan sangat jelas"
5,setahun lalu,"ngecamp di sini sangat seru dan puas sekali, tempatnya sangat sangat luas, parkiran juga bahkan bus muat sih! untuk tiket masuk dan bayar campingnya kurang tau karena udah diatur sama keluarga hehe, kalian bisa cek di instagramnya, yang jelas worth it sama apa yang kalian dapatkan. mulai dari fasilitas toilet ada di beberapa sudut dan bersih semua, mushola berupa pendopo yang luas, dan juga ada beberapa spot gazebo. oiya di sini ga perlu takut kalo baterai hp atau kamera habis karena ada listrik. kalo kalian mau nyalain api unggun kalian juga ga perlu bawa berat-berat kayu dari rumah, di sini jual dan bakal dibawain sama bapak-bapaknya, baik banget! selain ngecamp sama keluarga, temen, kemarin juga ada acara kampus gitu, seru banget rame. mana cuaca waktu itu juga baru cerah, malem cerah pagi juga cerah, jadi oke banget. tunggu apalagi, rencanakan ngecamp di sini bersama orang-orang terdekat!"
5,setahun lalu,"Tempat yang cocok untuk yang ingin stargazing melihat bintang. Masih banyak polusi cahaya, tapi sudah lumayan bagus."
5,4 bulan lalu,"Ada htm camping perorang kalau mau tracking htm beda lagi, fasilitas ada lahan parkir, spot foto, warung pendopo bisa untuk sholat, toilet cukup banyak walau kurang bersih seadanya. View okeee"
5,9 bulan lalu,"Tempat yang nyaman untuk camping , ada fasilitas wifi full , toilet jejer banyak , walaupun klo ke warung turun jauh"
5,8 bulan lalu,Dingin dan aneh
5,3 tahun lalu,"Keren tempatnya . Tapi pas kami kesanA belum jodo , berkabut jadi merapinya gak kelihatan . Toilet ok lah, karna tempat umum. Jalan sudah bagus,  kmren cuma di mintain 15rb/org (campervan) Kayu bakar 25rb  Blm ada di kasih listrik . Harus bawa kabel panjang untuk nyolol ke aula. Kmren kami bawa 15 mter gak sampai.  All its ok lah mnurut sya"
5,setahun lalu,Nyamann dan ademmm
5,3 tahun lalu,"Menarik, dingin, dan indah....bisa lihat Merapi dengan dekat dan bersaman muculnya sang mentari pagi."
5,2 tahun lalu,Jooosss pokok e
5,3 tahun lalu,"Camping ground yg sangat memanjakan pengunjung nya. Parkir kendaraan bisa disamping camping ground nya. Kamar mandi juga ada, warung juga banyak. Gaperlu khawatir kelaparan kalo disini mah. View paginya juga warbyasa cantik"
5,2 bulan lalu,"Indah dan murah, suasananya jg asik"
5,setahun lalu,Tempat yang cocok untuk melepas kejenuhan rutinitas. Menghirup udara segar dari alam dan mendekatkan diri dengan Sang Pencipta.
4,5 bulan lalu,pengalaman camping di sana menyenangkan.cuma kemarin mencoba boking tenda dan alat lainnya.dan kita kesana  ada yg kurang tapi tidak di kasih tau jadi tidak ada yg bawa alat yg kurang itu soalnya di pikirnya tinggal pakai aja.semoga buat pembelajaran bagi pengelola harus lebih responsif dan komunikatif
4,5 tahun lalu,❤
5,10 bulan lalu,"tempatnya asri dan sejuk, fasilitas lumayan lengkap, ada warung2 jajan dan makan, toilet dan lokasinya juga gak begitu jauh dari kampung warga sekitar. …"
5,3 tahun lalu,Bagus
5,2 tahun lalu,"View Merapi luar biasa indah dari Klangon hills,,, fasilitas air cukup bagus, listrik ada, nyaman u campervan | Hebat kan kak😂🙏 …"
5,3 tahun lalu,Tempat keren
3,setahun lalu,"Plus: dekat merapi shg view merapi sangat jelas, tempat camping luas.  Minus: kamar mandi jorok, sampah dimana-mana, tidak ada tempat wudhu atau pun musholla di tempat camp, jalan masuk ke parkiran mobil ada lubang yg bisa merusak body mobil.  Saran: kasih peraturan mengikat utk campers supaya menjaga kebersihan. Bisa meniru manajemen nawang jagad dalam menjaga kebersihan. Jalan ke parkiran mobil ditambal biar rata"
3,2 tahun lalu,kamar mandinya terlalu kotor.
2,5 tahun lalu,"MCK / akomodasi WC nya kurang bagus. air tidak lancar. banyak keran2 yang mati, semoga kedepannya lebih ter-urus"
5,2 bulan lalu,"harus dicoba ke sini untuk yang suka camping/glamping, tempatnya sejuk, tidak menyeramkan, dan jika cerah bisa melihat puncak Merapi dengan jelas"
5,setahun lalu,"Camping ground bukit Klangon adalah destinasi yg menarik untuk dikunjungi khususnya para  pecinta adventure. Terletak di lereng merapi utara kota jogja. Menuju tempat ini, kita  terlebih dahulu akan melewati wisata Teras Merapi, keutara menanjak sekitar 1,5km. Rute yg dilalui cukup ekstrim berkelok dan menanjak, pastikan kendaraan yg dipakai kendaraan roda dua ataupun roda empat dlm kondisi yg prima, baik itu rem, gas, lampu/ penerangan, dll. Kami menuju tempat ini malam hari, sangat gelap dan sepi karna penerangan jalan hanya ada dibeberapa titik. Sebaiknya bisa beriringan dgn teman atau kendaraan lain spy saling menjaga.  Untuk fasilitas, ada dua pendopo besar jika ingin digunakan utk acara gathering semi indoor. Parkiran cukup luas, KM cukup bersih dan air lancar. Diharapkan bisa sama2 menjaga kebersihan terutama disekitar toilet, krn sdh disediakan tempat sampah untuk membuang tissue, plastik, pembalut. Berhubung didataran tinggi, tidak boleh terlupakan utk membawa jaket, baju tebal, kaos kaki, syal karena memang udara sangat dingiinn apalagi malam hari.. bbrrrrrr.... kabut juga sering turun pada saat tertentu. Disekitar tenda bisa membuat api unggun utk menghangatkan dan menambah pencahayaan. Best view pagi hari, bila cerah pemandangan gunung merapi dan hamparan hijau pepohonan tampak sungguh mempesona. Terbayar sudah perjuangan menuju bukit Klangon. 👍🏻"
5,Diedit 2 bulan lalu,Sebenernya ga recommend buat yang menyukai ke sunyian. Tapi buat yang camping bareng temen atau keluarga sangat worth it.  Fasilitas juga lengkap.
5,5 tahun lalu,Tempat yang mantap untuk mantap mantap
5,sebulan lalu,"Kebetulan ngecamp pas musim hujan...jadi pemandangan Merapi tertutup kabut,tp so far pemandangan lainnya bagus, apalagi pas malam hari lihat kerlap kerlip lampu kota👍🏼👍🏼 …"
5,2 tahun lalu,mantap sekali camping di sini. fasilitas lengkap dan tempat nyaman
5,3 tahun lalu,Keren banget
4,5 tahun lalu,Sejuk
5,10 bulan lalu,"tempatnya asri dan sejuk, fasilitas lumayan lengkap, ada warung2 jajan dan makan, toilet dan lokasinya juga gak begitu jauh dari kampung warga sekitar.  bisa hiking ringan ke atas, di bukit pertama tidak terlalu tinggi dan bisa lihat gunung merapi lebih dekat. bukit yg kedua lumayan agak tinggi tapi bisa lihat pemandangan kota jogja dari atas. untuk bukit ke tiga, jalurnya sudah hilang."
5,3 tahun lalu,Cocok buat camping keluarga ataupun bersama kawan
5,2 tahun lalu,Mantab pokoknya
2,2 tahun lalu,kurang tertib.pas malam taon baru camp dsini berisik sampai pagi.tidak ada pengelola ataupun yang memberi arahan.
5,3 tahun lalu,Lokasi camp bagus suasana juga nyaman karena sudah ada WCnya. Tapi untuk kebersihan sampahnya masih kotor banyak sampah berceceran. Ayo semua kesadaran tentang sampah lebih diperhatikan! Ini alam yang harus selalu kita jaga!!
5,2 tahun lalu,Terimakadih kak atas ulasanya...
5,5 tahun lalu,Tempatnya asik untuk camping bersama teman dan keluarga
3,2 tahun lalu,"Tempat bagi para penggemar berkemah. Terletak di lereng Gunung Merapi, area ini menawarkan pemandangan lanskap sekitarnya yang menakjubkan. …"
5,5 tahun lalu,Lumayaaaan bersih
4,2 tahun lalu,"Sudah 2 kali kesini, viewnya oke. Kedatangan pertama asik, para pengunjung saling menghargai, berisik juga sewajarnya dan tahu waktu. Yg ngcamp jumat 13-14 oktober 2023 sumpahh berisik² bgt, pada ngakak dan jerit² lah sampe pagi, plis yg pada mau camp, jgn pada egois, ga semua org ngcamp mau begadang ga tidur sampe pagi. Untuk para pengunjung perempuan jg, plis lah di toilet jgn pada jorok, tiap ksni, pasti ada pembalut, pantyliner dan pampers bayi."
5,Diedit 2 tahun lalu,"Retribusi masuk @8k, utk camping @15k. Bisa pakai tenda sendiri atau sewa. Pengelola sedia jg kayu bakar per ikat 25k. Jk ingin ngecamp, usahakan datang lebih awal, biar bs cari posisi yg nyaman. Jaminan gak kapok kalau kuat hawa dingin 😨 Parkiran jg luas, mobil motor 👍 Yg suka down hill boleh coba deh tracknya yahui"
5,6 tahun lalu,"T4 ini sejuk,,nyaman ,,bisa melihat jogja di malam hari,,dan pastinya bisa melihat sunrise ,,jika beruntung bisa juga menyaksikan gagahnya gunung merapi"
4,2 tahun lalu,"Tempatnya bagus dan asri, mohon kamar mandi nya diusakan lebih banyak dan air diperbesar alirannya..."
4,5 tahun lalu,"Tempat nya asik bgt, jangan lupa bawa jaket yg tebel klo mau kamping disini"
5,setahun lalu,"Banyak tempat untuk berkemah. Kami datang di waktu yang salah karena listrik padam akibat badai petir. Ada biaya masuk, tetapi Anda bisa memilih tempat berkemah di mana pun. Mereka juga menawarkan tenda jika Anda tidak membawa tenda …"
5,2 tahun lalu,Tempat camp rekomend htm 15k
5,4 tahun lalu,Akses menuju lokasi gimana ya? Kl naik city car kira2 bisa ditempuh nggak? Mohon info temen2
5,2 tahun lalu,"Mendoan dan pisang goreng favorit disini | Tambahkan kopi, kelezatan apa lagi yang Anda tolak?"
4,2 tahun lalu,Dekat ke puncak Gunung Merapi tetapi aman dari lahar.
5,2 bulan lalu,"Memang tempat paling asik buat camping. Campervan bisa naik. Kamar mandi pendopo barat ada 2, timur ada 8. Ada colokan listrik banyak di deket camping ground."
5,setahun lalu,Merasakan solo camping pas malem jum'at... Wuihh segerr
4,2 tahun lalu,"Tempatnya enak banget Cumainys kmar mandinya kurang bersih, airnya kadang macet"
5,3 tahun lalu,"Bagus,viewnya gunung merapi langsung,ada kamar mandi,mushola,sewa alat camping,murah,ada tukang jajanan juga sampe sore,akses jalan mudah untuk mobil, motor."
4,Diedit 2 bulan lalu,"Tempat nya enak buat camping, pemandangan bagus, ada listrik, air lancar. Paling minus kamar mandinya aga kotor"
5,3 bulan lalu,Nyamannnnn
5,setahun lalu,"Tempatnya luas dan fasilitasnya lengkap, tempatnya bersih dan cocok untuk digunakan wisata atau camping bersama keluarga ataupun dengan teman-temannya anda"
5,setahun lalu,"ngecamp di sini sangat seru dan puas sekali, tempatnya sangat sangat luas, parkiran juga bahkan bus muat sih! untuk tiket masuk dan bayar campingnya kurang tau karena udah diatur sama keluarga hehe, kalian bisa cek di instagramnya, yang …"
5,Diedit 3 tahun lalu,"Minggu pertama Maret 2022, dan  untuk di perhatikan para pengunjung utk ikut merawat LOKASI wisata yg sudah ada dan peduli kebersihan dan mematikan keran air MCK"
5,setahun lalu,"tempat camp nya luas, bisa parkir kendaraan di sebelah tenda, ada toilet dan pendopo serta colokan listrik"
5,2 tahun lalu,"Viewnya mantap ,kalau pagi kelihatan gunung merapinya | Iya kak, biasanya pagi"" paling the best viewnya. Apalagi sambil ngopi dan lihat view gunung seindah itu serasa surga kak🙏🙏 …"
5,2 tahun lalu,"pemandangan indah bagus, adem , bersih ..HTM dan biaya camping nya juga termasuk murah meriah..pokoknya ngangeni..👍⛺🏞️ …"
4,setahun lalu,"Harga 15.000/orang utk camping. Langsung bangun tenda aja nanti ada staff yg keliling. Ada fasilitas makan di bawah, tempat parkir luas, kamar mandi banyak. Motor dan mobil bisa diparkir di dekat tenda, tergantung lokasi.  Kondisi kamar mandi tidak bersih, tapi masih terbilang layak (tidak bau pesing). Sayangnya bagian belakang kamar mandi ditemukan banyak sampah menumpuk 😢. Utk airnya lancar dan segar.  Ada mushola tapi jauh. Yg camping bisa sholat di dua pendopo atau gazebo yg ada. Kamar mandi tidak jauh jg dari situ  Sumber listrik dari pendopo dan gazebo. Disarankan utk bawa kabel roll.  9.5/10!"
5,setahun lalu,Pemandangan keren Sore sunset Malem citylight …
5,setahun lalu,View Merapi yang bagus Udaranya pun dingin segar
5,4 tahun lalu,"Saya menyiapkan tenda camping keluarga, ukuran besar"
5,Diedit 5 tahun lalu,"Camping di tempat ini tentunya akan sangat menyenangkan disaat cuaca cerah, pemandangan gunung merapi akan sangat indah sekali sepanjang hari, disaat tertentu kadang bisa melihat guguran lava merapi."
5,setahun lalu,"Cocok utk semua usia ,tersedia joglo utk kegiatan rombongan ataupun pwrtemuan keluarga .."
5,2 tahun lalu,view nya 👍 adem...area...luas … | Makasih kak..
5,sebulan lalu,"Pemandangan lgsung menghadap g.Merapi mantap sekali, ada paket lengkap tenda , jalur tracking jg jelas."
5,2 tahun lalu,Tempat luas dan nyaman
5,5 tahun lalu,Mantul..
5,setahun lalu,"Dah lah camping disini mantap, pengelola nya ramah2. Sengaja camping malam sabtu biar ga rame2 bgt. Tpi paginya merapi pas lagi erupsi jdi view nya ketutup asap 😭,  Suasana malam agak berisik ya ,tpi wajar namanya anak muda habisin waktu liburan 😊,  Baru bisa tidur pulas setelah gerimis datang dan membuat yg begadang2 nyanyi2 dan teriak2 pada berenti dan masuk tenda 😂😂  Alat sewa untuk campingnya lengkap, bagus, berfungsi dgn baik. 👍🏻👍🏻  Cuma ada pengunjung yg camping bikin api pakai kayu bakar tu kadang asapnya kemana mana ke tenda tetangga wkwk , yg bakar2 dri tenda dibawah yg keasepan tenda atasnya 😭😭, Padahal klo mo masak bisa sewa kompor, klo kedinginan bisa sewa SB 🤗, klo gelap bisa sewa lampu, warung juga ready sampai sore bgt dan buka pagi2 😊"
