Rating,Waktu,Teks_Mentah
5,5 bulan lalu,"Bagus bangett, puas pokoknya nginep disini, cocok buat orang yg pengen camping tapi gk mau repot, tinggal dateng bawa badan aja, pokoknya memuaskan sekali, pelayanan juga ramah dan fast respon, buat acara kantor juga cocok banget karna di urus semua mulai dari tiket tenda dll kita tinggal terima beres aja 😍😍😍 … | Terimakasih untuk kunjungan dan ulasannya kaka"
1,6 bulan lalu,"sleepingbag dicuci gk sih? masa pulang kulit jd ruam² gatel bngt, kalopun dicuci tolong perhatiin udh bersih bngt apa blm karna kan dipake org berkali2. matras jg kotor bikin baju jd item. pengelola nya ada yg bau ketek. | mohon maaf kak, tolong di jelaskan waktu pesen perlengkapan tenda ke siapa nggih, biar bisa kami kroscek, soalnya banyak jasa sewa perlengkapan camping, tapi lokasinya sama … Lainnya"
5,6 bulan lalu,"Sewa tenda disini untuk 3 orang, bagus banget nggak nyesel pokoknya | mksh kunjungannya kak"
1,7 bulan lalu,"Tenda bocor matras tembus tidak cocok untuk camping | oke terimakasih masukannya yg sangat bagus sekali, mohon di jelaskan , bocor dari atas atau dari bawah ????  untuk bahan kita evaluasi"
5,7 bulan lalu,mksh kak
4,7 bulan lalu,"Suasana oke view langsung menghadap ke laut selatan dan kalo hoki bisa lihat sunrise, persewaan lengkap tinggal bawa badan aja, kondisi tenda bagus kena hujan badai deres ngga rembes. Namun ada beberapa hal yang patut disayangkan dan … | Terimakasih saran nasukannya yg luar biasa ini kak, untuk bahan kita evaluasi. Semoga ke depannya camp ground menganti semakin baik dalam management lokasi"
5,8 bulan lalu,"tempatnya bagus, ada penginapanya juga dan buat yang mau ngecamp juga bisa | terimakasih kunjungannya kak 🥰 …"
1,6 bulan lalu,"sleepingbag dicuci gk sih? masa pulang kulit jd ruam² gatel bngt, kalopun dicuci tolong perhatiin udh bersih bngt apa blm karna kan dipake org berkali2. matras jg kotor bikin baju jd item. pengelola nya ada yg bau ketek. | mohon maaf kak, tolong di jelaskan waktu pesen perlengkapan tenda ke siapa nggih, biar bisa kami kroscek, soalnya banyak jasa sewa perlengkapan camping, tapi lokasinya sama  mohon maaf atas ketidak nyamanannya nggih, dan atas kelalean yg bekerja di lapangan"
4,7 bulan lalu,"Suasana oke view langsung menghadap ke laut selatan dan kalo hoki bisa lihat sunrise, persewaan lengkap tinggal bawa badan aja, kondisi tenda bagus kena hujan badai deres ngga rembes. Namun ada beberapa hal yang patut disayangkan dan mungkin bisa jadi saran buat pengelola : 1. Sediakan kran air dekat camping ground untuk cuci peralatan masak. 2. Kondisi jalan setapak di area camp sangat licin dan becek saat basah setelah semalam kena hujan, mohon dikasih paving/batu biar tidak licin. 3. Kamar mandi & toilet masih berbayar padahal tiket masuk di gerbang per orang dikenakan biaya Rp 22.500, poin positifnya kamar mandinya bersih dan air lancar. 4. MOHON BERI TEGURAN UNTUK PENGUNJUNG YANG BERISIK/NYANYI/BAWA SOUND YANG BERISIK SAMPAI JAM 1 PAGI karena itu sangat menggangu pengunjung lain yang mau beristirahat.  Terima kasih semoga Camping Ground Menganti sukses selalu. | Terimakasih saran nasukannya yg luar biasa ini kak, untuk bahan kita evaluasi. Semoga ke depannya camp ground menganti semakin baik dalam management lokasi"
5,8 bulan lalu,terimakasih kunjungannya kak
3,8 bulan lalu,☺
5,8 bulan lalu,😁 …
5,8 bulan lalu,😆 …
5,8 bulan lalu,Seru... | Terimakasih kunjungannya kak
1,8 bulan lalu,"Pelayanan buruk, org nya judes apalagi yg di bawah pohon kelapa , kya ga niat sama sekali | 🙏 …"
5,8 bulan lalu,🥰 …
5,9 bulan lalu,Cocok buat orang yg males repot tapi pengin camping. Udah di sediain paketan tenda dll jadi tinggal dateng aja. Ada listrik dari jam 6 malem sampe 6 pagi. View sunrise dan sunset nya dapet. … | terimakasih kunjungannya kak
5,9 bulan lalu,🥰 …
5,9 bulan lalu,Cocok buat orang yg males repot tapi pengin camping. Udah di sediain paketan tenda dll jadi tinggal dateng aja. Ada listrik dari jam 6 malem sampe 6 pagi. View sunrise dan sunset nya dapet. Jangan kesini pas weekend dan musim hujan (becek) | terimakasih kunjungannya kak
5,9 bulan lalu,"Pantai nya bagus,, bisa lihat dari ketinggian,, ada tempat camping,, bahkan ada tempat pelelangan ikan nya juga,, Harga penginapan nya lumayan terjangkau,, | terimakasih kunjungannya kak"
3,Diedit 9 bulan lalu,"Ngecamp disini yang di dapet (pengalaman saya) Kelebihan: 1. Pengalaman yang berbeda 2. Area camp yang luas (area camp, bukan area tenda) 3. Parkir motor dan mobil yang ekstra luas 4. Ramai banyak orang (cocok buat yang takut sepi) 5. Ada colokan listrik (tapi tidak di semua titik tenda, saran saya silahkan survey dulu) 6. One Stop Ticket, silakan jelajahi sekuat kakimu. 7. Pemandangan yang instragamable biarpun HPmu cuma Nokia 6600  Kekurangan: 1. Jalan yang bervariasi, tanjakan dan turunan curam sampai parkiran atas( mobil atau motormu harus kuat dan sehat, supra bapak masih kuat lah) 2. Toiletnya didekat parkiran, kamu yang pesan tenda jauh dari parkiran jangan nunggu kebelet kalo ga mau ngompol. 3. Area tenda berhimpitan terutama di tanah terasering, buat masang vestibul aja susah apalagi masang flyshet. 4. Tidak free air bersih, pilpis, mandi, air buat masak, nyuci perkakas mesti  ngangsu air kran di kamar mandi dan itu mesti bayar (artinya camping disini airnya mahal gaess) 5. Jangan harap bisa menyepi disini, kebanyakan pengunjungnya pada berisik , kurang toleran sama tenda tetangga (ngomongnya keras, nyanyi nyanyi, musikan), pengelola mestinya meronda pengunjung yang masih berisik di jam 22.00 WIB keatas | terimakasih kunjungannya kak"
1,10 bulan lalu,"⚠️⚠️⚠️Udah kamar mandinya JAUH, BAYARNYA MAHAL, fasilitas kamar mandinya MASIH JELEK DAN GAK AMAN, LAGI MANDI DIINTIP⚠️⚠️⚠️ HATI-HATI‼️‼️‼️KALAU YANG MAU KESINI NANTI ADA YANG NGINTIP⚠️⚠️⚠️‼️‼️‼️ | mohon maaf kak , kamar mandi dari tembok permanen bukan papan kok bisa di intip???  ngintipnya dari mana kak? … Lainnya"
5,10 bulan lalu,🥰 …
3,11 bulan lalu,"Lokasi udah bagus tp pengaturan tenda dan fasilitasnya kurang. Tendanya terlalu rapat,jd kalo tetangga sebelah ngobrol kedengeran banget.ganggu sekali kalo waktunya tidur tp masih pada ngobrol.paling ga ada jarak sekitar 3meter antar tenda lah.trus untuk depan tendanya ga dikasih tangga atau undakan batu gitu,kalo musim ujan bisa kepleset dan kesungkur kalo ga ati2. Trus bagusnya untuk tenda alasnya dipakein papan dulu agar tenda ga langsung ke tanah.karna udh pake alas terpal pun masih rembes dan lembab.lalu utk fasilitas toilet dan air,ditempat lain biasanya camping ground itu sudah termasuk fasilitas toilet free 24 jam. Jd kita ga bolak balik bayar tiap ke toilet,dan ga ada tempat khusus utk mencuci peralatan makan atau buah/sayur yg kita bawa sendiri. Semoga bisa memperbaiki fasilitasnya agar lebih baik lagi,soalnya utk lokasi dan kebersihan udah bagus. | mksh saran masukannya kak,"
5,setahun lalu,Cukup tuk melepas penat | mksh kak
5,setahun lalu,"pelayanan ⭐⭐⭐⭐, untuk bus medium bisa sampek lokasi, kalau sopir nggak berani, panitia tinggal telfon pihak pengelola, insyaallah akan di bantu sampei pulang lagi👍👍👍👍👍 … | Terimakasih kaka"
5,setahun lalu,"pelayanan ⭐⭐⭐⭐, untuk bus medium bisa sampek lokasi, kalau sopir nggak berani, panitia tinggal telfon pihak pengelola, insyaallah akan di bantu sampei pulang lagi👍👍👍👍👍 | Terimakasih kaka"
1,10 bulan lalu,"⚠️⚠️⚠️Udah kamar mandinya JAUH, BAYARNYA MAHAL, fasilitas kamar mandinya MASIH JELEK DAN GAK AMAN, LAGI MANDI DIINTIP⚠️⚠️⚠️ HATI-HATI‼️‼️‼️KALAU YANG MAU KESINI NANTI ADA YANG NGINTIP⚠️⚠️⚠️‼️‼️‼️ | mohon maaf kak , kamar mandi dari tembok permanen bukan papan kok bisa di intip???  ngintipnya dari mana kak?  terkait harga di kamar mandi, Bab 3rb , buang Air kecil 2rb , jika mandi 5rb , masih umum."
5,setahun lalu,"Bolehkah jika saya membawa tenda sendiri | Boleh sekali kaka, Satu tenda 10rb buat area camp nya, tiket wisata umum 22.500 per orang, parkir kendaraan gratis"
2,setahun lalu,"Camping ground view bagus joss. Sayang toilet, KM & air tidak ada di area camping, hanya tersedia di fasilitas bersama/wisata & berbayar. … | Terimakasih untuk saran dan kritiknya yg sangat bagus ini kak memang untuk fasilitas Kamar mandi yang gratis kita belum punya, untuk sementara memakai kamar mandi umum  maka dari itu dari area camp dan jasa sewa alat campnya masih murah meriah..."
1,setahun lalu,Malam terburuk di Indonesia | kenapa kak? apa ada sesuatu yg kurang pas dalam pelayanan kami atau gemana?
2,setahun lalu,"Camping ground view bagus joss. Sayang toilet, KM & air tidak ada di area camping, hanya tersedia di fasilitas bersama/wisata & berbayar.  Pdhl mayoritas camping ground sdh termasuk KM & air. Mohon dibenahi demi kenyamanan pengunjung.  Matur suwum | Terimakasih untuk saran dan kritiknya yg sangat bagus ini kak memang untuk fasilitas Kamar mandi yang gratis kita belum punya, untuk sementara memakai kamar mandi umum  maka dari itu dari area camp dan jasa sewa alat campnya masih murah meriah..."
5,setahun lalu,Mantap
5,setahun lalu,"Tempatnta nyaman, kesana waktu bulan purnama dan vibesnya bener2 bikin kita hanyut... 14 tahun pernikahan 22 tahun sejak kita pertama bersama... Terlalu banyak hal yg membuat kita selalu mengucap hamdallah termasuk moment kali ini... Tx menganti untuk  kesekian kali moment terindah dlm hidup kami... | Terimakasih kunjungannya kaka"
5,setahun lalu,"Tempat camp bagus , nyaman , aman, cuman ga kebagian aliran listrik ,tenda dan stop kontak jauh ... | yg tersedia di area camp itu umum kak, jika mau sampe ke tenda memang harus bawa rol kabel sendiri atau sewa kak"
4,setahun lalu,"Bagus,cuma kurang pengelolaan sampahnya"
5,setahun lalu,"Pantai Menganti di Kebumen, Jawa Tengah, benar-benar merupakan surga tersembunyi yang wajib dikunjungi. Pemandangan laut yang menakjubkan dengan gradasi warna biru dan hijau, pasir putih yang lembut, serta tebing karang yang menjulang … | terimakasih kunjungannya kaka"
4,setahun lalu,"saran pemilihan tempat tenda dipinggir, karena di area tengah tepat aliran angin, jika malam tenda seperti mau terbang. kurang cocok untuk camp keluarga yg punya anak balita karena tdk ada area bermain dan terlalu curam | terimakasih kunjungannya kak"
5,setahun lalu,"Pantai Menganti di Kebumen, Jawa Tengah, benar-benar merupakan surga tersembunyi yang wajib dikunjungi. Pemandangan laut yang menakjubkan dengan gradasi warna biru dan hijau, pasir putih yang lembut, serta tebing karang yang menjulang tinggi membuat pantai ini begitu istimewa. Suasana yang tenang dan damai menambah kenyamanan bagi para pengunjung.  Pantai ini juga menawarkan berbagai aktivitas menarik seperti berenang, snorkeling, dan memancing. Dengan fasilitas yang memadai, termasuk penginapan dan warung makan, Pantai Menganti menyediakan pengalaman liburan yang tak terlupakan. Meskipun aksesnya cukup menantang, semua usaha terbayar dengan keindahan alam yang menakjubkan.  Bagi siapa saja yang mencari destinasi wisata pantai yang indah dan tenang, Pantai Menganti adalah pilihan yang sempurna! | terimakasih kunjungannya kaka"
4,setahun lalu,"Camping dekat pantai, sepadan untuk dicoba dengan suasana alam yang asri | terimakasih kunjungannya kak"
5,setahun lalu,"Viewnya bagus ,rame diakhir pekan, angin kencang tp dalam tenda hangat,  klo saya ga bs tidur berisik suara angin kena tenda, klo mau tidur nyenyak sekedar menikmati sunset apa sunrise ya di cottage, akses jalan sdh bagus klo siang ada suttle gratis dr terminal ke camping ground, klo malem mobil bsa langsung masuk. Bagus | terimakasih kunjungannya kak"
5,setahun lalu,"Saran saya untuk yg bawa tenda sendiri, bongkar tenda Jam 6 pagi aja sebelum matahari naik. Kalau udah Jam 8 ke atas panasnya terik banget, sampe baju basah kuyup karena kesiangan bongkar tenda hahaha. Tapi viewnya juara! Tiket masuk pantai 20rb, tiket camp bawa tenda sendiri cmn 10rb. Warung 24jam kalau weekend. Toilet, mushalla, fasilitas lengkap pokoknya!"
5,Diedit setahun lalu,Pemandangannya luar biasa indah! Tapi sayang pas camping disitu malemnya ada badai jadi agak ngeri karena ombaknya juga lumayan keras. Secara keseluruhan sangat worth it untuk camping.
4,setahun lalu,Salah satu fasilitas Camping Ground yg ada di Kawasan Wisata Pantai Menganti. Lokasinya sangat indah dgn pemandangan laut lepas dan perbukitan.
5,setahun lalu,Lihat pemandangan paling bagus disini
3,setahun lalu,Tidak terkendali
5,setahun lalu,Sunrise yang terbaik sunset yang menawan⭐
5,setahun lalu,Tempany bagus bangettt cantikkk ga nyesel ke sana
5,Diedit setahun lalu,Alternatif camping tanpa hawa dingin ya kepantai 🔥😍 …
5,setahun lalu,Tenda yng tersedia banyak. Viewnya ga ngecewain.
5,setahun lalu,"tempatnya bagus, cocok untuk me time juga ngabisin waktu disini. bisa juga bawa keluarga lebih seru lagiii ngabisin waktu bareng bareng. btw, view nya bgusss bgt dsini:)"
5,setahun lalu,Nyaman bgt tempatnya Fasilitasnya bersih bapak-bapaknya ramah bgt View nya jgn ditanya udh pasti buagusss bgt sunrise sama sunsetnya
4,setahun lalu,"So nice, sekarang udah banyak berubah karena pembangunan. Jalanan juga makin bagus kesini meskipun naik turun. Tetap hati2 karena jalannya berkelok2. Untuk lahan camping ground harus cepet2an karena bentuknya menurun ke bawah. But viewnya i love it 🫶🏻 …"
5,setahun lalu,Tempat camping dengan pemandangan sunset Yang Indah.
2,setahun lalu,Management booking tenda buruk. Asal terima DP tapi tidak memastikan jumlah tenda yg ada. Sudah dateng dari jam setengah 5 sore baru dapet tenda jam 11 malem -_- Semoga segera diperbaiki
5,setahun lalu,"Tempat camping tepi laut di atas ketinggian bukit dan tebing, perlu di tingkatkan lagi akses jalan nya, karena ada beberapa titik rusak."
5,setahun lalu,"Camping ground recomended, area camping luas, parkir cukup, spot foto banyak dan cantik2. Sewa tenda dan cooking set tersedia. Musola dan toilet tersedia. Warung makan banyak. Jalan menuju lokasi harus dg kendaraan yg sehat utk naik turun."
5,setahun lalu,harga murah untuk pemandangan laut yang indah
5,setahun lalu,"Sungguh tempat bercamping yang luar biasa indah dan nyaman serta aman...dengan harga sewa tenda yang murah mendapatkan view alam yang mahal berupa pemandangan laut dan pemandangan alam pantai,ombak laut dan batu karang sungguh sangat indah.. bercamping disini sangat mudah,sewa tenda murah dan tinggal tempati,ada listrik,wc dan kamar mandi, tempat sholat,warung makanan 24 jam...dan tempat spot photo lainnya yang gratis tinggal melangkah dari area camping ground...para pengurus camping ground pun sangat respect dan aktif dalam mengelola camping ground pantai Menganti..saya berkomunikasi dgn pihak camping ground lewat wa dan mereka sangat respek dan aktif dalam berkomunikasi serta sangat membantu dalam informasi yang saya perlukan untuk menyewa tenda di camping ground pantai Menganti.. terutama mas Kris yang saat itu berkomunikasi dgn saya walaupun belum kenal sebelumnya dan waktu saya kesana pun gak sempat bertemu dengan beliau.. terimakasih banyak untuk semua pengurus camping ground pantai Menganti.. semoga camping ground pantai Menganti semakin wahhh...dan puji dan syukur kehadirat Allah SWT atas keindahan alam pantai Menganti... buat yang cari camping ground untuk mengejar Sunrise, camping ground pantai Menganti sangat rekomen... Love you pantai Menganti... Love you camping ground pantai Menganti Kebumen Jawa Tengah.."
5,2 tahun lalu,"View dan panorama yang indah, lelah yang terbayarkan Terimakasih Menganti beach, camp ground menganti 🌟🌟🌟🌟🌟 …"
5,2 tahun lalu,"100/10 buat pemandangan di campinh ground ini. Seru banget untuk healing menikmati sun rise dannn kalo malem bintangnya cantik banget ga boong, cocok banget buat semuanya! Love <3 … | mksh kak"
5,2 tahun lalu,Itu bagus.
5,2 tahun lalu,Camping di atas bukit dengan pemandangan lautan
5,2 tahun lalu,"Pantai Menganti ini sangat indah,, pemandangan nya juga msih asri di sana juga menyediakan tenda untuk menginap,dan di sana juga terdapat penginapan yg indah,perahu yg bersender siap mengantar anda berkeliling di pinggir pantai dan masih bnyak lgi..."
5,2 tahun lalu,"Lokasi view ny mantap, nyaman bersih rekomendasi buat piknik pokoknya"
5,2 tahun lalu,Sangat asikk
5,2 tahun lalu,"100/10 buat pemandangan di campinh ground ini. Seru banget untuk healing menikmati sun rise dannn kalo malem bintangnya cantik banget ga boong, cocok banget buat semuanya! Love <3  Cantik banget lautnya, adem liat ombaknya dan dari jam 4.30 matahari udah ngintip2 pokonya best!  Tapi gerah | mksh kak"
4,2 tahun lalu,Pengalaman seru bareng keluarga..
5,2 tahun lalu,"Tempat yang sangat wajib dikunjungi saat lagi dikebumen, view nya bagus"
5,2 tahun lalu,Best lah pokoknya🤟 …
5,2 tahun lalu,nagih bangettttt.. bulan depan gasskeunn lagii
5,2 tahun lalu,Mantap
5,2 tahun lalu,mksh nggih kunjungannya
5,2 tahun lalu,Tidak ribet bawa tenda langsung Dateng sewa | mksh kak
5,2 tahun lalu,mksh kak
5,2 tahun lalu,"Wajibbb dicoba sih ini, pelayanannya bagus, ramah. Pokoknya memuaskan sih. | Terimakasih kak kunjungan dan sarannya"
4,2 tahun lalu,"Engga nyesel sih sewa camping dimenganti karna ramah ramah banget penjaganya,cuma kesel banget soalnya mau tidur engga bisa karna sebelah tenda persis itu bener bener teriak teriak di pas samping tenda dan arahnya itu ke tenda aku,bener … | mksh kunjungannya kak"
5,2 tahun lalu,Joss | mksh kak
5,2 tahun lalu,"Suasana nya enak, cocok buat nge camp🤗 … | mksh kak"
4,2 tahun lalu,Bagus | mksh
5,2 tahun lalu,ditunggu kunjungannya kembali kak
5,2 tahun lalu,Tempatnya bersih nyaman aman pokoke mantap | mksh kak
5,2 tahun lalu,View nya bikin nagih pengen ke situ lagi .. Camp nya juga 👍👍👍✨✨✨ … | terimakasih kak
5,2 tahun lalu,"camping ground yang terbilang terjangkau dengan view yang memanjakan mata, cocok untuk yang cari penginapan bernuansa alam | mksh kunjungannya kak"
5,2 tahun lalu,mksh
4,2 tahun lalu,"Engga nyesel sih sewa camping dimenganti karna ramah ramah banget penjaganya,cuma kesel banget soalnya mau tidur engga bisa karna sebelah tenda persis itu bener bener teriak teriak di pas samping tenda dan arahnya itu ke tenda aku,bener bener bikin telinga sakit banget  juga gesek gesekin tenda norak banget mereka ya  Tapi untuk segi tempat wajib banget sih kesini nikmati pemandangan indah | mksh kunjungannya kak"
5,2 tahun lalu,Recommend untuk yang mau ngecamp denga budget minim | mksh kak
5,2 tahun lalu,"Keren, bisa liat lngsung samudra Hindia | mksh kak"
5,2 tahun lalu,"Tempat yang cocok buat ngecamp, viewnya cakep. Bisa explore sekitar Menganti pakai shuttle gratis. | mksh kak, semoga berkesan"
5,2 tahun lalu,"Sebuah pantai karang yang indah dan bersih. Terdapat tempat camping dan gubuk² kecil bagi pengunjung untuk beristirahat (di banner kecil, harga sewa pergubuk sekitar 10rb). Tempat tertata rapih dan disediakan beberapa spot foto.  Aku suka menganti karena pantainya cukup bikin tenang. Di sini juga bisa banget untuk camping. | mksh kunjungannya kak, semoga berkesan"
4,2 tahun lalu,"utk jalannya  wadidaw sekali, utk kualitas penyewaan tendanya bagusss mas masnya ramah dan cekatan satset | mksh kak"
5,2 tahun lalu,"Gak nyesel deh berkunjung ke menganti beach.🥰🥰 Apalagi ajak  keluarga tercinta untuk camping ,suasanya sangat indah ,wajibb cobaa in dehh 🥰🥰🥰 … | mksh, ditunggu kunjungannya kembali kak"
4,2 tahun lalu,"tempat camping pemandangan lautan lepas,mungkin pagar pembatas harus dibenahi karena terlalu berbahaya bagi pengunjung"
5,2 tahun lalu,Tempatnya enk
4,sebulan lalu,"Kesini tgl 8-9 November, hujan dari siang-malam. Karena masih ada perbaikan arean parkir(?) dekat basecamp jalanannya becek dan licin. Pelayanan kurang, mungkin bisa ditingkatkan lagi. Tenda yang kami sewa rembes semua karena ditempatkan dibawah jalan air. Udah dikasih terpal tambahanpun tetep rembes, akhirnya terbangun jam 2 sampai pagi. Ada colokan dibawah lampu penerangan camping ground. Fasilitas toilet bersih,cukup banyak, ada mushola juga. Viewnya memang bagus karena paginya dikasih cerah."
1,sebulan lalu,"pelayanan kurang pake banget,teh bau lembing | Bisa di ceritakan kronologisnya kak, buat bahan kita evaluasi , dan pemesanan perlengkapan tenda sama siapa?"
2,3 bulan lalu,"Bintang 2 aja. Masih banyak kekurangan antara lain ; * listrik yg dibatasi, * Ga ada kran / sumber air bersih * Ga ada toilet disekitar camping Ke toilet harus jalan jauh dan berbayar. Kami camping ber4, kencing 4x = 32.000, mandi 2x = 40.000. jadi 72.000 hanya untuk ke toilet... | mksh untuk masukannya kak  untuk listrik baru nyala memang dari jam 5 sore sampe jam 6 pagi untuk kamar mandi memang dari area camp sekitar 30 an meter. … Lainnya"
2,3 bulan lalu,"Cuma bagus dari segi pemandangannya saja. Pelayanan sangat sangat kurang. Kebetulan saya dan rombongan dapat tenda di bagian paling atas, persis di dekat cottage glamping. Waktu itu memang sedang musim hujan, tenda kami bocor atas, bawah, dan samping. Tenda udah di posisi paling atas, dan dapet rejeki aliran air yang coklat seperti susu Milo.  Aduh minimal kasih perhatian lah atau dapat pengembalian uang berapa persen gitu. Malah ditawarin buat pindah ke cottage itu, iya kalo gratis..."
5,4 bulan lalu,mksh kak
4,4 bulan lalu,mksh
5,4 bulan lalu,Mau lagi ngecamp di Menganti. Bisa liat view laut dan bukit di satu tempat
5,4 bulan lalu,"Kebetulan pas turun hujan,, tapi masih aman | mksh kunjungannya kak"
5,4 bulan lalu,mksh
2,3 bulan lalu,"Bintang 2 aja. Masih banyak kekurangan antara lain ; * listrik yg dibatasi, * Ga ada kran / sumber air bersih * Ga ada toilet disekitar camping Ke toilet harus jalan jauh dan berbayar. Kami camping ber4, kencing 4x = 32.000, mandi 2x = 40.000. jadi 72.000 hanya untuk ke toilet... | mksh untuk masukannya kak  untuk listrik baru nyala memang dari jam 5 sore sampe jam 6 pagi untuk kamar mandi memang dari area camp sekitar 30 an meter.  dan untuk kamar mandi memang umum, bukan fasilitas kak untuk buang air kecil 2000 untuk buang air besar 3000 untuk mandi 5000"
5,5 bulan lalu,"Bagus bangett, puas pokoknya nginep disini, cocok buat orang yg pengen camping tapi gk mau repot, tinggal dateng bawa badan aja, pokoknya memuaskan sekali, pelayanan juga ramah dan fast respon, buat acara kantor juga cocok banget karna di urus semua mulai dari tiket tenda dll kita tinggal terima beres aja 😍😍😍 …"
1,6 bulan lalu,"sleepingbag dicuci gk sih? masa pulang kulit jd ruam² gatel bngt, kalopun dicuci tolong perhatiin udh bersih bngt apa blm karna kan dipake org berkali2. matras jg kotor bikin baju jd item. pengelola nya ada yg bau ketek."
5,6 bulan lalu,"Sewa tenda disini untuk 3 orang, bagus banget nggak nyesel pokoknya | mksh kunjungannya kak"
1,7 bulan lalu,"Tenda bocor matras tembus tidak cocok untuk camping | oke terimakasih masukannya yg sangat bagus sekali, mohon di jelaskan , bocor dari atas atau dari bawah ????  untuk bahan kita evaluasi"
5,7 bulan lalu,mksh kak
4,7 bulan lalu,"Suasana oke view langsung menghadap ke laut selatan dan kalo hoki bisa lihat sunrise, persewaan lengkap tinggal bawa badan aja, kondisi tenda bagus kena hujan badai deres ngga rembes. Namun ada beberapa hal yang patut disayangkan dan … | Terimakasih saran nasukannya yg luar biasa ini kak, untuk bahan kita evaluasi. Semoga ke depannya camp ground menganti semakin baik dalam management lokasi"
5,8 bulan lalu,"tempatnya bagus, ada penginapanya juga dan buat yang mau ngecamp juga bisa"
4,7 bulan lalu,"Suasana oke view langsung menghadap ke laut selatan dan kalo hoki bisa lihat sunrise, persewaan lengkap tinggal bawa badan aja, kondisi tenda bagus kena hujan badai deres ngga rembes. Namun ada beberapa hal yang patut disayangkan dan mungkin bisa jadi saran buat pengelola : 1. Sediakan kran air dekat camping ground untuk cuci peralatan masak. 2. Kondisi jalan setapak di area camp sangat licin dan becek saat basah setelah semalam kena hujan, mohon dikasih paving/batu biar tidak licin. 3. Kamar mandi & toilet masih berbayar padahal tiket masuk di gerbang per orang dikenakan biaya Rp 22.500, poin positifnya kamar mandinya bersih dan air lancar. 4. MOHON BERI TEGURAN UNTUK PENGUNJUNG YANG BERISIK/NYANYI/BAWA SOUND YANG BERISIK SAMPAI JAM 1 PAGI karena itu sangat menggangu pengunjung lain yang mau beristirahat.  Terima kasih semoga Camping Ground Menganti sukses selalu. | Terimakasih saran nasukannya yg luar biasa ini kak, untuk bahan kita evaluasi. Semoga ke depannya camp ground menganti semakin baik dalam management lokasi"
3,8 bulan lalu,☺
5,8 bulan lalu,😁 …
5,8 bulan lalu,😆 …
5,8 bulan lalu,Seru...
1,8 bulan lalu,"Pelayanan buruk, org nya judes apalagi yg di bawah pohon kelapa , kya ga niat sama sekali | 🙏 …"
5,8 bulan lalu,🥰 …
5,9 bulan lalu,Cocok buat orang yg males repot tapi pengin camping. Udah di sediain paketan tenda dll jadi tinggal dateng aja. Ada listrik dari jam 6 malem sampe 6 pagi. View sunrise dan sunset nya dapet. …
5,9 bulan lalu,🥰 …
