Rating,Waktu,Teks_Mentah
5,"11 bulan lalu di 
Google","Fasilitasnya terawat, ada colokan listrik di limasan, karena kalau didalam tenda emang berbahaya juga sih,Gak perlu khawatir HP habis baterai"
5,"11 bulan lalu di 
Google","lokasi benar benar privat, ga langsung berhadapan dengan laut, pelayanan bagus, fasilitas bagus, ada palet dibawah tenda kalo hujan tidak risau lantai basah | Terimakasih kak untuk penilaiannya🤗 ditunggu kedatangannya di Jogja Camp lagi ya🫶🏻 …"
5,"11 bulan lalu di 
Google",Ada musholla dan limasan bisa buat santai atau nge-charge elektronik.
5,"11 bulan lalu di 
Google","Kamar mandinya banyak, estetik dan bersih, nggak bikin risih dan ga khawatir antri"
5,"11 bulan lalu di 
Google","Staff-nya ramah, selalu siap bantu apa aja, pernah check-in melebihi jam nya tapi tetep disiaapin dengan sempurna. api unggunnya juga bisa request langsung dinyalain🫶🏻 …"
5,"11 bulan lalu di 
Google","Tempatnya private dekat pantai, enak banget buat santai."
5,"11 bulan lalu di 
Google","Nggak ribet harus bawa barang banyak, disini ada semua. pakai motor pun gass🤪"
5,"11 bulan lalu di 
Google","Tempatnya bersih, nyaman untuk anak, anak jadi ga rewel dan munta dateng kesini lagi dong🫣 …"
5,"11 bulan lalu di 
Google","Bisa jajan atau nge-grill disini pesan H-1 visit ya, tambah api unggun dan paket grill gini jadi makin seru"
5,"11 bulan lalu di 
Google","tempat nya bagus, parkiran nya juga luas. pemandangan nya indah, cocok untuk bersantai bersama keluarga dan teman terdekat."
5,"11 bulan lalu di 
Google",Suasana pantai nya dapet hutannya dapet tapi tetep aman buat anak karena private dan harus jalan lagi buat ke pantainya
5,"11 bulan lalu di 
Google","Ngecamp tapi vibes-nya kayak di hotel, ada resepsionis keren bgt😁. …"
5,"setahun lalu di 
Google","Gak bawa tenda, gak bawa alat, mantap!!!!"
5,"setahun lalu di 
Google","Buat kalian yang pengen cari suasana camping baru boleh nih cobain Camp JogjaCamp, deket pantai dan fasilitasnya komplit"
5,"setahun lalu di 
Google","Camping ground oke deket pantai sundak, jalannya aman dan mulus, kamar mandi nya bnyak gaperlu khawatir antri, dan paling penting keamanannya dipikirin banget sih kayak listrik ada di bagian limasan tidak dimsukkin ke tenda jadi aman kalau hujan juga"
5,"setahun lalu di 
Google","lokasi camping dan strategis kayak gini dibutuhin cewek2 sih, tempatnya private, ada penjaganya 24 jam baik dan ramah, untuk parkir kendaraan aman, orang luar gabisa akses, udara yang tidak terlalu dingin jadi save bgtt🥰💕 …"
5,"setahun lalu di 
Google","Tempat camping yang pas banget buat group. Tempatnya luas, ada banyak fasilitas umum seperti tenda komunal, limasan untuk colokan listrik, kamar mandi umum, di camp ada palet juga jadi ga kena becek 👍 mantapp sukses selalu"
5,"setahun lalu di 
Google","camping ground paling oke sih.. booking cepet tempat aman ada penjaga juga 24 jam dan siap bantu2, vibes nya dapet, kalau mau makan ga khawatir karena disini ada popmie frozen food. mau ke cafe juga deket2👍👍👍 …"
5,"setahun lalu di 
Google","tempat oke banget, ga nyangka bisa nemu tempat oke gini. banyak pepohonan tapi deket pantai jadi aman bawa keluarga dan bocil🤗"
5,"setahun lalu di 
Google","Kamar mandinya bersih, ada tempat cuci piring, lokasi deket pantai (nilai plus karena angin lautnya jadi ngga kenceng banget) dan penjaganya baik banget ditemenin meskipun cuma camping berdua"
5,"setahun lalu di 
Google","lokasi camping dan strategis kayak gini dibutuhin cewek2 sih, tempatnya private, ada penjaganya 24 jam baik dan ramah, untuk parkir kendaraan aman, orang luar gabisa akses, udara yang tidak terlalu dingin jadi save bgtt🥰💕"
5,"setahun lalu di 
Google",Lokasi sangat dekat dengan pantai sundak. Pengalaman pertama camping dengan anak jadi cari lokasi yang sudah include tenda. Untuk tenda masih ok untuk 2 dewasa dan 1 anak. …
5,"setahun lalu di 
Google","Pelayanan ramah, kamar mandi banyak dan bersih, ukuran tenda cukup 2 dewasa 1 anak. Ada tempat ngecharge Hp, ada Hamok untuk santai, ada penjaga 24 jam. Dekat dengan pantai Sundak kira2 jalan kaki 3-5 menit. Untuk anak-anak juga aman hanya saja kalo siang sangat panas. Lokasi agak di dalam jadi harus tanya orang setempat. Pantai bersih juga Dan banyak jualan makanan Dan warung."
5,"2 tahun lalu di 
Google","Tempat camping yang nyaman dan aman, kamar mandi bersih, tersedia listrik, pelayanan ramah. pesan tenda yang ada kasur dan bantalnya jadi tidur lebih nyaman."
5,"2 tahun lalu di 
Google","Tempat camp yg recomended., tempatnya bersih, fasilitas kamar mandi jg ok., aman dan nyaman dekat dengan pantai.., Tp sayang pas kmrn sy ngecamp barengan sm anak2 muda yg ga ngerti aturan sampe jam 12 malam lebih masih cengengesan sehingga mengganggu ketenangan orang yg mau istirahat.."
5,"2 tahun lalu di 
Google","Recommended. Harga murah fasilitas okeee bgt | Trimakasih kunjungan dan review nya kak, sampai jumpa di camping2 berikutnya😇 …"
5,"2 tahun lalu di 
Google",Terimakasih Kak..sehat dan bahagia selalu!
5,"2 tahun lalu di 
Google","Worth it bgt, pelayanan super ramah. Fasilitas begitu niat. Low budget tp mewah. Oiya kalo maen kesini jaga kebersihan ya guys😁👍 Salam lestari🌍 … | Trimakasih sudah camping bersama kami, semoga liburannya menyenangkan, kami tunggu di liburan2 berikutnya 🙏 …"
5,"2 tahun lalu di 
Google","Tempat menginap yang aman! Ramah anak. Sangat menggemaskan 😍. Toiletnya bersih. Dekat pantai, dekat area hotel. Asistennya akan membantu kami dengan sangat menawan 😁😁. Serasa di istana putri atau Disneyland 😍😍 tempat yang menakjubkan. Dilengkapi dengan perapian. Dan alas kayu apa pun di bawah tenda. | Trimakasih sudah berkunjung, kami tunggu di liburan2 selanjutnya 🙏🙂 …"
5,"2 tahun lalu di 
Google","Saya dan teman2 hanya berempat reservasi via online saya janji datang jam 9 malam tapi ternyata molor dan saya beserta teman2 sampai lokasi jam 11 malam. Sesampai dilokasi masih ada petugas yang memang menunggu kedatangan kami, Petugas nya … | Terimakasih Kak review nya..ditunggu kedatangannya kembali"
5,"setahun lalu di 
Google","Lokasi sangat dekat dengan pantai sundak. Pengalaman pertama camping dengan anak jadi cari lokasi yang sudah include tenda. Untuk tenda masih ok untuk 2 dewasa dan 1 anak.  Fasilitas parkir aman, kamar mandi buanyak, listrik ada, tempat nyuci perlengkapan masak ada, musholla ada.  Pulang dari sana anak minta hammock buat main ayunan 😆"
5,"2 tahun lalu di 
Google","Worth it bgt, pelayanan super ramah. Fasilitas begitu niat. Low budget tp mewah. Oiya kalo maen kesini jaga kebersihan ya guys😁👍 Salam lestari🌍 | Trimakasih sudah camping bersama kami, semoga liburannya menyenangkan, kami tunggu di liburan2 berikutnya 🙏 …"
5,"3 tahun lalu di 
Google","Mantap sekali maszeh. Tempatnya oke, fasilitasnya juga oke. Sudah dapat tenda include kasur dan bantal, welcome drink, api unggun, makan-makan, sekalian outbond."
4,"6 tahun lalu di 
Google",Tempat yang bagus untuk menghabiskan malam bersama rekan satu tim. Agak berisiko di penghujung malam karena orang luar bisa saja masuk dan meminta ponselnya diisi daya.
5,"6 tahun lalu di 
Google",Tempat yang menyenangkan untk aktifitas outdoor
5,"6 tahun lalu di 
Google","Tempat yg bagus buat berakhir pekan, menyediakan fasilitas camping yg nyaman dan menyenangkan serta dg pengelolaan yg sangat baik."
5,"setahun lalu di 
Google","camping ground paling oke sih.. booking cepet tempat aman ada penjaga juga 24 jam dan siap bantu2, vibes nya dapet, kalau mau makan ga khawatir karena disini ada popmie frozen food. mau ke cafe juga deket2👍👍👍"
5,"2 tahun lalu di 
Google","Saya dan teman2 hanya berempat reservasi via online saya janji datang jam 9 malam tapi ternyata molor dan saya beserta teman2 sampai lokasi jam 11 malam. Sesampai dilokasi masih ada petugas yang memang menunggu kedatangan kami, Petugas nya sangat ramah. Disitu kami langsung di arahkan ke tenda dan ternyata malam itu yang menginap hanya kami berempat tetapi fasilitas serperti api unggun tetap di siapkan. Tempat nya private, bersih, dan asri karena banyak pepohonan | Terimakasih Kak review nya..ditunggu kedatangannya kembali"
