Rating,Waktu,Teks_Mentah
5,2 tahun lalu,"Waktu datang Di pertengahan bulan Agustus,,, cuaca cukup ekstrim,,, berada di suhu 8 derajat waktu pagi,,,  Sepertinya baru renovasi Tapi lumayan dapat tempat untuk campervan,,, tempatnya nyempil jauh masuk,,,tp lumayan bisa menikmati sensasi udara dingin khas pegunungan  Alkhamdulillah"
3,2 tahun lalu,Telaga di dekat Sikunir Hills.. Banyak dijadikan tempat camping di tepian telaga.. View telaga cukup indah dilihat dari atas..
5,2 tahun lalu,Keren
4,2 tahun lalu,Tempat terekomen buat motocamping
4,2 tahun lalu,Sampe telaga cebong jam 21:30 Krn sdh full lahannya dptnya disebelah kiri yg arah menuju bukit sikunir. Lumayan indah klo MLM hari dan cuaca wktu itu cerah. Terus suhu normal lah ga minus.kpn2 lagi kesini nunggu anak lahir🥰. Ada mushola. …
5,2 tahun lalu,1. Telaga di Desa tertinggi 2. Berkilauaan 3. Parkir luas 4. Pas untuk Camping 5. Dekat dengan Bukit Sikunir
5,2 tahun lalu,Syahdu buat camp sblum muncak sikunir
4,2 tahun lalu,"Cantik, apalagi camp groundya.. cuma kalau malam ditambahin aturan buat jangan terlalu berisik"
5,2 tahun lalu,"Bisa campervan dan camping di samping telaga. Kalo bawa tenda sendiri cukup bayar 15rb saja. Ini lokasi camping termurah, terindah dan terdingin yang pernah kami datangi. Suhu siang 11-16 derajat dan malam 4-9 derajat jadi harus siap jaket tebal, kaos kaki dan kaos tangan. Lebih enak lagi ada sleeping bag. Kalo saat weekend harus datang lebih awal supaya ga kehabisan spot camping."
5,2 tahun lalu,Mantab
5,2 tahun lalu,"Kami mendirikan 2 tenda disamping telaga, lokasinya bagus dan tertata, cuma kita harus datang lebih awal kalau mau dapat lokasi yg bagus, mobil bisa parkir samping tenda. Sayangnya pas kami datang suhu di dieng lagi dingin sekali, tidur …"
3,2 tahun lalu,Biasa aja. Kurang bersih.
3,Diedit 2 tahun lalu,Telaga yang lokasinya paling tinggi di Dieng
3,2 tahun lalu,"Tempat camping yg lumayan asik krn g tll jauh untk jalan k puncak bukit si kunir.sayang kebersihan kurang, aplg brsbelahan dg tmpat pmbuangan sampah,baunya ampun2,bau sampah,bau kecoa.aplg ktika camp dsni hujan,aduh smp rmh badan demam dah.telaga jd kurang indah sptnya kurang terawat"
5,2 tahun lalu,"Toilet berbayar, air toilet coklat, suhu pagi hari dingin sekali"
5,2 tahun lalu,"Kami mendirikan 2 tenda disamping telaga, lokasinya bagus dan tertata, cuma kita harus datang lebih awal kalau mau dapat lokasi yg bagus, mobil bisa parkir samping tenda. Sayangnya pas kami datang suhu di dieng lagi dingin sekali, tidur dengan sleeping bag juga masih sangat terasa dingin. Siap2 saja kalau sudah mau subuh akan sangat ramai orang yg mau ke bukit sikunir. Sayang toilet agak lumayan jauh dan bayar 2rb setiap buang air kecil. Dengan kondisi dingin seperti itu saya sampai 8x balik ke toilet karena kebelet."
5,2 tahun lalu,Pemandangan luar biasa tetapi sayangnya sampah berserakan dimana mana
5,2 tahun lalu,"Terakhir kesini maret 2022 tour masa² akhir sekolah. Indah bgt pemandangannya, dingin poll"
5,2 tahun lalu,Sangat recommended utk camping ceria.. Kombinasi kabut+danau ciamik deh👌 Sempurnaaaa😍😍😍 👍👍👍👍👍👌 …
5,2 tahun lalu,Tempat yang bagus untuk pendakian singkat dan menikmati pemandangan
5,2 tahun lalu,Seru naik gunungnya
5,2 tahun lalu,"Suasana akhir tahun 2022 bersama team Touring 1.000 KM BMC Tangerang nenda ditepian telaga Cebong dg suhu terendah dipagi hari mencapai 9 derajat celcius, menambah keseruan tuk berdamai dg hawa dingin,  kabut yg datang dan pergi silih berganti. Akses jalan sudah bagus, toilet jg ada disekitar area camping. Sekedar saran untuk pihak pengelola (Pokdarwis Desa sembungan) siapkan area ibadah/Mushola  yg tidak berbayar tuk sekedar berwudhu saja."
3,2 tahun lalu,Tempat wisata ini memiliki potensi untuk dikembangkan lebih baik. Sayang sekali pengelolaan kurang profesional 1. Jalan akses menuju telaga sempit dan jalan rusak …
3,2 tahun lalu,Tempat wisata ini memiliki potensi untuk dikembangkan lebih baik. Sayang sekali pengelolaan kurang profesional 1. Jalan akses menuju telaga sempit dan jalan rusak 2. Pengelolaan sampah yang buruk.... didukung dengan perilaku wisatawan yang nyampah sembarangan. 3. Pembangunan villa yang terkesan liar..
5,2 tahun lalu,"Foto diambil sekitar tahun 2015, Terletak di desa tertinggi di Jawa yaitu Desa Sembungan, Telaga Cebong merupakan telaga yang terjadi dari bekas kawah purba, dulunya memiliki luas sekitar 18 ha, akan tetapi lama kelamaan mulai menyempit dan tersisa sekitar 12 Ha.Lokasi Telaga Cebong berada disebelah barat  Gunung Sikunir dengan bentuk menyerupai cebong/berudu mungkin dari bentuk itulah akhirnya telaga ini diberi nama telaga cebong. Air telaga cebong dipagi hari sering tampak berkilau seperti minyak apabila disaksikan dari jalan menuju Gunung Sikunir, hal ini juga menjadi moment terbaik untuk diabadikan oleh para pengunjung. Selain untuk kepentingan pariwisata, telag Cebong juga menjadi tumpuhan harapan petani untuk setempat untuk mengairi ladangnya."
5,Diedit 2 tahun lalu,Lain kali mau kesitu pakai tenda ⛺🤗 …
5,2 tahun lalu,Enak buat camp
2,2 tahun lalu,"Mohon maaf nih sebelum nya, kami sekeluarga datang ke sini tgl 26 Desember 2022 awalnya kita senang dengan tempat nya kami pun sudah pasang tenda di pinggir telaga ternyata tempat wisata ditutup tanpa ada pemberitahuan apapun, listrik tidak …"
5,3 tahun lalu,"Telaga yang cantik dibukit sikunir. Luas dan super dingin. Menurut tour guide, dinamakan telaga cebong karena bentuknya mirip cebong/berudu. Ada camp area di sekitar telaga dengan fasilitas lengkap, parkiran luas, warung, dan toilet."
4,3 tahun lalu,Pemandangan bagus
4,3 tahun lalu,"Menyejukkan lihat genangan air di pegunungan, di tengah hamparan pertanian sejauh memandang.  Parkir luas. Harus hati2 saat papasan kendaraan, kondisi jalan menuju lokasi lumayan sempit"
5,3 tahun lalu,"Area berkemah yang cocok untuk anak-anak dan lansia. Tidak ada tangga atau medan yang menantang. Fasilitas perlu ditingkatkan, toko-toko di dekatnya menjual mi, minuman hangat, dan nasi dengan harga terjangkau (harga tertera di dinding). Toilet tidak banyak yang buka karena pandemi, sehingga bisnis di sana lesu. Kurang bersih, sampah berserakan. Saya harap pemerintah segera bertindak dan masyarakat lebih disiplin. Pemandangannya indah dan kabut yang turun di sore hari sungguh menakjubkan."
2,2 tahun lalu,"Mohon maaf nih sebelum nya, kami sekeluarga datang ke sini tgl 26 Desember 2022 awalnya kita senang dengan tempat nya kami pun sudah pasang tenda di pinggir telaga ternyata tempat wisata ditutup tanpa ada pemberitahuan apapun, listrik tidak nyala, keran air mati dan lebih parahnya lagi kami terjebak di sini karna hujan deras tanpa ada petugas sama sekali."
5,3 tahun lalu,"Asri dan alami,"
4,3 tahun lalu,"Medannya cukup menantang, dingin bangettt, tempatnya not bad lah buat ngecamp, terdapat warkop, toilet, dan mushola 24 hour"
5,Diedit 3 tahun lalu,🌼 You can easly park your vehicle near telaga cebong 🌼 spacious parking area with price IDR. 15k 🌼 This is the meeting point for you who wish to go hiking Bukit Sikunir …
4,3 tahun lalu,Pokoke jos wisata di dieng
5,3 tahun lalu,tempat yang bagus.....segar...
5,3 tahun lalu,"kemarin ngecamp di sini asyik banngett!! lokasi tepat di bawah bukit sikunir, parkiran luas, kendaraan bisa dibawa masuk sampai ke samping tenda camp, view nya cakep bangetttt!! syahdu banget! kalo malem dingin banget🥶"
4,3 tahun lalu,Tempat yang bagus untuk melepas penat dari hiruk pikuk kota besar. Saya kesini di hari minggu - selasa (21-23 Agustus 2022). Tempatnya sejuk disiang hari dan dingin dimalam hari. …
5,Diedit 3 tahun lalu,"🌼 You can easly park your vehicle near telaga cebong 🌼 spacious parking area with price IDR. 15k 🌼 This is the meeting point for you who wish to go hiking Bukit Sikunir 🌼only need 30-45mins to reach top of Puncak Sikunir from here. 🌼you can rent a camping tent here and easily find near toilet and also ""warung"". 🌼The view is so amazing with incredible ambiance. 🌼near the parking area just need a little walk you can easily find various shops from merchandise shops, food and beverages etc. The local people are amazingly friendly.  🌼Anda dapat dengan mudah memarkir kendaraan Anda di dekat 🌼area parkir telaga cebong yang luas dengan harga Rp. 15k 🌼Ini adalah titik pertemuan bagi Anda yang ingin mendaki Bukit Sikunir 🌼hanya membutuhkan waktu 30-45 menit untuk mencapai puncak Puncak Sikunir dari sini. 🌼Anda dapat menyewa tenda berkemah di sini dan mudah ditemukan di dekat toilet dan juga ""warung"". 🌼Pemandangannya sangat menakjubkan dengan suasana yang luar biasa. 🌼dekat dengan area parkir hanya perlu sedikit berjalan Anda dapat dengan mudah menemukan berbagai toko dari toko oleh-oleh dagangan, makanan dan minuman dll. 🌼Orang-orang lokal luar biasa ramah."
4,3 tahun lalu,"Tempat yang bagus untuk melepas penat dari hiruk pikuk kota besar. Saya kesini di hari minggu - selasa (21-23 Agustus 2022). Tempatnya sejuk disiang hari dan dingin dimalam hari. Tempat sampah tersedia banyak tapi masih saja ada beberapa sampah bekas pengunjung yang bertebaran disekitar telaga :(.  Akses jalan cukup untuk 2 mobil kecil,jadi kalau anda bawa mobil besar harus siap2 mengalah karena di jalan menuju telaga cebong tidak terlalu besar dan banyak truk pengangkut pupuk yang berhenti dan menurunkan muatan.  Ada loket masuk awal sebelum parkirannya,waktu saya kesana belum ada yang jaga jadi saya tidak bayar loketnya.  Toilet tersedia tapi hanya dibuka 1 pintu saja dan air disana keruh (mungkin karena mengambil air dari telaga cebong)  Warung jajanan banyak tapi saat saya kesana hanya 1 yang buka di sore hari,sisanya buka di saat pukul 02.30-08.00 karena di jam tersebut banyak rombongan wisatawan yang ingin naik ke bukit sikunir.  Saya disini menyewa tenda,harga tenda kisaran dari 100-150K dan kalau mau tenda pastikan kamu bilang ke penyewanya kalau itu sudah termasuk biaya sewa lahan,karena kalau malam suka ada penjaga dari basecamp yang datang untuk menagih uang sewa lahan. Area camping sendiri terdiri dari blok 1-3,sudah ada colokan listrik yang ditempel di pohon dan ditutupi ember plastik,namun perlu diperhatikan listrik disini berdaya 450w,jadi kamu tidak bisa memasak nasi dengan rice cooker. Saat disana saya dibantu oleh petugas penjaga toilet yang istriny mempunyai warung disekitar area telaga untuk memasak nasi disana tanpa perlu dikenakan biaya, tapi sebagai ucapan terima kasih saya dan teman2 saya membeli syal dan sarung tangan disana,berguna sekali untuk cuaca dingin.  Untuk api unggun,kalau hari biasa warung yang menjualnya tutup,buka disaat weekend saja,kalau kamu ingin membeli kayu bakar untuk api unggun,coba tanya ke tempat penyewaan tenda kamu atau kamu bisa mencari bapak Tahul sipenjual kayu bakar,rumahnya dekat mesjid sebelum area telaga cebong.  Kalau kamu bawa kendaraan dan menginap disana nanti akan didatangi penjaga yang akan menagih uang parkir,saya camping disini 3 hari 2 malam dan ditagih uang parkir selama 2x untuk 2 hari.  Ringkasan :  Harga karcis masuk : 15k / orang Parkir : 10K / mobil perhari 5K / motor perhari Toilet : 2K / penggunaan Tenda : Kapasitas 4 orang 100-150K termasuk biaya sewa lahan. Listrik : Gratis.  Untuk toilet air kurang bersih yang kulitnya sensitif seperti saya, lebih baik pikir2 lagi untuk mandi.  Untuk suhu udara,di malam hari bisa tembus 10-12 derajat celcius. Untuk siang hari bisa 18 derajat celcius. Untuk malam hari sediakan pakaian hangat,dan bila kamu suka,bakar api unggun. Untuk siang hari pakai cream pelindung kulit kamu karena matahari nya terasa sekali disini ( saya sampai belang 😅)  Kesimpulannya, untuk liburan bersama keluarga atau teman disini sangat saya rekomendasikan,hanya air bersihnya saja yang kurang. Jangan lupa untuk jaga kebersihan dan buang sampah pada tempatnya ya."
5,3 tahun lalu,10°C  Mantabz....
5,3 tahun lalu,"Tempat yang bagus untuk berkemah, naik campercar/campervan, dll. Fasilitasnya cukup lengkap. Pemandangan danau dan bukit yang indah. Tempat yang bagus untuk penyembuhan. Kita juga bisa mendaki Bukit Sikunir untuk melihat matahari terbit keemasan jika cuaca cerah."
5,3 tahun lalu,Dingin
2,3 tahun lalu,"Kelebihan utamanya adalah diberkahi udara dingin, sekaramg ada listrik walau byar pet dan harganya murah Kekurangannya adalah …"
5,3 tahun lalu,Ga dilupakan
4,3 tahun lalu,Pertama kesini pas masih sekolah th 2015. Ngecamp 1 tenda buat 9 orang . Banyak suka dukanya. Jadi pengen kesini lagi 🤗 …
5,3 tahun lalu,Bukit Sikunir...Telaga Cebong. Sunrise....
5,3 tahun lalu,Tempatnya enak buat camping
2,3 tahun lalu,"Kelebihan utamanya adalah diberkahi udara dingin, sekaramg ada listrik walau byar pet dan harganya murah Kekurangannya adalah 1. Air kamar mandi kotor (dideket mushalla ambil dari telaga) 2. Parkiran ga jelas, di area pojok yang seharusnya mobil ga bisa masuk ujung2nya masuk juga jadi pas hujan tanah ambyar beceknya 3. Kamar mandi kotor 4. Ketersediaan air bersih nyaris ga ada kecuali beli air mineral  Udah 2x camp disini, cukup rasanya, improvementnya di pengadaan listriknya aja, patut diapresiasi, tapi ga untuk ke 3xnya"
5,3 tahun lalu,Duingiiiiiiinnn loppppp
5,3 tahun lalu,kesini saat musim hujan sangat menantang sekali udaranya
4,3 tahun lalu,Wisata lereng sikunir ... Pas buat camping
4,3 tahun lalu,"Tempatnya bagus, cuacanya bagus, rekomended"
5,3 tahun lalu,"Pemandangan telaga yang indah. Kita bisa parkir di sekeliling telaga dan memasang tenda untuk menginap di sana. Ada persewaan tenda juga. Banyak warung, toilet, dan ada mushola.  Dari sini kita bisa naik ke Bukit Sikunir untuk mengabadikan sunrise di pagi hari. Perjalanan menanjak sekitar 20 sampai 30 menit.  Jangan lupa juga mencicipi kentang rebus kecil yang dibumbui, hangat dan cocok untuk hawa dingin dengan harga terjangkau."
5,3 tahun lalu,"Tempatnya sepi, hijau royo royo Beruntung pas kesitu lagi super cerah meskipun malemnya hujan Banyak penginapan di deketnya …"
5,3 tahun lalu,"Telaga Cebong adalah tempat transit sebelum kita mendaki Puncak Sikunir utk melihat sunrise. Kita bisa mendirikan tenda disini,ada persewaan tenda kog bila tdk ingin repot. Bagi yg datang mepet waktu jam 4 pagi bisa nongkrong sambil ngopi di warung sekitar parkiran. Jgn lupa pakai topi bobble, sweater (klo perlu dilapisi lagi dgn jaket tebal), kaus kaki & sarung tangan karena suhu begitu ekstrim dingin. Utk mendapat Sunrise yg sempurna idealnya berkunjung pd bulan Juni, Juli ato Agustus."
5,Diedit 3 tahun lalu,"Dingin, Dingin, sekadar untuk menyegarkan Otak"
5,3 tahun lalu,"Luas, asri dan free."
5,3 tahun lalu,"Tempatnya sepi, hijau royo royo Beruntung pas kesitu lagi super cerah meskipun malemnya hujan Banyak penginapan di deketnya Katanya bisa buat camping juga Vlognya bisa ditonton di YouTube: Dwi Tirta"
1,3 tahun lalu,"Suasana bagus. Namun sikap oknum pengelola kasar. Saya dtg dg mobil dan ngecamp di samping mobil sbgmana yg lain, sdh diarahkan oleh salah satu pengelola. Sdh nyaman sekali. Tiba2 malem dtg oknum pengelola lainnya, minta saya mindahin mobil ke tempat lain, karena ada yg mau Dateng dan sewa tenda ke mereka. Perlakuan berbeda terhadap penyewa tenda dan yg membawa tenda sendiri. Bahkan karena saya blm memindahkan mobil, oknum tsb berkata dg suara keras ""kamu maunya apa?"". Perlu ditertibkan oknum seperti ini, jangan mentang2 sekarang ramai jadi seenaknya sendiri.  Dulu saya 2012 ngecamp di Sikunir, penduduk sekitar sangat baik. Terjadi kebakaran diatas, kemudian kami dijemput, kita turun cepat prosotan, dompet saya jatuh. Penduduk kembali keatas mencari dan menemukan dompet saya, begitu saya mau kasih imbalan, beliau tidak mau. Beliau berpesan, katakan pada temen2nya penduduk disini ramah dan siap menyambut kedatangan pengunjung.  Namun sekarang, dg adanya oknum2 seperti ini, dpt menimbulkan kesan pengelola tidak ramah terhadap pengunjung."
4,3 tahun lalu,semoga kedepan akses jalan diperbaiki...udah mulai rusak...dan semoga kedepan lebih bersih lagi tempatnya...sewa tenda murah juga..penduduknya ramah ramah
4,3 tahun lalu,"Telaga yang indah dengan pemandangan perbukitan Dieng, suasananya sejuk dan dingin. Di sini bisa sekalian dijadikan tempat camping juga. Lokasinya pas banget di bawah bukit sikunir, jadi lokasi parkirannya sama, sepengalaman saya tidak bayar biaya masuk untuk ke telaga ini, hanya parkir."
5,3 tahun lalu,"sayang sekali campervan sudah tidak dibolehkan mampir,"
5,3 tahun lalu,👌 …
5,3 tahun lalu,"Sampai disana pas sdng hujan, tdny pgn camping, tp kyny g kuat sm dinginya.. Berrrr🥶🥶 …"
5,3 tahun lalu,Tempat yang bagus dengan suasana di pinggir telaga. Cocok untuk camping di sini. Mungkin bisa dihindari untuk hari-hari libur karena saat ramai akan kesulitan untuk mendirikan tenda. Kegiatan lainnya juga ada seperti melihat sunrise dengan …
5,3 tahun lalu,"Tempat yang bagus dengan suasana di pinggir telaga. Cocok untuk camping di sini. Mungkin bisa dihindari untuk hari-hari libur karena saat ramai akan kesulitan untuk mendirikan tenda. Kegiatan lainnya juga ada seperti melihat sunrise dengan mendaki bukit sikunir sejenak. Fasilitas juga lengkap terdapat mushola, toilet , warung, dan parkiran motor dan mobil."
4,4 tahun lalu,"Abis dr jogja otw kesini dgn niatan mau sunrise di bukit sikunir namun krn kita sampai baru jam 11 malaman jd kita bermalam di telaga Cebong,,,  Untuk sewa lahan tenda 1 an nya bayar 20 rbu,, kalo skalian sewa sama tenda nya 120k,, Aku kesini sih masih sepi jam sgtu tp menjelang mau subuh bnyak syekali yg mendirikan tenda gtu...  Aku tdur di dlm tenda kan yaaa dan sumpah dingin bgt sampe ngga bs tdur,, alhasil pindah kedalam mobil tapi tetap aja dingiiiin ya Allah... Kesini tuh di pertengahan bln oktober dan blm musim hujan gt alhamdulillah nyaa...  Hmmm,,, Memang dingin sih kalau ada angin tapi cuaca nya panas jdnya aku pun bingung,,, dingin kedinginan panas kepanasan kaya lagu dangdut 😂😂😂  Bagi yg mau kesikunir boleh lhaaa coba untuk bermalam disini dijamin memberikan kesan yg tdk terlupakan 😁😁  Salaaaam  bahagiaaa😊 😊"
3,4 tahun lalu,Ding
5,4 tahun lalu,"Alhamdulillah selalu dpt moment yg bagus setiap trip k sini. Saran buat traveler stlh summit attack di Bukit Sikunir sempatkn k spot ini dbwh jam 7 pagi, traveler akn dptkn full free service Lightning dr Sang Surya yg muncul dbalik Sikunir ..."
1,4 tahun lalu,Sungguh adem
4,Diedit 4 tahun lalu,Mantaappssss
4,4 tahun lalu,indah pemandangannya.. dingin.. dkt parkiran sikunir. semoga bisa lebih diperhatikan kebersihannya
5,4 tahun lalu,"Indah buangettttt,hawanya dingin,mata sejuk memandang sekeliling hijau,segerrr,telaganya juga jernih"
5,4 tahun lalu,Nyaman tempatnya
4,4 tahun lalu,"Asli bagus bangett, cuma untuk kebersihannya lebih di perhatikan lagi.. Tepatnya Dingiinnn..."
5,4 tahun lalu,Mantap.banget kemping disini pengen lagi nanti kesana.warganya juga ramah ramah banget cuman akses kesana harus melewati desa yg kalau ada trek mgangkut sayur parkir susah buat simpangan sama mobil.
5,4 tahun lalu,"terletak dibawah sikunir persis, btw mnrut saya disini paling dingin karna terletak didesa tertinggi, dan anginnya kenceng."
4,4 tahun lalu,Danau di samping area parkir puncak sikunir
3,4 tahun lalu,"Berkunjung ke tempat ini bersama keluarga. Berkunjung ke lokasi ini untuk menikmati bukit Sikunir,namun karena membawa anak anak maka hanya bisa menikmati pemandangan sekitar. Lokasi telaga tempat menyediakan tempat  berkemah dipinggir telaga. Nikmatnya berkemah disini karena dikelilingi telaga,perbukitan dan dinginnya udara. Sayangnya tempat ini tdk dikelola dgn baik. Banyaknya sampah dan lapak lapak dilokasi yang kurang mendukung sebagai lokasi wisata. Ada baiknya menempatkan tempat sampah dan selalu menjaga kebersihan tempat."
5,4 tahun lalu,"Letaknya di bawah tepat bukit sikunir, banyak tenda2 dari pengunjung, di sini banyak juga penyewaan tenda"
3,4 tahun lalu,"pemandangan bagus. tapi jeleknya, walaupun kita udah bayar tiket masuk + fee tenda + parkir, setiap ke toilet harus bayar 2,000. padahal lu tau sendiri di daerah dingin pasti akan sering buang air kecil.  Warungnya juga suka nembak harga. Masa Indomi + kopi harganya 20,000. Popmie juga harganya 10,000 padahal gw masak sendiri tu popmienya.  menurut gw akan jauh lebih bagus kalo dinaikin aja fee tenda-nya, tapi toilet digratiskan. Karena cukup repot harus nyari2  2000-an setiap mau ke toilet, dan walaupun 2000 terdengar sepele, cukup mahal jatohnya kalo lu nginep sehari-2 hari disini."
5,4 tahun lalu,"Telaga Cebong merupakan telaga yang terbentuk dari bekas kawah purba, dulunya memiliki luas sekitar 18 ha, akan tetapi lama kelamaan mulai menyempit dan tersisa sekitar 12 Ha. Lokasi Telaga Cebong berada disebelah barat Bukit Sikunir dengan …"
5,4 tahun lalu,Dingin... 🥶 …
5,4 tahun lalu,"Danau yang indah untuk berkemah. Dengan udara dingin dan pemandangan dataran tinggi yang indah, kita bisa lepas dari rutinitas sehari-hari. LOL."
5,4 tahun lalu,Bagus banget telaganya
4,4 tahun lalu,"Letaknya tepat di bawah Bukit Sikunir, bersebelahaan dengan tempat parkir di area Sikunir."
5,Diedit 4 tahun lalu,Mantap
5,4 tahun lalu,"Telaga Cebong merupakan telaga yang terbentuk dari bekas kawah purba, dulunya memiliki luas sekitar 18 ha, akan tetapi lama kelamaan mulai menyempit dan tersisa sekitar 12 Ha. Lokasi Telaga Cebong berada disebelah barat Bukit Sikunir dengan bentuk menyerupai cebong/berudu mungkin dari bentuk itulah akhirnya telaga ini diberi nama telaga cebong."
5,4 tahun lalu,Tempat perkemahan yang bagus dengan pemandangan kolam yang tenang. 30 menit jalan kaki ke Sikunir untuk menikmati matahari terbit yang menakjubkan.
4,Diedit 4 tahun lalu,Tempatnya keren banget. Cuma sayang tidak terawat
5,4 tahun lalu,Tempat camping santai dan melihat golden sunrise tanpa hiking yang extrem
5,4 tahun lalu,Sip
5,5 tahun lalu,Tempatnya asyik buat camping
2,5 tahun lalu,"Tgl 28 oktober 2020 ke sini,ada komunitas sepertinya parkir kendaraan sembarangan. Bagi sy pribadi ga masalah kendaraan di simpen samping tenda hanya perhatikan juga kepentingan org lain."
5,5 tahun lalu,"Telaga cebong Terletak di bawah wisata puncak golden sunrise sikunir Disini biasanya bisa buat camp untuk bermalam sebelum melakukan pendakian di puncak sikunir Oya, bagi yg mau nge camp disini wajib pke mantel yg tebal... Sebab disini udaranya dingin super dingin banget"
5,5 tahun lalu,Sedia jaket dan tenda guesss suhu di malam hari bisa 5 - 10 °C
5,5 tahun lalu,Telaga tempat camping sambil menunggu pagi hari untuk melihat sunrise di Bukit Sikunir Dieng
5,5 tahun lalu,Base camp buat camping bagi yang mau menginap sebelum naik ke sikunir. Ndiriin tenda di pinggiran telaga dengan pemandangan telaga cebong. Kemarin ngrasain dingin 10° waktu malam. 🥶 Banyak toilet dan penjual makanan kalau sore menjelang malam. Untuk yang camp diharapkan bawa air bersih sendiri untuk memasak. Karna air sekitar agak keruh untuk bikin minuman.
5,5 tahun lalu,Danau telaga kecebong Desa tertinggi di pulau Jawa Dieng golden sunrise Dieng Jalur Tambi Kebun Teh
4,5 tahun lalu,Masih sama masalah sampah di sekitaran telaga. Mohon pengelola tempat wisata setempat memperhatikan masalah kebersihannya.
5,5 tahun lalu,Telaganya sangat memanjakan mata
5,5 tahun lalu,Bagus buat camping
3,5 tahun lalu,"bagus untuk bersantai bersama keluarga tikar dibuka bawa makanan dari.rumah makan bersama sambil menikmati suasana tepi telaga yang syahdu banyak juga yang mendirikan tenda di tepi telaga bermalam disana dan bersantai menikmati alam tempatnya ada dibelakang kios kios kalo ndak bawa bekal makanan tinggal beli di kios depan telaga dekat dengan parkir kendaraan jadi buat yang malas trekking tapi pengen menikmati keindahan alam mungkin kemah dekat telaga ini bisa jadi alternatif trip naik kendaraan dan diparkir tak jauh dari telaga, mendirikan tenda kalo lapar tinggal beli di kios depan selamat berwisata"
5,5 tahun lalu,"View telaga ini bagus karena dikelilingi gunung"". Kalau pendakian ke Sikunir pasti melewati telaga ini."
5,6 tahun lalu,"berada di kaki bukit sikunir, cocok untuk ngecamp"
