Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,4 bulan lalu,"HTM Anak : 5.000 HTM Dewasa : 10.000 Camping : 20.000 Parkir Motor : 5.000  Gunung Cilik Kaliurip: Spot Healing Asyik di Wonosobo!  Wonosobo emang nggak ada habisnya kalau soal tempat wisata alam. Salah satu yang wajib banget kamu coba adalah Gunung Cilik Kaliurip. Sesuai namanya, ini adalah sebuah bukit kecil yang bentuknya menjulang gagah mirip gunung.  Lokasinya ada di Desa Kaliurip, sekitar 32 km atau 1,5 jam perjalanan dari Titik Nol Dieng. Nggak perlu khawatir soal akses, karena jalan menuju lokasi cukup ramah untuk motor maupun mobil. Bahkan, perjalanan ke sananya aja udah jadi hiburan tersendiri karena kamu bakal disuguhi pemandangan hamparan kebun teh yang cakep banget.  Begitu sampai, kamu cuma perlu bayar tiket masuk (HTM) Rp10.000 dan parkir motor Rp5.000. Murah meriah, kan? Dari area parkir, trekking menuju puncaknya juga santai dan dekat, cocok banget buat pendaki pemula yang nggak mau terlalu capek.  Nah, pemandangan dari atas sinilah juaranya! Kamu bisa lihat langsung gagahnya Gunung Kembang dan Gunung Sundoro, ditambah hamparan kebun teh yang super luas dan pemandangan kota Wonosobo dari ketinggian. Benar-benar perpaduan lanskap alam warna hijau dan biru yang bikin pikiran tenang. Udaranya sejuk banget, dan kalau lagi hening, kamu bahkan bisa dengar merdunya suara kicauan burung.  Buat yang mau menikmati suasana lebih lama, di sini juga tersedia spot untuk camping. Kalau mau dapat pengalaman dan pemandangan terbaik, coba deh datang pas musim kemarau sekitar bulan Juni, Juli, atau Agustus. Langitnya cerah, pemandangannya maksimal! Pokoknya, tempat ini recommended banget buat kabur sejenak dari hiruk pikuk kota.",2025-12-19
5,5 bulan lalu,Keren,2025-12-19
5,5 bulan lalu,"Setiap sudutnya indah sekalii , jalan skitar 20mnt dri penginapan sikembang glamping",2025-12-19
1,5 bulan lalu,Tempat nya bagus tapi pelayanannya kaya tidak bertanggung jawab dari tim loket bawah sama loket atas Ada kata kata yang kurang enak di dengar,2025-12-19
5,5 bulan lalu,Walau namanya gunung cilik tapi untuk yang pertama kali mendaki gunung seperti saya sangat mengesankan bisa mendaki sampai puncak,2025-12-19
1,5 bulan lalu,"Tempat dengan pemandangan yg indah...sangat disayangkan dikelola oleh individu yg komunikasinya tidak cocok ditempatkan di bidang pelayanan,dari tukang parkir yg seharusnya sudah jadi wajah gunung cilik tapi.marketingnya zonk sekalii …",2025-12-19
1,5 bulan lalu,"view & pemandangan bagus... tpi sayangnya pengelolaanya kurang, pelayanan minus, lokasi banyak yg kurang terawat dan dibenahi...",2025-12-19
5,5 bulan lalu,"sebenernya bagus dan ga terlalu tinggi trekkingnya, cuma cuacanya ga mendukung, gerimis dikit waktu aku kesana, mendung dan berkabut:( next time kesana lagi kalo cuaca cerah, biar dpt view yg bagus🤩 kukira di puncaknya landai, ternyata banyak bebatuan dan agak sempit, jd harus hati”. …",2025-12-19
5,5 bulan lalu,Yo da Mampirr,2025-12-19
5,5 bulan lalu,baguss banget pokoknya,2025-12-19
1,5 bulan lalu,duh kecewa bgt,2025-12-19
1,5 bulan lalu,pelayanan sangat buruk,2025-12-19
5,5 bulan lalu,"Mendaki tipis2, cocok untuk latihan mendaki bersama anak. Parkir luas, camp ground banyak.",2025-12-19
5,5 bulan lalu,Bakal balik lagi 🫶🏻 …,2025-12-19
5,Diedit 5 bulan lalu,"cocok banget nih yang pengin ngerasain view maksimal tapi treking minimal, dari sini bisa ngeliat gunung kembang, sindoro, dan sumbing secara jelas, dan hamparan perkebunan teh bedakah",2025-12-19
5,5 bulan lalu,"Tempat wisata yang cocok buat keluarga, hawanya sejuk, buat edukasi alam gunung dan kebun teh buat anak-anak",2025-12-19
1,5 bulan lalu,"Tempat dengan pemandangan yg indah...sangat disayangkan dikelola oleh individu yg komunikasinya tidak cocok ditempatkan di bidang pelayanan,dari tukang parkir yg seharusnya sudah jadi wajah gunung cilik tapi.marketingnya zonk sekalii Komunikasi yg kasar dan tidak ada adabnya sama sekali...apapun masukan dari konsumen jadikan itu untuk perbaikan kedepanya tetap melayani dengan 5S (senyum,salam,sapa,sopan ,santun)...banyak fasilitas yg rusak mohom diperbaiki lagi..jika wisata ini maju..inshaAllah akan menghidupkan UMKM sekitar...bagaimana perasaaan anda jika yg melayani berkata""jika tidak suka ya ngak usah datang kemari""...kepada pengelola mohon diperhatikan lagi individu2 yg didalamnya...jika perlu diikutkan pelatihan bagaimana cara berkomunikasi efektif yg benar..terimakasih🙏🏻",2025-12-19
5,5 bulan lalu,"sebenernya bagus dan ga terlalu tinggi trekkingnya, cuma cuacanya ga mendukung, gerimis dikit waktu aku kesana, mendung dan berkabut:( next time kesana lagi kalo cuaca cerah, biar dpt view yg bagus🤩 kukira di puncaknya landai, ternyata banyak bebatuan dan agak sempit, jd harus hati”.",2025-12-19
5,5 bulan lalu,"Tgl 21 /06/25  Perjalanan menuju gunung cilik kali urip otw dari sekarang jam set 5 sampe sana jam set9 karena sempet disesatin sama google maps aku ambil rute yang lewat parakan nah pas udh masuk di kebun teh bedakah malah mepsnya arahin ke wisata lain jalannya jelek dan terjal akhrinya nanya warlok dan ditunjukin tempat nya dari jalan kebun teh ke arah parkiran sama tiketnya udh di cor jalannya jadi alus gais tiketnya 10k perorang bayar parkir motor 3k camp 20k perjalanan buat tracking 10mnt buat yg gk berhenti² foto2 karena yang walaupun jalurnya ngeri tpi pemandangan nya cantik bgt aku sampe sana alhamdulillah masih dpt view gunung kembang sindoro sama sumbing tapi begitu udh jam 10lewat udh ketutup awan semua gais jadi disarankan datang lebih pagi dan sampe puncak maksimal jam 9 , alurnya ada yg pandai sama curam seperti tangga berbatasan yg ditata tidak disarankan membawa lansia karena ini baiknya lumayan effort buat yg gk terlalu suka jalan kaki waktu kesana ada anak kecil sama lansia liatnya udh kasian tpi tergantung perbadi masing2 kali mau ngajak liburan keluarga kesana disarankan lewat jalur landai soalnya papan petunjuk nya sedikit membingungkan, jadi saran saya kalo pas tracking ditengah jalan dpt view bagus langsung foto biar gk nyesel pas sampe puncak udh kabut semisalnya banyak juga tanamab centela sepanjang jalan, intinya viewnya bagus nanjak minimal view maksimal  Harus pinter² cari spot foto gais biar gk bocor sama ada orangnya dibelakang soalnya pas sampe pubcaknya itu bener2 kecil tempatnya dan kanan kiri jurang  Sekian terimakasih",2025-12-19
5,6 bulan lalu,First time ke Gunung cilik. Viewnya emang seindah itu. Untuk HTM-nya kenapa ko bayar 2x? Pertama dipintu masuk kedua dilokasi. Harusnya dijadikan satu aja ngga sih? Buat yang mau penasaran sepi atau ngga diatas. Keknya selalu rame ya? Pinter* cari spot foto deh. Fotoku ini aja aku edit pake penghapus AI biar ilang orang*nya wkwk,2025-12-19
4,6 bulan lalu,tidak buruk,2025-12-19
4,6 bulan lalu,Kurang besar dipetujuk masuk .jadi banyak yg keblabas,2025-12-19
1,6 bulan lalu,"Bukan gunung cilik yang jelek kok, ini jalan nya aja yg salah titik nya. Seharusnya ada jalan yg sudah bagus-udah di semen. Ini jalan nya berbatu dan menanjak banyak. Kalau udah di jalan yg berbatu berarti anda salah titik.",2025-12-19
5,6 bulan lalu,Jalannya sudah bagus banget. Kesana pas cuaca sangat cerah,2025-12-19
5,6 bulan lalu,Baguslah kalo untuk pemula dan untuk anak2 juga bagus lho,2025-12-19
5,6 bulan lalu,camping 20rb/org sewa tenda 40rb jadilah camping ceria di lereng kembang,2025-12-19
5,6 bulan lalu,bagusss,2025-12-19
4,6 bulan lalu,"view nga bagus,tapi jalanya rada susah",2025-12-19
5,7 bulan lalu,Tempat yang bagus dan enak dikunjungi,2025-12-19
5,7 bulan lalu,cakeuppp😻 …,2025-12-19
4,7 bulan lalu,Meskipun sampai disana cuaca gerimis dan berkabut.tapi view kebun teh aku paling suka.❤️,2025-12-19
5,7 bulan lalu,Tempat camping untuk anak anak dan keluarga. Ada warung baso dan sudah tersedia toilet umum. Parkir mobil bisa masuk +-30 mobil.,2025-12-19
5,7 bulan lalu,Tempat nya adem,2025-12-19
4,7 bulan lalu,Lumayan buat olahraga pagi,2025-12-19
4,7 bulan lalu,"Tempatnya ademm bangett bisa liat lihat gn sindoro klo ga ketutup kabut gn kembang dan bisa buat camping juga disamping mobil kita kereen bangett view nyaaa, kudu balik lagi buat camping. Untuk jalannya sudah bagus namun hanya 1 jalur jdnya bergantian hanya muat 1 mobil. Cocok buat lihat sunrise dan sunset bengong2 sambil masak2 denger lagu bakalan betaahh ga bosen buat view nya yg masya Allah indahnya 🥰😍⛰️",2025-12-19
5,7 bulan lalu,"Nice place to visit. Jalannya udah bagus sampe atas, nanjak bukitnya juga effortless tp viewnya bikin speechless. Next time bakalan visit lagi",2025-12-19
5,7 bulan lalu,Tempat piknik healing alam murah meriah,2025-12-19
5,7 bulan lalu,Bagus banget gile viewnya tracking cuma 5 menit sampe berasa swiss inimah hijau bgt,2025-12-19
5,7 bulan lalu,"Retribusi murah dengan fasilitas yang ditawarkan lengkap. 1. Mushola 2. Toilet 3. Air, yang menurut saya bukan untuk konsumsi 4. Area parkir luas 5. Camp area pilihan view super ajib 6. Hiking gunung cilik. 7. Listrik dan penerangan area parkir yang cukup. Pengunjung untuk selalu menjaga kebersihan, terutama sampah. Pengelola sudah menyediakan tempat pembuangan sampah. Suhu terendah saat berkunjung kisaran 17°C pada malam hari. Ayo, stop normalisasi setel music box keras.",2025-12-19
5,7 bulan lalu,"Kemarin minggu naik gunung cilik, dapat cuaca cerah berawan. Gunung cilik cantik banget🥰 …",2025-12-19
5,7 bulan lalu,"Kemarin minggu naik gunung cilik, dapat cuaca cerah berawan. Gunung cilik cantik banget🥰",2025-12-19
5,8 bulan lalu,"Jalankan tampilan minimum, tampilan maksimum Lihat kebun teh Champion  Tidak ada kerugian sama sekali Videonya sangat bagus",2025-12-19
1,8 bulan lalu,Bayar tiket 2 kali + parkir,2025-12-19
5,8 bulan lalu,Best view jalanan sekitar gunung cilik,2025-12-19
4,8 bulan lalu,View bagus tp buat camp tenda terlalu jauh sm toilet,2025-12-19
5,8 bulan lalu,"dari dulu main kesini tdk pernah bosan, karna emang secantik itu view nya, awal kesini naik masih free dan area masih sangat luas jalan juga bebatuan agak mainstream. setelah itu mulai ada peningkatan dari area itu sendiri, loket tarif, dan …",2025-12-19
5,8 bulan lalu,"Gunung Cilik lebih tepatnya bukit, background ada gunung Kembang n Sindoro Sejuk, sepi krn kami brkt pagi hari",2025-12-19
5,Diedit 8 bulan lalu,"Kalo mau naik sampe puncak gunungnya gampang, ikuti aja jalan yg udh paving blok, kalo mau lebih menantang pake jalan yg lewat semak"" (nanjak coy)",2025-12-19
5,8 bulan lalu,"kesana kemaren pas bulan ramadhan, tiketnya 10k parkir 5k, akses jalanya bagus view-nya juga cakep gak perlu tracking terlalu lama buat sampai atas",2025-12-19
5,8 bulan lalu,keren bgt woiii!! sayang waktu itu view gunungnya berkabut :(,2025-12-19
5,9 bulan lalu,Bajunya bagus dan nyaman,2025-12-19
4,9 bulan lalu,bagus bangett,2025-12-19
5,Diedit 9 bulan lalu,Bersih dan terawat,2025-12-19
5,9 bulan lalu,"Super keren sii ini tempatnya.. nanjak minimal tpi viewnya bener² maksimal. Aku saranin buat kalian, klo pengen kesini pas cerah yaa gaisss biar viewnya makin dapet.. Kemaren aku kesini pas hari kerja dan cuaca mendung. Menurut aku, dengan cuaca seperti itu viewnya masih bagus sii meskipun gunungnya sedikit tertutup kabut. Nah ini hasil foto aku.. Coba aj kalian bayangin gimana gimana bagusnya pemandangan disana klo pas cerah. Makin ngga kebayang kann.. Oo iya 1 lagi, klo kesini usahakan pagi yaa gaiss.. soalnya klo jam stgh 11 keatas udah mulai ramai pengunjung.",2025-12-19
4,10 bulan lalu,Mantap,2025-12-19
5,10 bulan lalu,"Walaupun ""hanya"" 1500an mdpl, bagi saya itu membutuhkan effort teraendiri. Sudah ke dua kalinya saya ke Gunung Cilik ini, yg pertama tdk mencapai puncak. Yg kedua walaupun hujan dan licin akhirnya sampai juga ke puncak. Tidak terlalu ramai, tapi tetep aja antri foto di berbagai spot. Hindari di saat liburan panjang. Paling bagus berkunjung di bulan mei s.d. agust. Dibawah  gunung terdapat kebun teh yg ada camping groundnya. Di parkiran juga bisa untuk camping. Tiket masuk 10k/org, uang pemeliharaan jalan masuk yg skr sdh dicor 5K/mobil.",2025-12-19
4,10 bulan lalu,Hanya ada satu kata keren tiada terkira.  Fasilitas cukup memadai. …,2025-12-19
5,10 bulan lalu,Sedikit masukan untuk mushola diperkuat dari semi permanen jadi permanen dan tempat wudlu ditambah untuk lainnya sudah sangat bagus 👍🏼,2025-12-19
5,10 bulan lalu,"bagus banget woi kalau lagi cerah, tiket masujnya 10k, tiket parkirnya 3k. ada tempat buat nge camp nya juga. trackingnya tidak terlalu lama",2025-12-19
4,10 bulan lalu,Hanya ada satu kata keren tiada terkira.  Fasilitas cukup memadai. Air bersih melimpah. Listrik. Musholla. Toilet. Tracking pendakian Gunung Cilik yg cucok untuk pemula.,2025-12-19
1,10 bulan lalu,"ga worth it banget sampai sini jauh jauh, tp pas ujan udah sampai puncak turun lg  hujan-hujan an karena kurang tempat buat neduuh😭 …",2025-12-19
5,10 bulan lalu,Toppppp,2025-12-19
5,10 bulan lalu,"Jalan nanjak tapi oke sihh, motor matic kuat sampai parkiran asal kondisi motor prima😂",2025-12-19
4,11 bulan lalu,"treking cuman 15 menit, tempatnya sejuk . menuju tempat melewati kebun teh yang bagus banget 👍✨",2025-12-19
1,10 bulan lalu,"ga worth it banget sampai sini jauh jauh, tp pas ujan udah sampai puncak turun lg  hujan-hujan an karena kurang tempat buat neduuh😭",2025-12-19
5,11 bulan lalu,"Hari jumat camping disamping mobil di area campervan, sangat nyaman.",2025-12-19
5,11 bulan lalu,Bagus banget,2025-12-19
4,11 bulan lalu,Kesini pas cuaca kurang well jadi dapet kabut terus. Harusnya dateng di cuaca cerah bakal dapet view wow pasti 😊 …,2025-12-19
5,11 bulan lalu,"Keren.. Bagus.. Alami dingin, asik",2025-12-19
5,11 bulan lalu,Masya Allah ciptaan Allah,2025-12-19
3,11 bulan lalu,bagus tapi kurang tempat berteduh saat hujan,2025-12-19
5,11 bulan lalu,"Ngecamp ceria tipis² yg murah meriah... Pertahankan murahnya ya, Kebersihannya jgn lupa juga di anukan, sudah mulai ada kotor² soalnya",2025-12-19
4,11 bulan lalu,"Kemarin mampir cuma di parkiran aja, gak sampe naik ke atas. Dari jalan utama agak nanjak dan jalannya sempit cukup buat motor aja jadi kalau naik mobil ya parkir di bawah. Nanti ada tiket buat motor pas di tengah jalan ke atas. Sampe …",2025-12-19
5,11 bulan lalu,Gunung cilik view 360 ° kaki gunung sindoro dan view kota wonosobo bila cuaca cerah Kadang cepat berkabut apalagi sdh jam 5 sore Disini bagi mau kesekitar dieng dan sekitarnya termasuk gunung cilik ini cuma menyediakan lahan untuk camping...jadi para sedulur atau kisanak dan dusanak yg budjetnya minim atau tidak dpt penginapan yg mahal bisa bawa tenda dr rumah.antisipasi bila tidak dpt penginapan dan hampir semua pariwisata dijawatengah ada lahan buka tenda campink termasuk yg gunungcilik ini parkir mobil sebelah tenda....mantul👍. Fasilitas Mussolah yg imut Toilet wanita ada tiga Toilet laki laki ada 2 Sebener toiletnya bersih cuma penggunanya saja pada jorok kadang tidak mau siram sampai bersih toiletnya padahal air banyak...tidak ada salahnya jaga kebersihan kamar mandi. Dikasih fasilitas tidak dijaga..  Masuk mobil retrebusi 5000 Masuk orangnya @10.000 Bila mau camping buka  tenda 100.000 (Bawa tenda sendiri) yaa Sini hanya fasilitas saja... Dan perlu di ingat yaa sedelur klo berkunjung  kemana pun itu tolong sampah jgn buang sembarangan...se,2025-12-19
5,11 bulan lalu,Indahnya pemandangn alam dan kebun teh.,2025-12-19
5,11 bulan lalu,"trekking kurang dari 30 mnt, view 10/10 ( jika cerah ) ada sinyal",2025-12-19
5,Diedit setahun lalu,"Tempat bagus banget dan cocok untuk mencari view alam yg indah, apalagi untuk jalan menuju lokasi sudah dicor sehingga akses menuju lokasi aman",2025-12-19
5,setahun lalu,"Akses jalan ke loket masuk udah bagussss, mulussss View dari atas bagusss, untuk naik ke atas nanjak sedikitt Htm 10.000/orang",2025-12-19
5,setahun lalu,Bagussss bangetttttt,2025-12-19
3,setahun lalu,Sesuai tujuan,2025-12-19
4,11 bulan lalu,Kesini pas cuaca kurang well jadi dapet kabut terus. Harusnya dateng di cuaca cerah bakal dapet view wow pasti 😊,2025-12-19
3,Diedit setahun lalu,"7 / 10  Tolong dong  ,. Info na di update  ...",2025-12-19
5,setahun lalu,Keren,2025-12-19
5,setahun lalu,Nanjak minimal view maksimal. Gunung cilik bisa menjadi alternatif kalian berwisata di wonosobo. View kebun teh yang menawan ketika berada di puncak gunung cilik ini. Selalu ada pembenahan pada jalur sehingga memudahkan akses para pengunjung yang hendak ke puncak,2025-12-19
5,setahun lalu,Bagus viewnya,2025-12-19
5,setahun lalu,SPAM * * * * *,2025-12-19
5,Diedit setahun lalu,wistaa alam bagus indah cuma jalnya pas sampe.pos ngerih batu2 nanjak,2025-12-19
3,setahun lalu,"Pas kesini tempat e kotor karna baru d ttup , tapi dijalan dimintain uang htm sama warga, entah resmi atau pungli",2025-12-19
5,Diedit setahun lalu,"Rekomen untuk semua kalangan, ramah anak tempatnya. sayang bgt byk oknum² mebuang sampah sembarangan, jangan lupa bawa turun sampah kalian y guys 🙏 …",2025-12-19
5,setahun lalu,baik,2025-12-19
5,setahun lalu,Tempat nyaman buat menyendiri,2025-12-19
5,setahun lalu,Cocok untuk berlatih naik gunung,2025-12-19
3,setahun lalu,"Saya kmrn kesini ngecamp,untuk tempatnya bagus,dan pemandangannya juga sangat bagus,tp sangat di sayangkan untuk kebersihan air nya masi kurang,dan minta tolong jika ada reservasi mohon untuk memberitahu sblmnya kmrn kesitu beberangan sma …",2025-12-19
5,setahun lalu,"Masyaallah bgtt, perjalanan mau ke gunung cilik bagus kanan kiri kebun teh dan pas udah nyampek di puncak gunung cilik jugaa viewnya cantikk bangett. …",2025-12-19
5,Diedit setahun lalu,"Rekomen untuk semua kalangan, ramah anak tempatnya. sayang bgt byk oknum² mebuang sampah sembarangan, jangan lupa bawa turun sampah kalian y guys 🙏",2025-12-19
5,setahun lalu,"Masyaallah bgtt, perjalanan mau ke gunung cilik bagus kanan kiri kebun teh dan pas udah nyampek di puncak gunung cilik jugaa viewnya cantikk bangett.  Naiknya ga lama ga nyampek 30 menit, bisa buat ngecamp juga 🏞🏕",2025-12-19
5,setahun lalu,"Menuju ke lokasi jalannya bagus lebar.. View sepanjang perjalanan keluasan hijau.. Fasilitas di area Gn Cilik, lmyan lengkap. Spotnya bagus.. cocok buat pelepas rindu suasana gunung..",2025-12-19
5,setahun lalu,"Tempatnya bagus, tapi kesini pas berkabut, tapi bagus sih, jalannya extreme, buat olahraga..mantap",2025-12-19
4,setahun lalu,viewnya nyegerin mata banget kalau udah nyampe di atas,2025-12-19
5,Diedit setahun lalu,"Bagus , mantaps lahh sewa motornya di Giovanni rent deket Terminal Mendolo Wonosobo",2025-12-19
4,setahun lalu,Suasana Disana Sangat Indah Dan Sejuk,2025-12-19
3,setahun lalu,"Saya kmrn kesini ngecamp,untuk tempatnya bagus,dan pemandangannya juga sangat bagus,tp sangat di sayangkan untuk kebersihan air nya masi kurang,dan minta tolong jika ada reservasi mohon untuk memberitahu sblmnya kmrn kesitu beberangan sma event panther pdahaal katanya kmrn blm ada yg reservasi jdi agak kurang nyaman,niatnya mau mencari ketenangan malah engga jdi",2025-12-19
5,setahun lalu,"Sebelum belok arah gunung cilik, ada pangkalan ojek. Jalannya ke loket ti nanjak dan jalan berbatu, kalau motor/mobil kira kira gakuat pake ojek aja (pp 30k).  Nanjak kurleb 15 menit dah sampe puncak. Viewnya kalo pas cerah yaaa epik. Disarankan nanjak pagi, jam 10an dah panas banget.",2025-12-19
5,setahun lalu,"indahh bangett, waktu itu dateng di jam set3 sore masih belum ketutup kabut, dan dateng pas weekday jadi ga terlalu rame",2025-12-19
5,setahun lalu,"bener bener track minimal view maximal untuk ukuran disini. kemarin nginep di sikembang glamping, paginya tracking ke gunung cilik, deket kok. sekalian enjoy the vibes.  ga expect kalau kebun teh ya seluas ini?! keren banget!",2025-12-19
5,setahun lalu,Tempatnya eye catching banget,2025-12-19
5,setahun lalu,Jika,2025-12-19
5,setahun lalu,"Bagi pemula yang ingin mencoba mendaki. Suasana sejuk, udara bersih, wisata yang dikelilingi hamparan pohon teh. Disarankan datang pagi hari supaya bisa melihat pemandangan gunung gunung yang cerah dan bersih. Jarak tempat wisata dari jalan raya utama hanya membutuhkan waktu 10 menit dengan berkendara santai. Sore hari banyak anak muda lari sore disekitar tempat wisata. Dibawah dekat area parkir juga tersedia camping ground. Baki yang inging ngecamp di gunung cilik juga bisa. Tikat hanya 10k/orang. Bagi yang tidak berani membawa kendaraan sampai tempat parkir atas. Tersedia parkir dibawah dekat jalan dengan membayar 3k saja, bisa menyewa ojek dengan harga 20k/orang atau PP 30k/orang, Jika ingin menikmati suasana bisa jalan kaki dari parkiran bawah ke tempat parkir atas dengan jarak 1km.  Maaf foto tidak jelas karna kabut",2025-12-19
5,setahun lalu,"Ke gunung cilik tahun 2023 bln agustus hhee, masih lumayan sepi yg camp, jalan menuju ke atas tempat camp lumayan bikin capek hhee. Di sekitar camp area tidak ada toilet, toilet hanya ada di bwh jd harus naik turun, kesitu dpt cuaca lmyn berkabut jd ga dpt view gunung",2025-12-19
5,setahun lalu,Sejukkk perjalanan -+10 menit udh sampee emg bener - bener se pendek itu track nya …,2025-12-19
5,Diedit setahun lalu,Pergi pagi pagi untuk mendapat view lebih baik. Terlalu siang akan menyebabkan view terhalang kabut. Pendakian ke puncak cukup mudah. Bawa bekal air minum jika diperlukan.,2025-12-19
5,setahun lalu,"Sekarang sudah sepi tidak seramai wktu viral dulu. Spt wisata alam pd umumnya cantik klo cuaca bagus. Tiket motor 5k, tiket per org 10k. Ada toilet jg",2025-12-19
5,setahun lalu,Sejukkk perjalanan -+10 menit udh sampee emg bener - bener se pendek itu track nya  Ini aku kesni sekitar set 1 Klo bisa pagii kesni si biar dapet view cerah,2025-12-19
5,setahun lalu,"Jalan untuk ke atas (loket) menanjak dan bebatuan kasar. Sekiranya pakai motor tidak kuat atau sayang motornya, bisa naik ojek dari bawah dengan tarif 30 ribu (naik-turun)/40 ribu (naik saja). Jalan kaki juga bisa. Sesampainya di loket, …",2025-12-19
5,setahun lalu,Bagus,2025-12-19
5,setahun lalu,"Sesuai dg namanya, lbh tepat di sebut bukit, jarak pendakian dr tempat parkir, lumayan dekat, dg track yg cukup mudah, terbukti cucu saya yg berumur 4 thn bisa sampai puncak..",2025-12-19
5,setahun lalu,"Jalan untuk ke atas (loket) menanjak dan bebatuan kasar. Sekiranya pakai motor tidak kuat atau sayang motornya, bisa naik ojek dari bawah dengan tarif 30 ribu (naik-turun)/40 ribu (naik saja). Jalan kaki juga bisa. Sesampainya di loket, bayar 10 ribu per orang. Untuk jalan ke puncak gunungnya lumayan bagus bagi saya. It took about an hour karena saya banyak berhentinya. Lumayan capek but worth the view. Pas udah di puncak terlihat hamparan kebun teh yang luas. Such a great scenery. Cocok untuk cuci mata. Disarankan kalau kesini pas pagi dan pas cuaca sedang cerah agar pemandangannya tidak tertutup awan/kabut.",2025-12-19
5,setahun lalu,"view nya cakep, karena air ambil dari tempat lain kalau pas rame air kamar mandi sering habis.",2025-12-19
5,Diedit setahun lalu,Bisa buat pamer pernah naik gunung,2025-12-19
5,setahun lalu,Syahduuuu..,2025-12-19
5,Diedit setahun lalu,"Bagus banget ✨🌿⛅️ Hari keberuntunganku ke sini dapet cerah padahal semaleman hujan. Naiknya cepet sekitar 15 menitan. Tapi aku kebanyakan brenti ngos2an wkwk Sampe atas ternyata dah rame padahal aku pagi2, sampe atas jam 06.02. …",2025-12-19
5,setahun lalu,Mayan dingin,2025-12-19
5,setahun lalu,Tempat yang nyaman buat healing atau refresh diakhir pekan. Tracking nya gak terlalu sulit,2025-12-19
5,setahun lalu,Bisa njajn disini,2025-12-19
4,setahun lalu,"jalan untuk sampai di parkir berbatu sekitar 500m . cocok bagi penyuka alam. tidak disarankan bagi usia lanjut, penderita rematik, dll. tidak ada toilet di …",2025-12-19
5,setahun lalu,Cakepppp gesss cakepp kalo lagi cerahh tapiiiii,2025-12-19
1,setahun lalu,ORANG BODOH YANG CURANG,2025-12-19
5,setahun lalu,Bagus sih tempatnya cuman jalan naiknya yg agak ngeri,2025-12-19
