Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,6 hari lalu,"Outbond disini menyenangkan. Cuma, fotografernya kurang proper bht. Blur semua hasil fotonya😭 …",2025-12-18
4,seminggu lalu,"tempat yang nyaman untuk bermain air bagi anak anak, ada tempat makan dan bisa untuk outbond",2025-12-18
5,seminggu lalu,"Cukup baik dalam hal pelayanan, parkir juga gk mahal, htm masuk sukarela.. Tempatnya bagus alami , udara segar",2025-12-18
5,seminggu lalu,"Gratis masuk, wahana banyak, cocok utk bersantai menikmati sungai, sementara anak bermain",2025-12-18
5,seminggu lalu,Tempat ngadem bersama.klga bs buat outbond juga HTM seikhlasnya..tikar aeqa seikhlasnya tempat luas .hanya flying fox yg berbayar,2025-12-18
5,seminggu lalu,Tempatnya asyik dan asri..airnya jernih...fasilitas oke...parkir aman...lumayan puas👍 …,2025-12-18
5,seminggu lalu,Tempat makan dan bermain bersama anak-anak,2025-12-18
5,seminggu lalu,Buat family  uenakk,2025-12-18
5,seminggu lalu,"HTM sukarela, tempat menyenangkan buat anak, bisa main di sungai, harga makanan jg terjangkau",2025-12-18
5,seminggu lalu,Tempat nyaman buat acara out bond,2025-12-18
5,seminggu lalu,Enk sih tmptnya...dan ga boleh BW mkan dr luar....,2025-12-18
5,seminggu lalu,"Masyaallah bagus, asri, mas mas penjaganya ramah2..",2025-12-18
5,seminggu lalu,"Kesini weekend atau weekdays ttep sejuk nyaman dan kids friendly bgt. Menu restonya sederhana sih ga neko"" yg pasti buat piknik sama anak oke. Gabole bawa makan minum dari luar yaa sekalian larisin dagangan warga sekitar karna lokasi ini dikelola warga sekitar langsung. HTM seikhlasnya, sewa tikar juga seikhlasnya, pokoknya top",2025-12-18
4,seminggu lalu,"Berbelit-belit memeberikan informasi tidak ramah tp setelah bayar trimakasih  wkwkk full senyum ramahnya semua informasi dikasih apa begitu SOPnya kira2 Buat mas2 penjaga persewaan scooter hanya oknum hanya untuk perbaikan pelayanan ya ini, tempatnya bagus  menikmati udara sejuk suasana pedesaan  maju terus pariwisata cangkringan,sleman",2025-12-18
5,seminggu lalu,Pengalaman seru Mencoba flying fox,2025-12-18
5,seminggu lalu,Sekarang sudah ramai sekali saat akhir pekan.  Tiket masuk secara sukarela. Tersedia fasilitas penyewaan tenda dll. Flying fox juga ada. Sungainya cocok untuk anak-anak.,2025-12-18
5,seminggu lalu,Suasana tenang dan nyaman,2025-12-18
5,seminggu lalu,Bisa camping dan untuk family time serta makananya masih terjangkau,2025-12-18
5,seminggu lalu,"Tempatnya sangat ramah keluarga. Aliran airnya tidak terlalu deras. Jika ada aliran dri atas ada peringatan bahaya. Tidak boleh membawa hewan peliharaan dari luar. Tp kalau mu main2 sama kucing di sini ada banyak kucing gembul. Tidak boleh membawa makanan dri luar tp disediakan penjual makanan. Ada penyewaan tikar hanya 5k saja. Jika bosan main air ada banyak wahana seperti fly fox, cano, scooter, dll dengan htm 25k saja. Parkiran luas, musholadans toilet juga ada",2025-12-18
5,seminggu lalu,suasana pedesaan sesungguhnya...,2025-12-18
5,seminggu lalu,"Tempat yang bagus untuk piknik, outbound maupun camping.",2025-12-18
5,2 minggu lalu,"tempatnya sejuk bgt, cocok buat liburan bareng keluarga",2025-12-18
4,2 minggu lalu,"bagusss, tapi rame karna base nya buat outbound",2025-12-18
5,2 minggu lalu,"Tempatnya nyaman, asik, luas, bisa buat outbound atau nongki cantik di alam. Harga makanan sesuai budget, bisa lihat view merapi (kalo cerah) dan banyak wahana permainan",2025-12-18
5,Diedit 2 minggu lalu,"Rame anak kecil dan keluarga. Cocok buat piknik. Makanan yg ada disana jg lmyan. Dan harga nya standar gitu untuk ukuran warung makan ditempat wisata. Parkir bayar, tidak ada tiket masuk.",2025-12-18
5,2 minggu lalu,Seru bermain air,2025-12-18
5,2 minggu lalu,Wisata ramah lingkungan dan murah,2025-12-18
4,2 minggu lalu,"sore ini berkunjung ke ledok wangi. suasana cukup ramai, bawa anak kecil kesini sangat cocok, tapi harus tetap diawasi. untuk makanan cukup oke. sukses selalu",2025-12-18
5,2 minggu lalu,"Kesini cocok bgt bawa bocil, suka bgt keceh. Makanan juga murah2. Tapi akan lebih syahdu klau pas bukan weekend karena rame bgt.",2025-12-18
5,2 minggu lalu,Tempatnyaaa seru.. makanann juga enak.. Cocok untuk liburan bersama keluarga,2025-12-18
5,2 minggu lalu,Tempat wisata yang murah meriah HTM : Seikhlasnya Sewa tiker : Seikhlasnya Flying fox : 25rb/ Orang Makanan dan Minuman harga normal tidak over price dan tidak ada minimum spending.  Syaratnya tidak boleh bawa makanan dan minuman dari luar.,2025-12-18
5,2 minggu lalu,Tempat nongkrong yang asyik banget. Dengan suara gemericik air sungai. Tempat seperti ini pasti akan dirindukan oleh orang-orang dari kota besar.,2025-12-18
4,Diedit 2 minggu lalu,"T4 syahdu,,,Ngopi+ngemil sambil main air di sepanjang sungai",2025-12-18
5,2 minggu lalu,Seruuuuu,2025-12-18
5,2 minggu lalu,"ini tempat healing oke sih, denger kemercik suara air tenang bgt, suasana ademmm, sejukkk. okeee lah pokoknya🤩 …",2025-12-18
5,3 minggu lalu,"Tempat wisata alami, ada wahana permainan flying fox dan byk resto disekitarnya. Masuk gratis ato bisa juga sukarela isi kotak amal",2025-12-18
5,3 minggu lalu,"Makanan relatif murah, tempat outdoor nyaman dan bisa buat refreshing keluarga. Berasa piknik di pinggir sungai, di kaki gunung, menyenangkan. Pelayanan excelent, ramah, cepat, effort banget petugas restonya buat anterin pesanan pelanggan. Antrean memang panjang, tapi penyajian makanan terhitung cepat.  Ayo piknik di ledhok sambi bareng orang2 terkasih♥️",2025-12-18
5,3 minggu lalu,"Ini tempat bener2 deh bikin amaze. Akses ke lokasi gampang bangettt, karena banyak petunjuk arah dan banyak staff yang ngarahin. Ramah-ramah banget staffnya, bener2 banyak dan helpful. Tiket masuknya seikhlasnya. …",2025-12-18
5,3 minggu lalu,Sudah beberapa kali kesini. Tempat yg nyaman untuk bersantai bersama keluarga dengan view yg sejuk adem. Ada flying fox ada persewaan ban juga ada tempat makan juga. Sangat terjangkau untuk berwisata disini 👍🏼👍🏼👍🏼👍🏼,2025-12-18
5,Diedit 3 minggu lalu,"Ledok Sambi Ecopark adalah tempat wisata alam yang cocok untuk keluarga maupun healing santai. Suasananya asri, banyak area hijau, dan aliran sungainya jernih sehingga anak-anak bisa bermain air dengan aman. Fasilitasnya cukup lengkap, ada …",2025-12-18
5,3 minggu lalu,Tempat camping yg oke banget.,2025-12-18
5,3 minggu lalu,Tempat yang cocok untuk liburan keluarga. Kalau hari libur bisa ramai sekali. Lebih baik berkunjung di weekdays kalau mau suasana yg lebih sepi. Ada cafe nya juga buat beli makanan dan minuman sambil duduk-duduk di pinggir aliran sungai. Menu paling recommended teh poci dan mendoannya,2025-12-18
5,3 minggu lalu,"Ini tempat bener2 deh bikin amaze. Akses ke lokasi gampang bangettt, karena banyak petunjuk arah dan banyak staff yang ngarahin. Ramah-ramah banget staffnya, bener2 banyak dan helpful. Tiket masuknya seikhlasnya. Banyak aktivitas yang bisa dilakuin disini. Main air di sungai, glamping, main kano, skuter, pointball, flying fox, dll. Semuanya murahh. Ada terapi ikan jg yang bayarnya lagi-lagi seikhlasnya. Ademm bangett dan bersih. Kafe-kafenya juga murah. Bener2 harus banget kesinii. Next penasaran buat cobain campingnya",2025-12-18
5,Diedit 3 minggu lalu,"Ledok Sambi Ecopark adalah tempat wisata alam yang cocok untuk keluarga maupun healing santai. Suasananya asri, banyak area hijau, dan aliran sungainya jernih sehingga anak-anak bisa bermain air dengan aman. Fasilitasnya cukup lengkap, ada spot foto, tempat duduk, hingga warung makanan dengan harga terjangkau. Aksesnya juga mudah dijangkau. Cocok banget buat refreshing tanpa pergi jauh dari kota Yogyakarta. Recommended untuk dikunjungi saat cuaca cerah! Tempat bagus, asri, hijau, cocok untuk wisata keluarga, ada berbagai macam outbond, bisa dijadikan tempat santai, ada sungai kecil jadi bisa buat mandi anak anak, jangan takut laper karena disini juga disediakan tempat makan, masuk gratis tanpa ada pungutan, tempat nya selalu ramai pengunjung.",2025-12-18
5,3 minggu lalu,"Tempat wisata yg cocok buat anak dan keluarga. Bisa main air di sungai. Banyak wahana permainan seperti flying fox, archery, dan masih banyak lagi. Harga makanan juga terjangkau.",2025-12-18
5,3 minggu lalu,Lokasinya agak ke dalam dari parkiran kendaraan. Untuk tempat cukup asri lho....,2025-12-18
5,3 minggu lalu,Bagus buat nongki sore,2025-12-18
4,3 minggu lalu,Tempatt  ngademm santai hiligg dan untuk cemping😄👍 …,2025-12-18
5,3 minggu lalu,Cocok dan ramah buat anak anak,2025-12-18
5,3 minggu lalu,"Beatiful urban experiences Main di sungai dengan suasana pedesaan yang asri bikin betah, apalagi jajanan dan makanannya enak dan terjangkau harganya, dikelola oleh desa dan karang taruna setempat tidak mengurangi kenyamanan selama  berkunjung",2025-12-18
5,3 minggu lalu,"Oke, hanya bayar parkir,  masuk gratis atau seikhlasnya",2025-12-18
1,4 minggu lalu,"Harga makanan dan minumannya nya termasuk mahal,rasa juga tidak sesuai ekspektasi, pengantaran makanan dan minuman tidak bersamaan,antar minumnya lamaaaaaa bangettt",2025-12-18
5,4 minggu lalu,Tempat'y enak jajanan'y murah rekomendasi kl buat ajak anak sekarang dh di bagusin semua'y😊 …,2025-12-18
5,4 minggu lalu,"Desa wisata dibersamai dengan kuliner yg menurut saya enak dengan harga sangat terjangkau. Cocok banget nih yg mau ajakin bocil bocil nya buat kenalin alam lebih deket. Arus sungai gak kenceng. Kebersihan sungai juga oke. Fasilitas mainan lain juga okke banget.  Tiket terusan lebih hemat, cuma 80 ribu.",2025-12-18
5,sebulan lalu,"Sangat indah, sejuk dan damai",2025-12-18
5,sebulan lalu,"Tempat rekreasi cocok untuk keluarga dan acara sekolah HTM gratis ya gaess tapi ga boleh bawa makanan dari luar.. suasana syahdu , nyaman, cocok untuk refresh pikiran.",2025-12-18
5,Diedit sebulan lalu,"Kesini pas hari ahad,tempatnya rame.harga makanan murah.bisa main air sepuasnya",2025-12-18
5,sebulan lalu,"Syahdu banget buat camping,meskipun malam diguyur hujan dan kebanjiran😅😅 efek lupa gak dipasangin kayu buat alas tenda xixixi next bakal lagi sih soalnya nagihhhh …",2025-12-18
5,sebulan lalu,tempatnya asri,2025-12-18
5,sebulan lalu,Cobain udang gajah gaessss,2025-12-18
5,sebulan lalu,oke,2025-12-18
5,sebulan lalu,"Tempat yang menyenangkan dan menenangkan. Bisa mendengar gemericik air dan melihat anak anak bermain di alam. Suasana asri, sejuk, dan bisa buat bersantai bareng keluarga. Biaya masuk sukarela,, naik flying fox bayar 25K,,, makanan dan minuman relatif terjangkau. Smua fasilitas terawat dan tertata baik..",2025-12-18
5,sebulan lalu,"Tempatnya bagus banget,udah ke 3 kalinya aku main kesana,bisa sambil mainan air,terdapat fasilitas toilet cukup banyak ,resto yang menyediakan makanan berat,cemilan dan minuman harganya juga terjangkau Parkiran luas roda 2 dan 4 sampai lokasi,untuk htm'nya tidak di tarif tapi disediakan kotak uang di beberapa sudut seikhlasnya",2025-12-18
5,sebulan lalu,Tempat Lucas Bersih Sejuk …,2025-12-18
5,sebulan lalu,Tempat Lucas Bersih Sejuk Parkir Luas Murah(ticket seikhlasnya) Mushola Ada Kamar Mandi Ada Waring makan Ada beberapa Tempat Dan bisa Antar sampai lokasisi duduk kita Ada penyewaan ban bayar seikhlasnya,2025-12-18
5,sebulan lalu,"Tempat bersih, semua pegawai ramah. Recommended",2025-12-18
4,sebulan lalu,Asik banget,2025-12-18
5,sebulan lalu,"Rekomendasi Eko wisata yang patut dikunjungi. HTM sukarela, sewa tikar sukarela, ban pelampung sukarela. Pantas saja ketika weekend tiba pengunjung di sini seperti cendol dawet. Tumpah ruah...",2025-12-18
5,sebulan lalu,Jos jis tempatnya,2025-12-18
4,Diedit sebulan lalu,Makanya enak.... Tolong harganya turunin dikit.... Flying fox tarifnya tolong turunin jadi 15 ribu aja..... Plus nya HTM nya sukarela.... Bisa dikembangin buat kolam renang anak anak.,2025-12-18
5,Diedit sebulan lalu,"Ledok Sambi merupakan salah satu wisata alam di Jl Kaliurang No 2 Km 19, Pakembinangun, Pakem, Sleman yg menyenangkan apalagi sembari momong anak, karena anak-anak bisa keceh-keceh/bermain air di sungai yg aliran airny tidak deras sehingga sangat aman. Suasananya pun sangat sejuk dan teduh karena banyak pepohonan.  Biaya masuk ke Ledok Sambi tidak dipatok harga melainkan seikhlasnya saja. Untuk biaya parkir mobil sekitar 5ribu (eh 5 apa 6rb ya ko saya lupa soalny kesana udah Agustus lalu)  Kami membawa tikar lipat sendiri, tapi disana juga menyewakan tikar apabila pengunjung ingin duduk-duduk sembari memesan makanan. Harga makanan disana tidak mahal utk ukuran tempat wisata. Jenis makanan juga bervariasi mulai dari camilan hingga makan berat.  Disini juga menyediakan berbagai permainan seperti flying fox,gel gun,paintball,scooter,kayak dll yg bisa utk anak-anak maupun dewasa dg harga mulai 15rb. Selain itu disini jg menyediakan layanan outbond(min 20pax)utk anak TK hingga dewasa dan jg layanan camping.",2025-12-18
5,Diedit sebulan lalu,Eco wisata air dengan fasilitas yang semua kalangan bisa masuk. Murah dan segar udaranya,2025-12-18
5,Diedit sebulan lalu,"Tempat yang indah dan tenang, saya merekomendasikannya.",2025-12-18
4,sebulan lalu,Murah meriah,2025-12-18
5,sebulan lalu,"Salah satu destinasi yang cocok dikunjungi bersama keluarga, harga makanan relative murah ada sungai dengan air yg tidak begitu deras",2025-12-18
5,sebulan lalu,"Lokasi mudah ditemukan, ada petunjuk untuk menuju lokasi serta ada pemandu di persimpangan jalan. Tiket masuk dan sewa tikar bayar seikhlasnya, harga makanan dan minuman terjangkau, cocok untuk anak anak bermain air, sekedar saran mungkin suatu saat bisa ditambah area untuk mini zoo, atau wahana edukatif khususnya untuk anak anak",2025-12-18
4,sebulan lalu,Tempatnya luas sangat sesuai untuk bersantai,2025-12-18
5,sebulan lalu,"Tempat enak nyaman sejuk, cocok buat nyantai, makan makan dan camping time",2025-12-18
5,sebulan lalu,"Wahana wisata yang asyik, ramah anak, dilereng merapi Jogja",2025-12-18
5,sebulan lalu,"Masuknya bayar seikhlasnya, harga makananan tergolong murah-normal wisata tidak mahal. Wahana yang disuguhkan sangat asyik. Ruang terbuka hijau sangat cocok buat kalian yang terlalu hiruk pikuknya kota bisa jadi penghilang stress. Oh iya …",2025-12-18
5,sebulan lalu,"udah berkali-kali ke ledok sambi selaluu happy! recommended kalo lagi pusing, hahahah",2025-12-18
1,sebulan lalu,Tolong d tindak lanjuti itu karyawan atau siapa dia rambut gondrong pakai baju orng pemandu wisata pakai tali terbang dia jutek judes banget pelayanan makan hati orng seperti dia itu sok jago menyakiti hati orng padahal bapak mas 5 orng pakai seragam Oren dia sangat baik mau membantu hanya 1 orng itu aja jutek pelayanan ga memuaskan dia tanya d jawab malah dia jawab simis bikin orng sakit hati tlong d bina dan d didik dia kejadian baru aja sejam yg lalu sekian dan terimaksih,2025-12-18
5,sebulan lalu,"Masuknya bayar seikhlasnya, harga makananan tergolong murah-normal wisata tidak mahal. Wahana yang disuguhkan sangat asyik. Ruang terbuka hijau sangat cocok buat kalian yang terlalu hiruk pikuknya kota bisa jadi penghilang stress. Oh iya siapkan fisik karena untuk sampai lokasi sungai harus menuruni tangga buatan. Kalau bawa anak yang masih harus di gendong siapkan fisik yang kuat",2025-12-18
5,sebulan lalu,"Suasana sejuk ada aliran sungai alami dan tempat bermain air sungai sambil makan- makan dari rumah makan setempat, harga merakyat pas dikantong",2025-12-18
5,sebulan lalu,"Jalan jalan bersama keluarga kecil , di akhir pekan. Rekomendasi banget bagi yg mau wisata dan hemat budget bed. Bayar seikhlasnya",2025-12-18
5,sebulan lalu,- kids friendly - toilet - flying fox …,2025-12-18
4,sebulan lalu,Hr minggu rame bgt,2025-12-18
5,sebulan lalu,Lumayan untuk wisata keluarga Harg juga masih wajarnya harga Jogja Bukan harga wisatawan luar jogja,2025-12-18
5,sebulan lalu,seru di sini bisa main flying fox bareng pacar 🦊. bisa bengong ngeliatin alam sambil ngobrol ngobrol dan main air di sungai. rekomen banget buat yang suka petualangan tapi bosen hiking terus …,2025-12-18
5,sebulan lalu,"Tempat liburan santai bareng keluarga dengan suasana yang sejuk dan nyaman sambil menikmati suasana desa.disana kita bisa menikmati view sawah dan suara air sungai yang tenang.banyak wahana yang bisa dimainkan anak-anak.kalau ke jogja,harus mampir kesini.",2025-12-18
5,sebulan lalu,Pokoknya seru beneran. Apalagi buat momong anak kecil. Ada flying fox nya juga. Ada terapi ikan nya juga. Kebetulan saya kesini nya pas musim ujan jadinya saya bawa payung. Alhamdulillah pas bgtt ujan dadakan datang. Utk makanan saya pesan soto dan lele bakar dipenyetan yg tmpt nya Deket parkiran motor jadah tempe buat oleh2 orang rumah juga tersedia. Resto dibawah juga ada. Ada tmpt yg disewakan juga,2025-12-18
5,sebulan lalu,- kids friendly - toilet - flying fox - skuter - masih banyak  Cocok utk rehat dari kerja seabad.,2025-12-18
5,sebulan lalu,"Masuknya gratis, makanan murah, permainan lengkap, sangat family friendly. Pasti kesini lagi!!!",2025-12-18
5,sebulan lalu,"Salah satu destinasi wisata terbaik utk keluarga.. anak2 hepi main air, flying fox, ortunya hepi jajan dengan harga yg sangat terjangkau...",2025-12-18
1,sebulan lalu,"Katanya infonya bisa buat rayain ulang tahun anak, cuma bawa kue ulang tahun dan gak bawa makanan lain, tetap gak boleh dibawa kuenya, lha gimana itu, padahal udah jauh jauh dari luar kota, udah buat sendiri kue nya juga, gak ada toleransi sama sekali",2025-12-18
5,sebulan lalu,Cocok untuk membawa keluarga,2025-12-18
5,sebulan lalu,Tiket masuk gratis. Hanya bayar parkir saja. Hawa di sana masih panas meski di lereng gunung.,2025-12-18
1,sebulan lalu,Tempat wisata yang tidak bermanusiawi. Sudah jauh-jauh dari luar kota rencana pengen ngerayain ultah anak dengan cuma membawa kue ulang tahun bikinan sendiri. Benar-benar tidak diizinkan masuk. Sangat mengecewakan...,2025-12-18
5,sebulan lalu,Rekomendasi..untuk keluarga,2025-12-18
5,sebulan lalu,mantab,2025-12-18
5,Diedit sebulan lalu,"Bagus banget area buat main sama anak2 yang lebih dekat ke alam, konsep bersihnya bagus juga biar gak banyak orang buang plastik sembarangan, pelayanan ok 👍 …",2025-12-18
5,sebulan lalu,"Bagus bgt pengelolaannya, keren maju terus ledok sambi dan warga desanya",2025-12-18
5,Diedit sebulan lalu,"Tempatnya bagus dan enak buat liburan, walaupun ramenya kadang kebangetan.  Pesan buat mamas cafe, tolong gorengannya jangan adem-adem letoy disajiin dong. Kalau memang mau mempercepat penyajian, itu makanan digoreng setengah mateng dulu, …",2025-12-18
5,sebulan lalu,Tempat untuk mencari ketenangan ditengah hiruk pikuk kota Jogja.,2025-12-18
5,Diedit sebulan lalu,"Puas main air disini, bayar parkir mobil 6K, masuknya seikhlasnya, kalo mau nyewa tikar juga seikhlasnya... Ada t4 makan dan minumnya soalnya dilarang bawa makan dan minum dari luar....",2025-12-18
5,sebulan lalu,🏕 …,2025-12-18
5,sebulan lalu,Tempatnya nyaman dan adem.banyak makanan tradisional,2025-12-18
1,sebulan lalu,"Please bangetttt kasih tau pegawai resto nya, walaupun rame tapi masak ayam crispy kudu wajib Mateng sampe dalem!!! Anak saya makan ayam crispy saya cek dalam nya masih stengah matang, sampe rumah muntah2 😭😭😭😭 ayam itu wajib matang karena ada bakteri salmonella nya!! …",2025-12-18
5,Diedit sebulan lalu,"Tempatnya bagus dan enak buat liburan, walaupun ramenya kadang kebangetan.  Pesan buat mamas cafe, tolong gorengannya jangan adem-adem letoy disajiin dong. Kalau memang mau mempercepat penyajian, itu makanan digoreng setengah mateng dulu, kalau ada pesanan, di-double fried alias dimatengin. Jadi sampai ke customer, makanan masih panas ❤",2025-12-18
4,sebulan lalu,Sejuk dan nyaman,2025-12-18
4,sebulan lalu,"Seru buat main anak"" bermain aliran sungai yg jernih dan dangkal, tempat bersih, wahana yg seru dan murah, makanan murah sih cuman pelayanan cukup lama, sayang aja ketika pulang cape naik tangga😁 but tpi bikin candu buat ngadem dri tengah kota jogja yg panas, udah yg ke 3x ini …",2025-12-18
5,sebulan lalu,"Tempat refreshing paling goll buat keluarga, terutama buat anak² karena pasti seneng keceh/bermain air sepuasnya...💦💦💦 …",2025-12-18
5,sebulan lalu,"Sangan berkesan viewnya menarik suguhan pemandangan pesawahan dan sungai yang mengalir menambah keasrian membuat suasana bagi pengunjung sangat berkesan. Para karyawannya sangat ramah ramah , menu  makanan beranekaragam juga. Terjangkau  untuk harganya",2025-12-18
5,Diedit sebulan lalu,Mantap jiwa...sampe ngantuk saking semilirmya,2025-12-18
5,sebulan lalu,"Tempatnya beneran sejuk banget! Meski siang dan panas, anginnya tetap adem jadi nyaman buat nongkrong.  Menurutku ini salah satu wisata di Kaliurang yang worth it banget. Sayangnya kemarin cuma sempat stay sekitar 2 jam karena udah mau pulang.  Tiket masuk dan tiket parkirnya bayar seikhlasnya — unik dan ramah di kantong. Untuk makanan, harganya juga masih terjangkau. Aku coba nasi ayam suwir, rasanya pedas banget padahal udah ada sambel dan sayur juga. Mungkin bakal lebih enak kalau sambelnya bisa dipisah aja biar bisa disesuaikan selera. Tapi overall rasanya enak dan porsinya bikin kenyang.  Poin plusnya, kalau ada menu yang kosong langsung dikasih info di papan kasir. Simple tapi ngebantu banget biar nggak salah pilih.  Pelayanannya juga ramah banget. Di sini ada wahana kayak flying fox dan panahan juga — cuma 15 ribu dan bisa main sepuasnya, masih worth it banget.  Singkatnya, tempat ini masih jadi salah satu spot yang pengen aku datengin lagi lain kali. Terima kasih buat pelayanannya yang super ramah!",2025-12-18
5,sebulan lalu,"Nyaman, aman buat anak, yang berbayar cuma wahana dan kalau mau beli makanan aja",2025-12-18
5,sebulan lalu,"Sampai lokasi jam 15.30, last order makan dan minum 16.30. Tutup nya jam 17.00, transaksi bisa tunai dan non-tunai (qris), harga cenderung murah, pisang nya enak. Pelayanan juara dan sudah sertifikat halal untuk tempat makan nya",2025-12-18
5,sebulan lalu,"Nyaman, adem",2025-12-18
5,sebulan lalu,"tempat yg adem nan sepoi, makanan juga masih murah",2025-12-18
5,Diedit sebulan lalu,Wisata untuk keluarga,2025-12-18
5,sebulan lalu,Mantap,2025-12-18
5,sebulan lalu,"tempat sangat nyaman, bagus, makanan enak",2025-12-18
5,sebulan lalu,Sejuk asri nyaman. Makanannya enak. Tiket masuk dan tiker bayar seikhlasnya,2025-12-18
5,sebulan lalu,"Cocok untuk metime keluarga sekalian menikmati pemandangan alam yang asri.. Makanan terjangkau,",2025-12-18
5,sebulan lalu,Tempat asri airnya jernih,2025-12-18
5,sebulan lalu,"Tempat yang bagus untuk menghabiskan liburan, ramah anak, makanan enak",2025-12-18
5,sebulan lalu,Kesini siang hari panas tapi gak terik. Free HTM tp ada kontribusi sukarela Waktu weekend hari sabtu tetep rame. Gak boleh bawa makanan dr luar tp di dalam ada resto yg lumayan bisa buat ganjal perut harga aman. Kalau bingung mau lepas anak bermain bisa kesini santai,2025-12-18
5,sebulan lalu,"Tempatnya indah banget cocok buat anak2,, buat foto2 juga bagus,, pokoknya kereeen deh,, jangan sampai ga mampir kalo lagi ke yogya,, petugas dan penjual makanannya juga ramah2 seru pokoknya",2025-12-18
5,sebulan lalu,Alami...tenang dan bikin selalu weekend disana,2025-12-18
5,sebulan lalu,"baru kemarin bangett kesini, tempatnya cozy tiket masuknya bayar sukarela, kalau mau kesana jangan bawa makanan dari luar yaa (karna dicek sama petugas), suasananya masih asri juga, ada flying fox nya, …",2025-12-18
