Rating,Waktu,Teks_Mentah
5,"6 bulan lalu di 
Google","Dari yang tadinya booking sehari,,extend jadi 3 hari saking senengnya anak² disini 😍 Pelayanan bagus,,petugas juga ramah Semoga next bisa kesini lagii... …"
5,"7 bulan lalu di 
Google",Sangat berkesan
5,"8 bulan lalu di 
Google",sangat amat berkesan dan pelayanan super ramah dn sangat membantu. Tmpt istrht dn air panas berfungsi dgn sangat baik. Sangat direkomendasikan menginap dsni dan tmpt parkir mobil luas dan aman.
5,"5 bulan lalu di 
Google","Pertama kali camping di umbul sidomukti 😍😍😍 daannnn anak ku ga mau pulang betah bgt camping dsni selain udara yg dingin view nya jg juara, staff ramah, pkoknya mantab dan very recomend 😍🤗"
5,"8 bulan lalu di 
Google","Nyaman utk kamping bersama keluarga | sehat selalu untuk Pak Heri dan keluarga, kami tunggu di kunjungan selanjutnya ... teimakasih sudah berkunjung... semoga berkesan"
5,"11 bulan lalu di 
Google","Kesini waktu musim hujan, but over all bagus banget."
5,"11 bulan lalu di 
Google","View sunrise-nya masyaallah sekali, cukup banget untuk 4orang dewasa. Minusnya tenda atas berisik sekali sampai susah tidur, lainnya oke Kamar mandi ada water heater + sabun cuci piring waww sekali. Tenkyuu kaa, tenda panggung is the bestt"
2,"setahun lalu di 
Google","Isinya bayar doang. Mungkin cocok dengan orang yang ingin bersantai, tapi tidak cocok untuk camping mode muncak"
5,"setahun lalu di 
Google",Juozzz cocok bgt pokoknya
5,"setahun lalu di 
Google",Mantua
5,"setahun lalu di 
Google","Camping tanpa ribet. Tenda udah ada kasur,ada selimut dan bantal. Kalo mau bakar2an tapi gak bawa kompor portable bisa sewa juga. …"
5,"6 bulan lalu di 
Google","Dari yang tadinya booking sehari,,extend jadi 3 hari saking senengnya anak² disini 😍 Pelayanan bagus,,petugas juga ramah Semoga next bisa kesini lagii..."
5,"setahun lalu di 
Google","Camping tanpa ribet. Tenda udah ada kasur,ada selimut dan bantal. Kalo mau bakar2an tapi gak bawa kompor portable bisa sewa juga. Udaranya seger khas pegunungan. Kalo malam bisa liat citylight. Gak bosen deh camping di tempat ini."
5,"2 tahun lalu di 
Google",Camp tanpa ribet tempatnya pun rekomen bgt lain kali bisa kesana lagi pelayanannya pun ramah bgt
1,"2 tahun lalu di 
Google","Tenda panggungnya kotor, kamar mandinya kotor, waktu malam berisik banget sangat mengganggu ga bs istirahat😩 …"
1,"2 tahun lalu di 
Google","Secara pelayanan sangat kurang,karyawan kurang ramah2, dan cek out harusnya jam 12 tapi petugas bilang nya jam 1 siang."
5,"2 tahun lalu di 
Google",Oke
5,"2 tahun lalu di 
Google","Pesan camping panggung, kamar mandi bersih, tenda  bersih dan nyaman. view pagi menakjubkan.."
4,"2 tahun lalu di 
Google",Bagus
5,"2 tahun lalu di 
Google","Nyaman tanpa Ribet, Singgah Disini."
1,"2 tahun lalu di 
Google","Tenda panggungnya kotor, kamar mandinya kotor, waktu malam berisik banget sangat mengganggu ga bs istirahat😩"
5,"2 tahun lalu di 
Google",Camping tanpa ribet disini. Aman nyaman pelayanan ramah.
4,"2 tahun lalu di 
Google",Trmpat dingin brr
5,"3 tahun lalu di 
Google","Tempatnya ckp dingin, walaupun g dingin2 bgt. Klo buat saya sih seger, krn biasa tinggal di kota yg panas. Nyobain tenda yg Luxcamp krn tenda panggungnya udh abis dibooking orang. Admin dan petugasnya ramah dan gercep. Utk berenang dibatasi hy setelah jam 17.00-09.00 pagi. Cukup asik sih tempatnya, bisa bgt ajak keluarga ke sini. Tp utk anak2 tetep dlm pengawasan ya, soalnya jalannya naik turun, dan dibbrp bagian tdk ada pengamannya. Dpt BF utk 4 org, dan kmr mandi privat."
3,"3 tahun lalu di 
Google",Hahaha ngerasain ngecamp tanpa harus ribet....tinggal klik aja di umbul Sidomukti....
5,"3 tahun lalu di 
Google",Penjaga camping memberikan pelayanan yang memuaskan.ramah . Menyenangkan menghabiskan malam bersama keluarga
5,"4 tahun lalu di 
Google","The place was amazing, dari view dan suasana alamnya. Pelayanan petugasnya juga Oke banget, mulai dari pengantaran ke tenda saat check-in, sampai dengan saat malam waktu kita butuh bantuan. Facilities-nya sangat komplit, dari toilet pribadi, ada BBQ dan pesan antar makanan. Soal harga, i think its so worth.. Weekday 350 k, weekend 450 k dengan fasilitas includes sarapan for 4 persons.  Recomended deh pokoknya."
3,"4 tahun lalu di 
Google",Jarak antara tenda panggung terlalu dekat... No privacy at all... Orng ngobrol atau bersin di tenda sebelah kedengeran. Room service very bad..gatah mau call kemana..akhirnya di samperin ..cm minta teh aja katanya dianter tp nyatanya tetep …
3,"4 tahun lalu di 
Google","Cocok banget untuk pendaki pemula,tracknya g terlalu nanjak cenderung ke datar sih. Untuk ngecamp q saranin ngecamp di puncak batu aja,viewnya keren. Sayang banget di basecamp tdk ada tempat nge cas,kata pihak basecampnya sih ada tapi saat saya cari g nemu."
3,"4 tahun lalu di 
Google",Jarak antara tenda panggung terlalu dekat... No privacy at all... Orng ngobrol atau bersin di tenda sebelah kedengeran. Room service very bad..gatah mau call kemana..akhirnya di samperin ..cm minta teh aja katanya dianter tp nyatanya tetep ga dianter ampe mau check out. Better kesini jangan weekend.  Sarapan engga banget buat harga kamar 450 ribu.. ga dikasi pilihan mau apa..tau tau dianter stngah 7 dalam bentuk kotak besek kaya tahlilan... Plusnya dpt 4 pcs.  Untuk view dan tenda okehlah..but 450.000 is too pricey
5,"5 tahun lalu di 
Google","Camping ada tenda panggung dan tenda dome. Fasilitas lengkap, termasuk dapur umum dan mushala (ada alat salat), tempat bersih, ada penjaga camping dan paket camping komplit."
5,"6 tahun lalu di 
Google",Sejuk
5,"6 tahun lalu di 
Google",Bagus tempatnya cucok meong
4,"7 tahun lalu di 
Google",Adem nyaman buat camping
5,"Diedit 8 tahun lalu di 
Google","Camping untuk keluarga, perusahaan atau pelajar....."
4,"8 tahun lalu di 
Google",Sipp
5,"8 tahun lalu di 
Google","Sial, sialan"
5,"8 tahun lalu di 
Google",Bagus Buat outbond
3,"8 tahun lalu di 
Google",Mari kita Camping disini
5,"8 tahun lalu di 
Google","Tempat sangat menarik, cocok untuk kegiatan keluarga dan rombongan"
