Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,6 bulan lalu,"Disini tempatnya adem banget. udaranya bersih dan sejuk. banyak warung warung yang menyediakan makanan, cemilan, dan minuman yang harganya menurut saya terjangkau.  saya rasa anda bisa datang kesini bersama teman atau keluarga untuk menikmati waktu bersama.",2025-12-18
4,Diedit 6 bulan lalu,"CAUB (Camp Area Umbul Bengkok) adalah tempat yang fantastis dengan udara sejuk dan menyegarkan. Tempat ini menawarkan berbagai pilihan makanan, tempat parkir yang luas, pemandangan yang indah dan luas, serta harga masuk yang terjangkau. Ini adalah tujuan yang sempurna untuk relaksasi, penjelajahan, dan menikmati alam.",2025-12-18
5,6 bulan lalu,Sangat indah,2025-12-18
5,6 bulan lalu,"tempat nya enak untuk bersantai dan nyaman,makan sambil menikmati alam",2025-12-18
5,6 bulan lalu,"Udah ngga diragukan lagi, tempat ini sangat oke buat piknik bareng temen atau keluarga. Bisa bawa makanan dari rumah atau disini juga banyak warung yang jual menu-menu murah.",2025-12-18
5,7 bulan lalu,Kmrn abs dr curug ksnii krna mau nikmatin angin cepoi smbl mam mie,2025-12-18
5,7 bulan lalu,"Tempat camp yg indah, background gunung slamet dan view kota purwokerto, tempatnya bersih untuk camp, ada kamar mandi, mushola, warung makan, colokan listrik, recommended",2025-12-18
5,7 bulan lalu,"Lokasi ngecamp yang cukup ramai, ditambah warung menara yang mempesona, bagi muda mudi....",2025-12-18
5,7 bulan lalu,Tempatnya bagus rekomendit banget,2025-12-18
5,7 bulan lalu,"bagus, nyaman",2025-12-18
5,7 bulan lalu,"Pemandangannya indah dan sejuk, cocok untuk tempat menenangkan pikiran",2025-12-18
5,7 bulan lalu,"Pemandangan saat matahari terbenam sungguh menakjubkan, bahkan saat mendung. Harga makanannya terjangkau, jadi jangan khawatir.",2025-12-18
4,7 bulan lalu,mantap bgt yeahhh untuk kaum mendang mending yg mau menikmati makanan dgn view alam hahaha,2025-12-18
4,7 bulan lalu,"CAUB nggak cumaa buat camping, tapi juga cocok buat kulineraaaannn santai sambil nikmatin udara sejuk dan pemandangan alam yang indah.​  Food court-nya banyak pilihan, dari makanan berat sampai camilan, semuanya dengan harga ramah di kantong. Favoritku mendoan bakar dan mie nyemeknya🤩🤩—pas banget disantap di udara dingin Baturaden. Minumannya juga beragam, ada teh hangat, kopi, sampai minuman kekinian.",2025-12-18
5,8 bulan lalu,"Tempat super duper nyaman, Minus kemarin salah pilih tempat makan ( rasa kurang), Sejuk, tentram, harus banget cobain kesini sii.. Ooya ada toilet dan tempat solat kok, jdi muslim friendly",2025-12-18
5,8 bulan lalu,"Tempatnya bagus, luas, masih sunyi, pemandangannya juga bagus, terdapat beberapa warung makan sekaligus tempat untuk menikmati view dengan harga yang terjangkau.",2025-12-18
5,8 bulan lalu,"Tempat makan dengan pemandangan yang menyejukkan mata, harga makanan juga terjangkau",2025-12-18
5,8 bulan lalu,Tempat nya nyaman,2025-12-18
5,8 bulan lalu,suasananya shyahdu sekali,2025-12-18
5,9 bulan lalu,Pemandangan bagus,2025-12-18
5,9 bulan lalu,"tempat nyaman banget buat santai santai, bareng keluarga bahkan sama pasangan, pemandangan yang indah bangett",2025-12-18
1,9 bulan lalu,Pelayanan nya kurang,2025-12-18
4,9 bulan lalu,"Akses jalan buat kesini sempit & nanjak. Ada banyak stand makanan ala angkringan gitu. Salah satunya warung WKS apa ya namanya, makanya enak harga juga terjangkau. Salah satu spot juga buat nikmatin city light di Baturaden.",2025-12-18
1,10 bulan lalu,"Pengirim makanann sangat lama,Penjual tidak ramah, kalo di Padang cepet ini, saya sudah 3 jam di sini kagak di anterin. Pas di tanya belum di bikin. Kocak kan😡 …",2025-12-18
3,10 bulan lalu,"saya pernah makan di sini pas libur lebaran tahun 2024 kemarin,makananya enak,murah ,dan pemandangannya juga bagus,waktu itu saya baru bangun tidur dari kosan anak saya di jl.g.srandil -kr.wangkal-pwt utara,dan belum mandi langsung di ajak ke sini.bawa duit cuma 50 ribu,makan mendoan,kopi,teh manis,pop mie,aqua, saya pikir duitnya kurang,ternyata masih ada kembaliannya..lebaran tahun ini insya Alloh ke sini lagi nanti",2025-12-18
5,Diedit 10 bulan lalu,Tempat utk sekedar menikamti kopi sachet ditemani dg view city ligth yg menakjubkan.,2025-12-18
5,10 bulan lalu,Bagus,2025-12-18
3,10 bulan lalu,"Viewnya bagus bisa lihat citylight dan gunung slamet. Lahan camping bagus, datar bersusun sayangnya loadingnya agak jauh dr parkiran. Toilet OK tp ada yg pintunya bolong krn ventilasinga jebol jd gk berani pakai utk mandi. Warung2 byk dan …",2025-12-18
5,10 bulan lalu,Bagus sekali,2025-12-18
3,10 bulan lalu,"Viewnya bagus bisa lihat citylight dan gunung slamet. Lahan camping bagus, datar bersusun sayangnya loadingnya agak jauh dr parkiran. Toilet OK tp ada yg pintunya bolong krn ventilasinga jebol jd gk berani pakai utk mandi. Warung2 byk dan harganya standar warung kampung alias ramah di kantong. Suhu tdk terlalu dingin, kalau siang panas banget krn gk ada pepohonan.  Hal terburuk adalah adanya penjual bunga PENIPU yg masuk ke area camping. JANGAN sampai ada yg beli krn itu bunga palsu alias bikinan dadakan akal2an bukan semaian asli. Sehingga saat dibawa pulang dipastikan mati. Akarnya bikinan dan diikat2 pakai kawat. JANGAN PERNAH MEMBELINYA, Sob!",2025-12-18
5,10 bulan lalu,Tempatnya bagus buat ngecamp,2025-12-18
5,10 bulan lalu,"Tempat nya enak, segala perlengkapan camping juga ada di setiap sudut karna banyak warung yang selalu buka. Kalau weekdays warung gak buka 24jam, jadi harus pesan dan siap2 mentok paling jam 10 malam. Tp untuk penjaganya ada 24 jam, bisa pesan kayu bakar juga.  Untuk kamar mandinya walau sederhana tapi bersih, ada sekitar 4 kamar mandi di sudut dan 1 mushola",2025-12-18
5,10 bulan lalu,Wnakkkkk,2025-12-18
5,11 bulan lalu,sejuk,2025-12-18
5,11 bulan lalu,"Asik buat Staycation,murah,view bagus",2025-12-18
5,11 bulan lalu,Indah suasana pemandangan malam hati,2025-12-18
4,11 bulan lalu,Menarik untuk yang penasaran.,2025-12-18
5,11 bulan lalu,Tempatnya nyaman,2025-12-18
4,11 bulan lalu,Cukup enak buat nongkrong sambil liat pemandangan,2025-12-18
5,11 bulan lalu,Sukanya tempat wisata di purwokerto itu murah g ada yg getok harga Jadi kita bawaanya happy meskipun tempat sederhana tapi bagus nikmatin citylight kota putwokerto sama hawa adem Parkir murah makanan juga murah2 best sekali,2025-12-18
5,11 bulan lalu,"Pemandangan yang menakjubkan, makanan yang lezat, dan suasana yang menyenangkan. Tempat yang sempurna untuk menyegarkan pikiran.",2025-12-18
5,11 bulan lalu,Pemandangan yang indah,2025-12-18
5,11 bulan lalu,Pemandangan Curug Telu nya keren,2025-12-18
4,11 bulan lalu,Tempat paling bagus buat muda mudi saling bertukar cerita. Eitss tapi buat family time juga oke banget.,2025-12-18
5,11 bulan lalu,tiap ke caub pasti kesini,2025-12-18
5,Diedit 11 bulan lalu,👍 …,2025-12-18
5,11 bulan lalu,Tempat yang nyaman buat camping,2025-12-18
5,11 bulan lalu,"adem, harga makanan standar, cocok utk bersantai",2025-12-18
5,11 bulan lalu,"tempat nongkrong enak yg jauh dr kebisingan buat refresh pikiran ,udah sering beberapa kali kesini krna tempatnya adem",2025-12-18
5,setahun lalu,Berselancar di pantai,2025-12-18
5,setahun lalu,"Pemandangannya bagus, hanya akses jalan kalo untuk papasan mobil agak ribet",2025-12-18
5,setahun lalu,"Harga terjangkau, rame saat weekend, tempat camp bersih (mohon ditambahi tempat sampahny). Yg kurang, kamar mandi mohon diperhatikan kebersihanny.",2025-12-18
4,setahun lalu,makannya enak enak tapi harganya lumayan mahal,2025-12-18
5,setahun lalu,tempat untuk melepas penat dari keramaian kampus,2025-12-18
3,setahun lalu,"Untuk kenyamanan posisi waktu ada di sore hingga malam hari.tempat yg cocok buat anak muda yg lagi bucin,klw buat suami istri apalagi udh punya anak kurang worth it. Dari segi parkiran lumayan luas,dan untuk pelayanan cukup bagus, buat makanan rasanya lumayan lah.dan harga nya pun cukup bersahabat. Di depan ada mushola dan kamar mandi.",2025-12-18
5,setahun lalu,"Camp Area Umbul Baturaden atau biasa dikenal CAUB tempat makan dan wisata yang nyaman, tempat yang tergolong bersih. Di CAUB ada Curug yang dapat kalian nikmati di CAUB. Kalian kalau ke CAUB kalian tidak bingung untuk nyari tempat duduk …",2025-12-18
5,setahun lalu,"Camp Area Umbul Baturaden atau biasa dikenal CAUB tempat makan dan wisata yang nyaman, tempat yang tergolong bersih. Di CAUB ada Curug yang dapat kalian nikmati di CAUB. Kalian kalau ke CAUB kalian tidak bingung untuk nyari tempat duduk untuk ngopi-ngopi, karena banyak tempat duduk. Banyak menunya juga. Yok silahkan ke CAUB dan nikmati menu dan pemandangannya",2025-12-18
4,setahun lalu,"Jadii... Di caubbb itu banyak sekali pilihan tempat makan yg kita pilih.. Setiap gubug itu pemiliknya beda².. makananya juga beda²... Tapi aku suka, menurut aku enak² aja. 👌🏼 …",2025-12-18
4,setahun lalu,"Harga parkir mobil 10rb, makanan datang dalam keadaan dingin.. Makanannya enak, tapi sayang nya datang dalam keadaan dingin, jadi kurang nikmat. Pelayanan nya ramah, harga juga tidak terlalu mahal",2025-12-18
5,setahun lalu,"Wisata kuliner yang asyik,udara sejuk,walaupun kondisi cuaca panas,angin sepoi sepoi,pemandangan alam yg indah karena terletak di 20km dari lereng gunung Slamet,, mantap pokoe,,,",2025-12-18
5,setahun lalu,"Kereeennn bangett,,, tempat nya enak,,, makanan enak,,,  udara nya sejuuukk,,,  pemandangan nya baguss,,, cocok bt healing nihh 😍💗 …",2025-12-18
5,setahun lalu,Tempat yang asri,2025-12-18
4,setahun lalu,Banyak... Berkilau..,2025-12-18
5,setahun lalu,"Sangat nyaman buat camping bareng keluarga ada mushola, ada 4 toilet Sewa tenda 100k kapasitas 4orang, warung banyak tinggal pilih",2025-12-18
5,setahun lalu,Okeh,2025-12-18
5,setahun lalu,panas,2025-12-18
2,setahun lalu,"Sangat d saya kan k sini kang parkir nya gk profesional, hanya mementingkan uang parkir, markirin gk mau, malah asik ngobrol dan ngopi ngerokok, padahal ada 4 penjaga parkir d sini",2025-12-18
5,setahun lalu,Sky view purwokerto dimalam hari keren Wajib bawa jaket,2025-12-18
5,setahun lalu,"WAJIB CATAT ‼️ klo ke CAUB wajib mampir ke ""Warung Kopi Bu Wiwik"" disini makanan murah, enak, tempat nyaman, ada wifi pula, point plus karena ibu nya ramah dan baik banget 🥺🥺💗💗 in frame Seblak Ori (13rb) Seblak Tulangan (16rb) Mix Snack (15rb) Pisang Bakar (13rb) Es Teh (4rb) masih banyak menu lain kaya Nasgor, Ayam, Mie juga. Cus",2025-12-18
5,setahun lalu,🔥🔥 …,2025-12-18
4,setahun lalu,"Camp disini tahun 2021 kayanya.. acara familycamp di sekolah anak saya.. tempatnya bagus, view malam nya juga bagus, cuma toiletnya agak kurang memadai waktu itu... sekarang semoga sudah semakin bagus ya..",2025-12-18
4,setahun lalu,"Area camping terluas di kabupaten banyumas tepatnya di dusun karangsalam baturaden, fasilitas yang memadai, pemandangan alam yang masih asri pastinya dengan harga terjangkau. Cocok buat kalian yang 24/7 penuh dengan hiruk pikuk kota panas dan bising",2025-12-18
4,setahun lalu,Lumayan bagus buat liburan dan indah suasananya buat camping bersama keluarga,2025-12-18
4,setahun lalu,Rekomended,2025-12-18
5,Diedit setahun lalu,Baguzzzz,2025-12-18
3,setahun lalu,Lumayan lah ya,2025-12-18
5,Diedit setahun lalu,Bgus perlu di tabah lagi area camp nya sudah terlalu banyak warung hii,2025-12-18
5,setahun lalu,"Salah satu alternatif tempat camping yg asyik di Purwokerto, Baturaden",2025-12-18
5,setahun lalu,"Pertama kali Dateng ke Caub, malem mingguan disini. Parkir 3000 apa 2000 lupa wkwkwk. Ada banyak warung tinggal pilih, kebetulan saya pilih warung yang ini selain murah ternyata makanannya enak enak, yaudah makan banyak kami berdua disini mumpung makanannya murah dan enak. Paling ga expect nasgornya, siapa sangka nasgor seafoodnya seenak itu wangi sama rasa asinnya pas di mulut. Blom lagi ayam geprek pedesnya cocok lah buat yg suka pedes, mantep inimah. Tau gitu beli 4 porsi makanan aja kita trus cemilannya kurangin, ga nyangka seenak itu. Oh iya ada wedang uwuh yang jarang banget saya Nemu ternyata disini jual, gaskeun lah langsung beli wkwkwk next time bakal mampir kesini lagi, harus mampir pokoknya!!",2025-12-18
5,setahun lalu,Favorit,2025-12-18
5,setahun lalu,"Lokasinya strategis, gampang dicari , tempatnya nyaman untuk liburan",2025-12-18
5,setahun lalu,"Makanannya lumayan enak, tempatnya enak buat nongkrong",2025-12-18
5,setahun lalu,"Tempatnya nyaman seger dingin, dan yg pasti kalo kesini jadi keinget sama dia :v",2025-12-18
5,setahun lalu,Pemandangan bagus,2025-12-18
5,setahun lalu,Sangat mengesankan,2025-12-18
5,setahun lalu,"Tempat camping keluarga yang aman, nyaman, dan seru khususnya untuk anak2. CAUB menyajikan pemandangan yang bagus ,asri dan udara yang segar..CAUB juga menyediakan fasilitas toilet bersih, mushola dan warung makan yang strategis.. ☺️🤩 …",2025-12-18
5,setahun lalu,"Adem, pilihan rumah makan banyak. Makanan juga enak enak",2025-12-18
5,Diedit setahun lalu,Enak buat tempat nongkrong,2025-12-18
4,setahun lalu,Tempat asik untuk nongkrong sembari menikmati keindahan alam ✔️✔️✔️,2025-12-18
5,setahun lalu,Bolak balik kesini gapernah bosen. Tempat Pelarian Ter nyaman wkwkwk,2025-12-18
4,setahun lalu,Suasananya nggak terlalu di juga.,2025-12-18
5,setahun lalu,bagus view gn slamet,2025-12-18
5,setahun lalu,"Tempat kumpul keluarga, temen",2025-12-18
4,setahun lalu,"Rekomendasi wisata keluarga dengan biaya murah di Purwokerto. Harga sewa per tenda 100ribu, jika bawa tenda sndiri kapasitas 4 orang harga 60ribu per malam.  Saat saya datang bulan Mei ini belum terlalu dingin,hanya saja berkabut dan saat malam kebetulan sempat hujan. Pemandangan dari atas terlihat lampu2 kota jika tidak ada kabut.  Warung makan tersedia, ada yang buka 24 jam. Mushola ada dibagian belakang. MCK juga ada cuma kurang terawat, tapi seger airnya dingin. Penerangan cukup banyak jadi aman jika bawa keluarga yg punya anak kecil. Cuma untuk stop kontak listrik tidak ada. Disarankan bawa power bank utk charge hp, atau bisa nongkrong dulu di warung sambil numpang colok listrik.  Mas Aca sebagai admin ramah, juga bapak parkirnya, dan juga ibu2 penjual di warungnya,semuanya ramah.  Untuk saran, bagian MCK lebih diperhatikan kebersihannya karena ini tempat ini cocok untuk camping bersama keluarga.",2025-12-18
5,setahun lalu,MabesTatsuya pernah disini,2025-12-18
5,setahun lalu,Cuma lewat,2025-12-18
5,setahun lalu,"Disini surganya homestay dan resort dengan pesona nuansa alam yg alami, tempat nongkrong buat ngopi pun sangat nyaman dan ramah penjualnya.",2025-12-18
5,setahun lalu,"tempanya nyaman cuma medannya ekstrem, siapkan mobil yang sehat dan sopir yang berpengalaman, jalan sepit meliuk2 dan menanjak, ditanjakan ada polisi tidurnya lagi",2025-12-18
5,setahun lalu,Kalo ke Purwokerto wajib banget naik dikit ke CAUB siiii,2025-12-18
4,setahun lalu,View menarik buat nongkrong sayang menu makan banyak yang kosong,2025-12-18
5,setahun lalu,"Suasana sejuk, cocok bgt buat tempat melamun😂 tenant warung rasa makannya enak² smua, murah meriah …",2025-12-18
5,setahun lalu,Suasana nyaman,2025-12-18
4,setahun lalu,Enak di Curug telu,2025-12-18
5,setahun lalu,Segar...,2025-12-18
4,setahun lalu,Ada warung yang kalo kita jalan lantainya berdecit kaya udah waktunya ganti tapi belum ganti,2025-12-18
5,Diedit setahun lalu,Nyaman,2025-12-18
5,setahun lalu,adem mantap,2025-12-18
5,setahun lalu,"sudah banyak warungg, mantapp",2025-12-18
5,setahun lalu,Bagus banget tempatnya. Harga masih terjangkau,2025-12-18
5,setahun lalu,"Suasana dan pemandangannya sangat uindah.... Untuk makanan, cukup enak dan terjangkau",2025-12-18
3,setahun lalu,Oke,2025-12-18
4,setahun lalu,"Tempat makan yang lumayan cozy. Suasananya masih asri dan adem pastinya karena lokasinya yang tidak jauh dari baturraden. Banyak pilihan warung dan menu makanan. Untuk fasilitas juga lumayan lengkap, kids friendly, cocok kalau mau membawa anak kecil karena disini juga tersedia area bermain seperti ayunan. Terakhir kesini bayar parkir per-motor Rp. 5000 lumayan mahal buat tukang parkir yg muncul pas kita baru sampai dan ngga berkontribusi apapun selain minta tarif parkir.",2025-12-18
4,setahun lalu,"Spot untuk melihat city light Purwokerto, tempatnya luas, ada beberapa titik parkir, banyak warung yg bisa buat nongkrong santai, menu yg dijual macem macem mulai dari indomie, camilan, sampai makanan berat. Harganya lumayan, ada stopkontaknya juga",2025-12-18
4,setahun lalu,Asik buat ngopi,2025-12-18
5,setahun lalu,Direkomendasikan,2025-12-18
5,setahun lalu,"Bagus , Bersih dan nyaman tempat nya",2025-12-18
5,setahun lalu,"Tempatnya sejuk adem,bisa sampai mlm..kl sya kesini yg enak beli diwarung mak jadhor..mie jadhor nya enak banyak ..ayamnya jg enak..bakwan nya gede2 isi 4 harga 10rb bisa bwt 4 orangan..masakan disni jg enak..kl ke caub lbh sering makan di mak jadhor..kl pisang coklat keju baru coba jg lumayan..harga sma rasa sebanding..pernah coba ditempat lain ..ayamnya agak alot sma nasinya keras tp lupa namanya apa warungnya.",2025-12-18
5,setahun lalu,bagusss👍👍 …,2025-12-18
5,setahun lalu,"Tempatnya bagus,nyaman,rame,gak hutan bgt kok jdi aman buat anak.. Pemandanganya bagus ke arh kota pwt, dibelakang ada gunung slamet,ada warung yg makananya enak dan murah, toilet dan tempat sholat deket di sbelah tenda.. Berkesan bgt pokoknya..",2025-12-18
5,setahun lalu,enak buat tempat nongkrong sampe malem,2025-12-18
5,setahun lalu,Asri,2025-12-18
4,Diedit setahun lalu,Bagus | 👍📸☕🏕 …,2025-12-18
5,Diedit setahun lalu,Asik dan dingin...,2025-12-18
5,setahun lalu,Doc. 10 Desember 2020,2025-12-18
5,setahun lalu,view kota Purwokerto,2025-12-18
5,Diedit setahun lalu,"tempatnya aman untuk anak-anak, lokasi bagus, nyaman, disekitar camping  ground banyak penjual makanan dengan harga normal/wajar dan bisa sewa tikar juga. Sayangnya sewa tenda belum termasuk cooking set, trus untuk tempat charger juga belum maksimal.  Kamar mandi dan air terbatas. Untuk sampai kesini jalanan nanjak dan sempit, bagi pengendara mobil lebih baik pelan2 saja.",2025-12-18
5,setahun lalu,Enak buat ngopi sore,2025-12-18
5,setahun lalu,bagus,2025-12-18
5,setahun lalu,Bagus kalo malam hari banyak lampu,2025-12-18
5,setahun lalu,Tempat yang bagus untuk berkemah dengan pemandangan Gunung Slamet di pagi hari dan pemandangan Purwokerto di malam hari.,2025-12-18
5,Diedit setahun lalu,"Tempat yang nyaman dan tenang untuk melepaskan penat dari kegiatan harian yang melelahkan menguras energi. Suasana tenang, Jika beruntung cuaca yg tidak mendung kalian bisa melihat lampu-lampu di tengah kota terlihat kecil-kecil menyala indah santun di kelopak mata. Hawa udara yang sejuk manjadikan suasana menjadi betah berlama-lama di sini.",2025-12-18
5,setahun lalu,"Tempat camping keluarga yang nyaman. Ada warung, mushola, kamar mandi dan parkir mobil cukup lumayan menampung belasan MPV. View ke kota Purwokerto dan puncak gunung Slamet. Suhu tidak terlalu dingin dan tidak panas saat malam hari, pas. …",2025-12-18
5,setahun lalu,"Tempat nyaman, enak, bersih, sejuk, makanannya enak, pelayanan baik dan ramah.",2025-12-18
5,setahun lalu,Eksplore purwokerto yang wajib di datengin buat nge camp sama keluarga,2025-12-18
5,setahun lalu,"Tempat camping keluarga yang nyaman. Ada warung, mushola, kamar mandi dan parkir mobil cukup lumayan menampung belasan MPV. View ke kota Purwokerto dan puncak gunung Slamet. Suhu tidak terlalu dingin dan tidak panas saat malam hari, pas. Usahakan ke sini saat setelah musim hujan, masih hijau tapi tidak basah. Kalau pas musim hujan lebih syahdu di dalam tenda terdengar rintik rintik suara hujan, dan paginya kalau beruntung dapat melihat puncak gunung Slamet dari dekat. Akses menuju lokasi cukup hanya 1 mobil..tetap waspada dan hati2 di jalan..sempatkan berdoa untuk sesaat..",2025-12-18
4,setahun lalu,Lumayn bagus cuma akses jalan yang sempit,2025-12-18
4,setahun lalu,"Akses menuju lokasi cukup bagus. Fasilitas di camp area  cukup bagus. Air melimpah. Oia, disini banyak warung. Bagi yang cuma pengin ngopi menikmati suasana sambil memandang citylight gak perlu bawa 'perlengkapan camping'.",2025-12-18
5,setahun lalu,"Pengalaman nge camp disini seru, apa lagi pas musim hujan.  Suasana malamnya jadi syahdu, bisa liat kilatan2 petir diatas tenda. Hehe Yang blm punya tenda untuk ngecamp bisa sewa disini permalam 100rban weekday. Kalo weekend 150rb Tempat jajananya banyak pilihan, kayak warpat",2025-12-18
5,setahun lalu,"Tempatnya bersih, bagus, View malam hari keren",2025-12-18
5,setahun lalu,View nya bagus buat nyunset ataupun liat citylight. Banyak jg yang nge camp pas tahun baruan. Parkir 3 ribu. Harga makanan dan minumannya standar laa.,2025-12-18
5,setahun lalu,Tempat yang sangat indah di malam hari di Purwokerto,2025-12-18
4,setahun lalu,Bagus dan semoga tetap laris manis,2025-12-18
5,setahun lalu,Keren,2025-12-18
5,setahun lalu,"Termasuk bagus cocok,untuk anak muda, view nya indah",2025-12-18
5,setahun lalu,"Caub di Baturraden, Jawa Tengah, tempatnya oke buat camping dan santai-santai di cafe. Suasananya asik, relax banget. Pelayanan ramah, dan tempatnya nyaman. Cocok buat yang suka suasana outdoor. 👍 …",2025-12-18
5,setahun lalu,tempatnya mantap penghuninya ramah,2025-12-18
5,setahun lalu,Bagus,2025-12-18
4,Diedit setahun lalu,"tempat nya aestetic bnget, udara nya cocok buat ngecamp deh, banyak pilihan spot foto juga, buat kumpul keluarga, temen bagus deh",2025-12-18
5,setahun lalu,kenyamanan,2025-12-18
5,setahun lalu,"Pemandangannya lampu² kota purwokerto saat malam, syahduuu suasananya..",2025-12-18
4,setahun lalu,"harg makanannya masih bisa dinalar, pemandangannya indah, udaranya sejuk, cuma jalannya masya Allah nanjak banget sama sempit, kalo gelap juga gaada lampu",2025-12-18
5,setahun lalu,"Untuk harga makanan ya seperti warung pada biasanya, manakan-nya juga lumayan enak. Selain kita bisa menikmati makanan yang disajikan kita juga bisa melihat keindahan kota purwokerto dari dari atas bukit. Selain itu warung ini juga dekat dengan destinasi wisata yang ada di baturraden jadi sehabis kenyang langsung healing lagi. Sedikit saran untuk pengelola kalau bisa biaya parkir jangan kemahalan dong hehe. Sekian terimakasih",2025-12-18
4,setahun lalu,Beginilah suasana ketika malam di caub,2025-12-18
4,setahun lalu,"Bagus...tempatnya adem,asyik buat nongkrong",2025-12-18
5,setahun lalu,Tempatnya sangat Oke. Topik yang sering di bicarakan.,2025-12-18
5,setahun lalu,adem,2025-12-18
5,2 tahun lalu,Buat kamu yang suka ngadem...udara seger...pas bgt klo mau week end di CAUB...bawa tenda sendiri...mau mkn banyak warung...tinggal pesen mau mkn apa...mantap pokoknya...,2025-12-18
5,2 tahun lalu,"Tempatnya bagus, nyaman dan bersih. Tapi area parkirnya sempit. Mungkin perlu diluasin lagi yaaa..",2025-12-18
5,2 tahun lalu,"Tempatnya keren, sejuk, makanan minuman enak harga terjangkau",2025-12-18
4,2 tahun lalu,"Nunggu makanan lumayan lama, tp tempatnya oke juga",2025-12-18
5,2 tahun lalu,Sakporeee,2025-12-18
5,2 tahun lalu,Pas kesini pas lg hujan,2025-12-18
5,2 tahun lalu,Susana syahdu,2025-12-18
5,2 tahun lalu,"Syahduuuu.. apalagi sya kesitu pada saat sore harii, ketambahan hujan, makannya dsitu juga enak, pelayanannya ramah, bersih juga tempatnya",2025-12-18
5,2 tahun lalu,Tempat nyaman untuk ngobrol,2025-12-18
5,2 tahun lalu,"Tempat nya nyaman untuk ngobrol , harga cukup murah , ramai kalo malam",2025-12-18
5,2 tahun lalu,Tempat kuliner adem dengan suasana gunung,2025-12-18
4,2 tahun lalu,"Tempat cukup menarik,harga makanan jg cukup terjangaku",2025-12-18
5,2 tahun lalu,"Area camp caub umbul bengkok (CAUB) sangat nyaman untuk berlibur, selain tempatnya bersih rapi dan tertata area tersebut juga mempunyai banyak fasilitas yang memadai, seperti mushola, parkiran yang luas dan toilet yang bersih, sangat amat cocok untuk berlibur dengan keluarga, teman atau pacar",2025-12-18
5,2 tahun lalu,Oke bgt,2025-12-18
5,2 tahun lalu,Nyaman,2025-12-18
4,2 tahun lalu,udaranya dingin👍😁 …,2025-12-18
5,2 tahun lalu,Enak bersih banyak cafenya,2025-12-18
5,2 tahun lalu,"Udaranya sejuk plus dingin, harga makanan plus minumannya masih worth it to buy.",2025-12-18
4,Diedit 2 tahun lalu,Suasananya enak kalo malem tenang ..asik buat nongkrong 😁 …,2025-12-18
5,2 tahun lalu,Salah satu tempat terbaik untuk melihat city light Purwokerto,2025-12-18
1,2 tahun lalu,"Parah toiletnya,jorok banget..!! Ga ada niatan diperbaikin?",2025-12-18
3,2 tahun lalu,"Keren, keren, nyaman",2025-12-18
5,2 tahun lalu,Tempat sejuk harga terjangkau dan nyaman,2025-12-18
5,2 tahun lalu,Recomended buat nyantai.. Tempatnya nyaman & adem,2025-12-18
5,2 tahun lalu,Pemandangan cangtip... sayangnya pelayanannya agak lama but it's ok karna terbayarkan sama rasa makanannya yg enak.,2025-12-18
5,Diedit 2 tahun lalu,Pemandangan indah udara sejuk @baturaden,2025-12-18
5,2 tahun lalu,Pemandangan yg bagus,2025-12-18
