Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,setahun lalu,Tempatnya keren banget sihh cocok banget buat camping ala-ala & bukan cuma camping doang tapi ada cottage yg bagus bgt jugak 🌿⛺️ …,2025-12-18
5,setahun lalu,TOP MANTAP IS THE BEST,2025-12-18
5,setahun lalu,"best service, tersedia menu makanan dan minuman buat yang mau glamping atau ngecamp tapi males buat bawa makanan dan minuman sendiri✨",2025-12-18
5,setahun lalu,tempat nyaaa nyaman dgn view yg indaaaaah makanan nya jg enak WIFI lancar 🥰👍  pokoknya recomen bgt buat keluarga dann kawan 🤗 makasih the joglo camp !! …,2025-12-18
5,setahun lalu,sudah 2 kali kesini.. cocok untuk liburan dengan keluarga..,2025-12-18
5,Diedit setahun lalu,adem dan tenang,2025-12-18
5,setahun lalu,"Suasananya oke bgt syahdu, tempat camp yang praktis, ada camp juga ada glamping, juga joglo pertemuannya bagus, fasilitas lengkap, dapur umum, mushola toilet. tempat nya bersih makanan nya enak murah",2025-12-18
5,setahun lalu,"Owner ramah, tempat bersih nyaman .. puas bgt kesini si ...",2025-12-18
5,setahun lalu,"Tempat terbaik, pemandangan terbaik",2025-12-18
5,setahun lalu,Tempatnya recomended👍👍 …,2025-12-18
5,setahun lalu,Recomended bgt buat camp pokoknya tuan rumahnya welcome full service tanpa batas pokoknya top deh,2025-12-18
5,setahun lalu,"tempatnya sangat nyaman, luas, kualitas sangat bagus, pemandangan gunung, layanan 24 jam, bersih bgttt, tempatnya sejuk bikin tambah betah 🤩❤️ …",2025-12-18
5,setahun lalu,Top Markotop jos dah pokoknya ternyata ada tempat beginian kalo bisa mah setiap weekend kesini pelayanannya mantap ramah dan bisa buat kumpul kumpul bareng keluarga atau bareng temen temen😭👍❤️ Worth it banget dengan pelayanan gini …,2025-12-18
5,setahun lalu,"Asikepolllll disini ,berkabut ,udara sejuk,tempat bersih banget ,nyaman banget,pelayanan Cepet 24 jam ready,ramah banget,bintang 🌟🌟🌟🌟🌟 buat thejoglocamp …",2025-12-18
5,setahun lalu,"Tempatnya bagus dan nyaman, udaranya sejuk, bonus bisa liat sunrise dan sunset... intinya worth it untuk jadi destinasi liburan keluarga ataupun teman, sukses selalu👍👍 …",2025-12-18
5,setahun lalu,"Mantap ,indah ,bagus bgt,pingin tiap hari ke sini ,semua nya bersih ,pelayanan oke bgt ❤️❤️❤️✨️✨️✨️✨️✨️",2025-12-18
5,setahun lalu,"Keren tempatnya bagus nyaman buat ngecamp ama temen-temen, bersih nyaman ada view gunung Slamet dibelakangku tu... Lup thejoglocamp",2025-12-18
5,setahun lalu,Kereeeen mas broww,2025-12-18
5,setahun lalu,"Tempatnya asiik, bisa utk staycation bareng keluarga / sahabat2 ..adeem juga jd bikin betah 😍😍 …",2025-12-18
5,setahun lalu,"Keren banget, rekomendasi banget. Keren!!!",2025-12-18
5,setahun lalu,"Tempatnya asik,pas buat acara keluarga,lokasi strategis,parkir luas,.mantep deh ga mengecewakan",2025-12-18
5,setahun lalu,Enak nyaman bagus lah..,2025-12-18
5,setahun lalu,"Tempat yang sangat rekomendasi untuk mengadakan acara family gathering. Tempat bersih nyaman, tersedia glamping untuk tidur, dan aula berbentuk pendopo yang luas serta lengkap sarana prasarananya seperti mic dan sound sistem. Tersedia dapur yang luas jadi bikin mie kopi sat set sat set . . Mantap yang jelas adem sejuk karena di wilayah baturaden.",2025-12-18
5,setahun lalu,"tempatnya nyaman bgt, adem, fasilitas lengkap dan strategiss kalo mau kulineran tinggal jalan ke caubb🫶🏻 …",2025-12-18
5,setahun lalu,"Rekomendasi bgt buat semua deh, udara segar glamping benar2 nyaman buat bobo manis keluargaku, bangun langsung lihat gunung Salmet",2025-12-18
5,setahun lalu,"tempat camping yg sangat asri sejuk dan Cocok buat camping keluarga, komunitas atau hanya ingin menikmati suasana alam dan melihat kota Purwokerto ayoo guys buruan ke THE JOGLO CAMP Dan bisa pesan makan juga Makanan nya enak² loo....",2025-12-18
5,setahun lalu,"Cocok untuk santai n refreshing, adem, nyaman... Jika ada waktu luang, pasti balik ke sini lagi .. 😍 …",2025-12-18
5,setahun lalu,"Alhamdulillah bisa ke the joglo camp tempatnya sejuk, asyik, nyaman .. recomandite untuk kesana buat keluarga, buat acara kantor , apalagi yg punya anak2 muda yg suka nge camp... Pokoknya top dech 😍😍😍👍👍👍 …",2025-12-18
5,setahun lalu,"VIEWNYAAAA GILAK BANGETTT!!!!!!!  ih rugi banget kalo ke purwokerto ga kesini, kemarin nginep 2 malem ambil yang paket tenda nya, cuma bawa badan dan barang pribadi doang, semuanya udah disiapin dari sini, ada charge per tenda, matras sama kasur sama bantal :' yang bener ajaaaaaaaa  TRUS PAGI PAGI TINGGAL NYEBRANG DAH NYAMPE CURUG 3 😭👍🏽👍🏽👍🏽  TRUS MAU JOGGING KE LIMPAKUWUS JUGA DEKET,  aku drop fotonya ya!!  yg baca ini wajib bgt kesini gamau tau 😡😡😡🫵🏻🫵🏻🫵🏻🫵🏻",2025-12-18
5,setahun lalu,Biarkan bintang yg berbicara,2025-12-18
5,setahun lalu,Tempatnya asyik dan nyaman,2025-12-18
5,setahun lalu,Alhamdulillah keren kiye tempatnya nyaman,2025-12-18
5,setahun lalu,"Tempatnya nyaman, asri, recommended untuk istirahat dan bersantai👍👍👍 …",2025-12-18
5,setahun lalu,Tempatnya nyaman bgt suasananya juga MasyaAllah🤍pengen lagi deh staycation main2 kesana sama tmn2... …,2025-12-18
5,setahun lalu,"Cape dari luarkota dapet tempat senyaman ini buat kumpul keluarga,bener2 pingin balik lagi ke tempat ini,semoga disegerakan nginep sini lagi ,makasih thejoglo camp untuk pelayanan yang ramah,bintang ⭐⭐⭐⭐⭐ untuk fasilitas dan pelayanan",2025-12-18
5,setahun lalu,Keren banget tempatnya 😍 …,2025-12-18
5,setahun lalu,"Masya Allah akhirnya ketemu tempat buat nginap yg seger banget.hirup udara segar ,suara air gemericik nya bikin hati adem,tempatnya bersih penuh rumput hijau ,cocok buat liburan tiap Minggu ,trimakasih thejoglo untuk pelayanan dan fasilitas yang memuaskan .",2025-12-18
5,setahun lalu,super duper comfy dan cocok untuk healing keluar dari hiruk pikuk kota krn udaranya yang sejuk dan glamping yg bersih. bangun tidur bisa langsung ngeliat gunung slamet krn letaknya yg dikaki gunung slamet😍 …,2025-12-18
5,setahun lalu,"Cantik banget tempatnya, masha Allah... Jd pengen healing disana segera",2025-12-18
5,setahun lalu,Pengen ndak balik ke jakarta...,2025-12-18
5,setahun lalu,"Camp area ada charging station hp per tendanya ,udah gitu bonus dapet matras kasur 2 lagi.dapur umumya bersih ,toilet bersih, tertata rapi & harganya murah banget ..sedia makanan juga 24 jam ...tks thejoglocamp..next ngecamp lebih lama Bisa poto2 di joglonya lebih byk ama di camp nya.",2025-12-18
5,setahun lalu,Tempat yg asik buat staycation bareng keluarga atau bareng teman2,2025-12-18
