Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,5 bulan lalu,"Camping disaat liburan sekolah, sebelumnya Qt sudah boking seminggu sblum hari H. Untuk boking bisa DP dulu 100rb / 200rb atau lebih. Dsini saya memesan 6 tenda , 1 tenda kapasitas 4 orang, tapi saya isi 2 orang supaya leluasa . Pertama masuk bayar tiket per orang 5rb(free unt usia 0-3th) dan parkir brp saya lupa 😁. Sewa tenda 280rb (kesana sudah ready,tinggal masuk saja ) fasilitas tenda ada 2 kasur, depan tenda terdapat colokan listrik dan keran air. Bisa bawa Magicom dan alat masak sndri, terdapat warung dan cafe , tapi harus jln naik (tdak begitu jauh )  Terdapat musola dan kamar mandi. Tersedia kayu bakar untuk api unggun (1ikat hrganya 25rb )  Camping ini ramah unt ank², dan memang lbih seru klo campingnya bersama klwrga.. suasanya dingin , jgn lupa bawa jaket dan slimut. Oia..untuk mobil bisa diparkir dekat tenda jadi ga kerepotan unt menurunkan barang² keperluan.",2025-12-18
5,Diedit 5 bulan lalu,"Fasilitas makin lengkap dan terjaga dg baik. Suasana nyaman dan udara segar, cocok utk recharge ulang. Mantab",2025-12-18
5,5 bulan lalu,Sekuriti cepat tangap,2025-12-18
5,5 bulan lalu,oke,2025-12-18
5,5 bulan lalu,Tempat bagus,2025-12-18
5,5 bulan lalu,"Dingin indah, tenang, nyaman",2025-12-18
5,5 bulan lalu,menarik,2025-12-18
5,5 bulan lalu,Tambah pelayan mungkin ya,2025-12-18
5,5 bulan lalu,Menyenangkan,2025-12-18
5,6 bulan lalu,"Camp Mawar adalah tempat yang bagus untuk berkemah, baik untuk mendaki maupun berlibur. Mereka memiliki beberapa area perkemahan untuk individu maupun keluarga. Tersedia tempat berkemah di samping mobil, seperti Nendo Jejer Mobil (230 ribu untuk tenda dan 160 ribu tanpa tenda) dan Nendo Perengan (300 ribu termasuk tenda). Nendo Perengan menawarkan pemandangan yang indah dan lahan yang lebih privat dengan pagar pendek di sekitar lokasi perkemahan. Di dalam pagar terdapat tempat mencuci, listrik, tenda dengan semen datar di bawahnya, dan api unggun. Sementara itu, Nendo Jejer Mobil hanya berupa lahan untuk mendirikan tenda di samping mobil, keran air, dan listrik. Tidak ada pagar, dan pemandangan terkadang terhalang oleh mobil lain atau pepohonan di beberapa tempat.  Camp Mawar juga memiliki toilet bersama dan beberapa tempat berkemah hanya dengan tenda. Mereka juga menyediakan beberapa barang untuk disewa seperti kasur, tempat tidur, kantong tidur, dll.  Saya akan membagikan brosurnya agar Anda dapat membaca dan menghubungi orang tersebut jika Anda ingin berlibur atau berkemah di sini.  Saya suka tempat ini karena bersih, jam malamnya pukul 23.00, pemandangannya indah, dan udaranya sejuk baik siang maupun malam. Semoga Anda menikmati kunjungan Anda di sini seperti saya.",2025-12-18
5,6 bulan lalu,"seru tempatnya, cuma sayang beberapa pengunjung tidak mentaati ketentuan masih berisik (karaoke, rame2) diatas jam 11 mlm",2025-12-18
3,6 bulan lalu,"Info larangan solo hiking baru saya dapatkan ketika langsung di camp, tidak diinfokan dalam google maps",2025-12-18
5,6 bulan lalu,Jalur naik ungaran via mawar,2025-12-18
2,6 bulan lalu,"tolong admin wa nya yang ramah ya, semoga dibenahi lagi kedepannya, ini saya kasih bintang buat pelayanan admin online yang buat saya kesal karna responnya, kalo untuk mawar campnya sudah pasti rating bagus dari saya",2025-12-18
5,6 bulan lalu,Bagus bnget. Htm 20k. Ini tempat camp dan pendakian gunung Ungaran terlama di semarang.,2025-12-18
5,6 bulan lalu,Nice view.. cocok buat keluarga,2025-12-18
5,6 bulan lalu,"Tempat wisata yg sangat indah. Tempat bersih, terawat, nyaman sekali. Cocok untuk banyak kegiatan, baik itu keluarga ataupun kolega",2025-12-18
1,6 bulan lalu,"para kakak tim karyawan yang bertugas tidak customer oriented, pengalaman saya camp mawar ada pengunjung lain yg membuat api untuk arang, tetapi menimbulkan asap yang besar dan mengganggu camper yang lain. dan pada waktu itu kawan saya ada …",2025-12-18
1,6 bulan lalu,"para kakak tim karyawan yang bertugas tidak customer oriented, pengalaman saya camp mawar ada pengunjung lain yg membuat api untuk arang, tetapi menimbulkan asap yang besar dan mengganggu camper yang lain. dan pada waktu itu kawan saya ada riwayat penyakit asma. saat kami konsul ke petugas respon nol besar dan tidak ada solusi yang diberikan.",2025-12-18
4,6 bulan lalu,"Seruuu, cuma kurang view nya 🥹 …",2025-12-18
4,6 bulan lalu,"Enak buat camping, lihat sunrise juga OK",2025-12-18
5,6 bulan lalu,"Camping ground nya bersih dan tertata rapi. Trus fasilitas camping jg lengkap. Warung sembako dan warung makan jg ada. Akses mudah. Mushola maupun kamar mandi bersih. Pengelola dan penduduk lokalnya juga ramah2, bahkan bapak yg tukang ojek pun juga ramah. Dan no pungli. City view nya pun bagus, entah malam atau pagi hari. Kebetulan pas ke sini cuaca sedang murung, jadi sunrisenya g terlihat lama. Tapi suka juga sama suasana saat sekitar berkabut. Sukses terus buat camp mawar.",2025-12-18
5,6 bulan lalu,Tempat yang cocok untuk minggir dulu dari ramainya kota,2025-12-18
4,6 bulan lalu,Untuk yang belum pernah ke Camp mawar saya sarankan arah mapsnya diarahkan ke umbul sidomukti dahulu karena bila langsung ke arah Camp mawar dipastikan nyasar ke jalan kecil tengah sawah. …,2025-12-18
5,7 bulan lalu,Tempat nyaman buat family bonding,2025-12-18
5,7 bulan lalu,Camplovers Wajib Kesini sih,2025-12-18
5,7 bulan lalu,Tempat yang tepat untuk relaksasi camping sederhana bersama keluarga,2025-12-18
5,7 bulan lalu,"Area perkemahannya luas, dan pemandangannya menakjubkan. Udaranya sejuk tapi tidak terlalu dingin, jadi kamu tidak perlu khawatir kedinginan di sini, lol. Tempatnya juga cukup bersih. Kamu bisa membawa tenda sendiri ke sini dan cukup membayar biaya administrasi 20 ribu, atau kamu bisa memilih 1 dari 3 paket berkemah yang ditawarkan, mulai dari 140 ribu saja, yang sangat murah untuk nilainya. Ada restoran 24 jam di sini, dan toilet juga tersedia. Secara keseluruhan, saya beri nilai 10 dari 10.",2025-12-18
4,6 bulan lalu,Untuk yang belum pernah ke Camp mawar saya sarankan arah mapsnya diarahkan ke umbul sidomukti dahulu karena bila langsung ke arah Camp mawar dipastikan nyasar ke jalan kecil tengah sawah. Untuk area Camp cukup bersih dan fasilitas air/listrik semua dekat.,2025-12-18
5,7 bulan lalu,"Enjoy the experience! Pos 1-3 masih banyak landainya, pos 3-5 sampai puncak adalah hiking yang sesungguhnya, haha. Kata-kata mutiara yang dipakai, ""Yuk, 5 menit lagi!"" Wkwkwk",2025-12-18
4,7 bulan lalu,Bagus buat camping fasikitas lunayan lengkap,2025-12-18
5,7 bulan lalu,Asik sih cuma pelayanan kurang memuaskan,2025-12-18
5,7 bulan lalu,"Tidak terlalu dingin, namun cukup sejuk yang sekedar ingin refreshing bisa disini",2025-12-18
5,8 bulan lalu,aksesnya lebih nyaman daripada basecamp perantunan,2025-12-18
5,8 bulan lalu,"Tempat camping ternyaman di kabupaten semarang, tenda semua beserta peralatan sudah disediakan, dan warung sekitar yang ready 24 jam. Pertahankan untuk pelayanannya camping mawar, sukses selalu …",2025-12-18
5,8 bulan lalu,Seru sekali dan sangat istimewa,2025-12-18
5,9 bulan lalu,"Mantap sih tempatnya bagus, cuma pas waktu sewa tenda tidak ada lampunya jadi gelap mohon kasih pencahayaan next",2025-12-18
5,9 bulan lalu,"Nice camping ground, semoga selalu menjaga kebersihan yaa semua",2025-12-18
5,9 bulan lalu,"Basecamp ungaran via mawar, lumayan luas kamar mandi bersih, nyamann",2025-12-18
5,10 bulan lalu,"Post 1 pendakian gn Ungaran. View sunset dan sunrise yg bagus. Tempatnya juga adem. Pas utk kegiatan  camping, outbound",2025-12-18
5,8 bulan lalu,"Tempat camping ternyaman di kabupaten semarang, tenda semua beserta peralatan sudah disediakan, dan warung sekitar yang ready 24 jam. Pertahankan untuk pelayanannya camping mawar, sukses selalu  @aldianantyo",2025-12-18
5,10 bulan lalu,"Sudah yg  5 x nya kita ngecamp di sini,anak2 pd seneng dan selalu minta di ulang kembali,ngisi  wktu liburan",2025-12-18
5,10 bulan lalu,"Suasananya menyenangkan, sejuk.",2025-12-18
5,11 bulan lalu,"Jumat sabtu sekeluarga liburan dengan memilih camp mawar pertama kali buat saya pelayanannya baik, tempat camp yg bagus untuk keluarga, bersih dan terjaga",2025-12-18
5,11 bulan lalu,"Mantaab, fas lengkap dan bersih",2025-12-18
4,11 bulan lalu,"Area camping nyaman, fasilitas mewadahi Untuk mushola, toilet, dan warung …",2025-12-18
5,11 bulan lalu,"Suasananya cakep banget masyallah, gak rugi datang kesana",2025-12-18
5,11 bulan lalu,Have nice place. Deket dengan rumah jadi bisa tiap minggu kesini. Suhu lumayan dingin 15-20 drajat kalo malam. Kalo pagi sekitar 23 drajat.,2025-12-18
5,11 bulan lalu,Camping ground mawar gunung ungaran,2025-12-18
5,setahun lalu,Toilet di mana mana . Semua bersih.,2025-12-18
5,setahun lalu,"Tempat yang luar biasa untuk berkemah, fasilitas lengkap",2025-12-18
5,setahun lalu,camping yang cukup bagus dan nyaman sekali,2025-12-18
5,setahun lalu,"Trek relatif mudah, view kota semarang",2025-12-18
1,Diedit setahun lalu,"udah belasan kali kesini, makin kesini makin cakep. pelayanan, akses, fasilitias, makin mantab. sukses terus ini mah.. wajib …",2025-12-18
5,setahun lalu,"Camp yang ramah untuk keluarga.... Mudah terjangkau, fasilitas cukup memadai.. Dan yang terpenting....view yg wooww jika cuaca cerah.",2025-12-18
4,11 bulan lalu,"Area camping nyaman, fasilitas mewadahi Untuk mushola, toilet, dan warung  Untuk para pemula camping tidak perlu khawatir, ada guide dan penyewaan barang² untuk camping.  Tambahan saran : mungkin untuk Kamar mandi / WC dan mushola bisa lebih dirawat lagi kebersihannya  Harga terjangkau pada umumnya untuk camping  Untuk view tidak perlu diragukan lagi. Juara deh pokoknya.",2025-12-18
5,setahun lalu,saya sangat seneng main d camp area mawar,2025-12-18
4,setahun lalu,bagus,2025-12-18
5,setahun lalu,"Tempatnya nyaman, fasilitas lengkap, klo mau kesini siapin mobil yg fit jalannya menanjak terooss",2025-12-18
5,setahun lalu,Pertama kali dan sepadan...sangat menyenangkan,2025-12-18
5,setahun lalu,"Tempat perkemahan yang bagus, banyak spot foto, lampu kota dan akses untuk mendaki gunung Ungaran.. Di mana Anda juga dapat melihat sepanjang jalur, hutan pinus, air terjun, sabana dan alam yang indah",2025-12-18
1,Diedit setahun lalu,"udah belasan kali kesini, makin kesini makin cakep. pelayanan, akses, fasilitias, makin mantab. sukses terus ini mah.. wajib  Saya edit jadi bintang 1 Karena admin tidak ramah, Tolong jangan kotori keramahan warga ungaran dengan admin ga punya etika. Budayakan salam, maaf, tolong, terimakasih. Ngarai badmood ae, semoga uripmu tenang min min. *update foto terbaru chat, monggo warga netizen menilai",2025-12-18
5,setahun lalu,asik buat rame²..,2025-12-18
4,setahun lalu,"Kesana pas weekend, pertama mau masuk ke kawasan mawar bayar 13k (1 motor 2 orang), pas masuk ke camp bayar lagi per orang 20k plus parkir 5k per motor",2025-12-18
1,setahun lalu,"Bagi yg mau camp di mawar camp harus hati-hati, pelayanan yg sangat kurang informatif, sekelas mawar camp wadah promosi lewat instagram yg sudah ada ribuan follower tapi ada kejadian akun di hack udah 2 bulan tidak ada tindakan maupun …",2025-12-18
1,setahun lalu,"Katanya 2 bulan udah dihack, udah booking udah transfer tidak ada tindakan sama sekali. Ada udang di balik batu.",2025-12-18
5,setahun lalu,Tempat masih sama dingin terlalu ramai dan berisik sekarang.,2025-12-18
1,setahun lalu,"Bagi yg mau camp di mawar camp harus hati-hati, pelayanan yg sangat kurang informatif, sekelas mawar camp wadah promosi lewat instagram yg sudah ada ribuan follower tapi ada kejadian akun di hack udah 2 bulan tidak ada tindakan maupun informasi2 yg dapat membantu menyebarkan kejadian ini, banyak orang yg kena tipu dari ratusan bahkan jutaan, kasian yg dari jauh2 sampai sini malah kena tipu, tapi dari pihak mawar camp tidak ada kasih kompensasi apapun, harusnya ditindak biar tidak banyak korban yg kena lg, klarifikasinya sudah coba ditangani pihak IT, tapi hasilnya zonk juga, kasus begini kalau gak di viralkan gak bakal diatasi, semoga pihak mawar camp baca ulasan ini.",2025-12-18
5,setahun lalu,menyenangkan,2025-12-18
5,setahun lalu,Hanya sampai pos 3 Good views,2025-12-18
4,setahun lalu,"Sejuk...sayangnya pas weekend, air agak susah ngalir di kamar mandi.",2025-12-18
5,setahun lalu,Healing yang ramah dikantong tapi bikin super segar...,2025-12-18
5,setahun lalu,Tempatnya estetik,2025-12-18
4,setahun lalu,"Lokasi luas, bisa diatas dan diseberang pondok kopi",2025-12-18
5,setahun lalu,Pengalaman yang epic,2025-12-18
5,setahun lalu,"Cocok untuk pendaki pemula, gausa bawa banyak perbekalan soale disini warunge lengkap dan murah senahan bakule rodok rodok",2025-12-18
5,setahun lalu,Pelayanan yang baik,2025-12-18
5,setahun lalu,"Bumi perkemahan mawar menyediakan lahan untuk berkemah/camping, peralatan camping dapat dibawa sendiri atau disewa di tempat melalui akun official camp mawar",2025-12-18
5,setahun lalu,Camping ground paling nyaman di daerah ungaran semarang,2025-12-18
5,setahun lalu,Nyaman,2025-12-18
5,setahun lalu,Kemaren camp bareng club renang .. seruuu suasanya juga masih asri udaranya bersih dan dingin,2025-12-18
5,Diedit setahun lalu,Tempatnya sejuk banget. Cocok buat refreshing karena seger liat ijo2,2025-12-18
1,setahun lalu,"Menuju camp ini harus melewati gerbang pertama yang ada kolam renangnya di sebelah kanan jalan  Anehnya ketika masuk saya diharuskan membayar tiket kolam renang, padahal kan saya mau ke camp Mawar, bukan mau berenang.",2025-12-18
5,setahun lalu,Dingin....,2025-12-18
5,setahun lalu,Asikk.. sejuk... tiap bulan sekali sllu nge camp sma ank2...#reservasi jgn mepet,2025-12-18
5,setahun lalu,"Tetap sejuk disini, jalan dari pasar jimbaran ke bc masih belum ada perbaikan sejak terakhir kesini 6 tahun yg lalu. Mobil tua penuh getaran ngeri-ngeri sedap jadinya",2025-12-18
5,setahun lalu,"Tempatnya bersih, sejuk dan nyaman, ada mushola, kamar mandi banyak, air melimpah",2025-12-18
4,setahun lalu,Naik gunung Ungaran bisa dipandu oleh Tim Mawar Camp yg helpfull ⛺ 👍👍👍 …,2025-12-18
5,setahun lalu,"Firts time via mawar.Ada mata air,best view dipuncak tanggulangin👍👍 …",2025-12-18
5,setahun lalu,Area cukup nyaman. View bagus,2025-12-18
4,setahun lalu,"Sebenarnya camping disini seru, hampir semua kebutuhan camping disediakan pengelola, mulai dari tenda, listrik, kompor, sampe kayu bakar juga ada. Pemandangan bagus, suasananya sejuk dingin, fasilitas juga oke, cocok banget buat yang baru coba2 camping.  Satu satunya hal yang mengganggu banget pas saya camping disini adalah ADA YANG KAROKEAN & NYETEL DJ REMIX FULL BASS SAMPE JAM 10 MALAM, DAN DILANJUT JAM 5.56 SAMPE SAYA PULANG JAM 9 PAGI.  Orang yang lain pada mau camping nyari yang hening, menjauh sejenak dari kebisingan kota, sepi, santai, dengerin suara alam, ngopi pagi2 sambil liat sunrise, eh disuruh dengerin jedag jedug & karaoke mereka. Padahal kan turun dikit ada Pesona 1-3,Java,dll buat karaoke  Sedikit saran aja mungkin buat pengelola bisa pertimbangan peraturan dilarang menggunakan sound system besar & setel musik keras, agar pengunjung lain tidak terganggu (saya & tetangga camping saya misalkan)",2025-12-18
5,setahun lalu,Cakep,2025-12-18
4,setahun lalu,Tempat kamling dg fasilitas yang lengkap. View menakjubkan.,2025-12-18
5,setahun lalu,"Produknya lengkap, pelayanan juga sangat ramah",2025-12-18
5,setahun lalu,Tempat nge cam yg nyaman,2025-12-18
5,setahun lalu,Area Camp Bersih dan nyaman,2025-12-18
5,Diedit setahun lalu,Cocok untuk camp,2025-12-18
5,Diedit setahun lalu,Nyaman Dingin Air & listrik lancar Joss mantap 👍,2025-12-18
5,setahun lalu,Sejuk,2025-12-18
5,setahun lalu,Asik dan seru,2025-12-18
5,setahun lalu,Bagus,2025-12-18
5,Diedit setahun lalu,Tempat nya bagus dan indah,2025-12-18
5,setahun lalu,Buat pendaki lama ini jalur baru nggak lewat kebun kopi,2025-12-18
4,setahun lalu,Menelusuri Gunung selalu menyadarkan kita bahwa kita adalah setitik debu dari Alam,2025-12-18
5,setahun lalu,"Tempatnya indah, luas juga (ada beberapa spot camping), pas kesana malam minggu sangat ramai tapi spot campnya masih banyak yg kosong walaupun agak berisik. Fasilitas toilet bersih dan banyak, ada beberapa mushola juga, ini juga basecamp ungaran.",2025-12-18
5,setahun lalu,Istimewaaaaa nyaman aman tentram 👍 …,2025-12-18
2,setahun lalu,Tempat enak asri sejuk dingin Tapi apes sebelahan sama Bapak2 dan mbok2 camping rombongan bawa sound sistem dan karaoke keras banget... Untuk pengelola tolonglah jangan di ijinin pengunjung bawa sound sistem  Kita2 ke mawar pengen tenang menghilangkan hiruk pikuk di kota Pengen mendengarkan suara Alam dan burung2 yang berkicau bukan malah denger sound sistem keras yang mengganggu pendengaran kita... Atau yg khusus bawa sound sistem itu di tempatkan tersendiri yg sekiranya tidak mengganggu pengunjung yg camping,2025-12-18
4,Diedit setahun lalu,Tempatnya oke buat ngecamp. Tapi sayang kamar mandinya dekat loket pembayaran kurang bersih . . .,2025-12-18
5,setahun lalu,"Pertama kali camping di mawar. Sdikit cerita, jadi waktu mau pulang takut rem montor nyeplos, akhirnya di bantuin bpk2 bascame di anterin smpe bawah pasar jimbaran. Dan ga minta imbalan. Trimakasih bnyak pak, Allah yg membalas kebaikan bpk. …",2025-12-18
5,setahun lalu,"Tempat camp yg nyaman, cocok untuk keluarga dan anak kecil",2025-12-18
5,setahun lalu,"keren, bersih..",2025-12-18
4,setahun lalu,murah tp harus booking dulu..,2025-12-18
5,setahun lalu,"Pertama kali camping di mawar. Sdikit cerita, jadi waktu mau pulang takut rem montor nyeplos, akhirnya di bantuin bpk2 bascame di anterin smpe bawah pasar jimbaran. Dan ga minta imbalan. Trimakasih bnyak pak, Allah yg membalas kebaikan bpk. Untuk tempat camnya sangat indah pemandangannya, udara dingin segar, kita yg bawa balita umur 1 th aman, mlh ga mau di jaketin anaknya 😁 Toilet banyak, dan bersih terawat. Ada mushola juga, ada warung juga, mendoannya juga enak2. Pengalaman baru, semoga ada rezeki bisa camping di sana lagi.",2025-12-18
5,setahun lalu,"Bersih, cuma agak mahal",2025-12-18
5,setahun lalu,"Alhamdulillah, motor listrik bisa sampai sini....",2025-12-18
5,setahun lalu,"Duingin, istimewa",2025-12-18
5,setahun lalu,Keren,2025-12-18
5,setahun lalu,Lengkap buat segala umur,2025-12-18
5,setahun lalu,Dingin,2025-12-18
5,setahun lalu,Cantik sekali,2025-12-18
4,setahun lalu,"Mencari suasana baru, setelah lelah bekerja seminggu....coba saja camping disini. Pasti bikin fresh, dan plong... 👍",2025-12-18
5,setahun lalu,Camping disini. Nendo jejer mobil Toilet bersih Mushola bersih hanya agak lembab karpetnya . Maklum lagi musim hujan. …,2025-12-18
5,setahun lalu,Camping bareng keluarga..,2025-12-18
5,setahun lalu,"Makan di warung mawar camp,  enak dan harga masih masuk akal",2025-12-18
5,setahun lalu,Atas,2025-12-18
5,setahun lalu,Tempat terbaik untuk camping dan mendaki gunung bersama keluarga,2025-12-18
5,setahun lalu,Menyenangkan...,2025-12-18
5,setahun lalu,"Ini adalah basecamp pendakian ke gunung Ungaran, tapi menyediakan juga tempat camping baik untuk perorangan, rombongan maupun untuk keluarga. Bahkan juga bisa campervan maupun yang mau parkir mobil di sebelah tenda alias nendo jejer mobil.  HTM ke kawasan wisata Umbul Sidomukti 10k per orang dewasa, parkir mobil 5k. Sedangkan untuk kemping di sebelah mobil (bawa tenda sendiri) kami bayar 180k saja. Selengkapnys silahkan lihat tarif di salah satu foto yang saya unggah.  Fasilitas kemah di sini lengkap, toilet ada dua titik, total 7 pintu semuanya WC jongkok. Air lancar jaya. Colokan listrik ada di ± setiap 20 meter. Keran air juga banyak di depan tenda, jadi mudah cuci piring atau sekedar cuci tangan.  Kantin/warung ada dua di dekat pos registrasi. Kafe juga ada sedikit ke bawah, Pondok Kopi namanya.  View city light juara. Jika cuaca cerah bisa terlihat gunung Merbabu yang tinggi megah. Juga gunung Telomoyo dan gunung Andong yang tidak terlalu jauh. Juga danau Rawa Pening.  Kami mampir ke sini dalam rangka transit dalam perjalanan arus balik ke Jakarta dari mudik lebaran ke Jawa Timur.  - 16 April 2024 -",2025-12-18
5,setahun lalu,Tempat camp yg dapat membawa perlengkapan sendiri atau mau include tinggal beres pun ada. Ada beberapa lokasi dan paket yg tersedia. …,2025-12-18
5,setahun lalu,🤍🤍🤍 …,2025-12-18
4,setahun lalu,Tempat favorit untuk ngecamp,2025-12-18
5,setahun lalu,"View bagus, tempat ok",2025-12-18
2,setahun lalu,"Banyak lalat kalau pagi, di sekitaran tenda, bahkan smp kamar mandi. Bikin gak nyaman. Toilet juga kurang banyak apalagi kalau musim liburan",2025-12-18
5,setahun lalu,"Gunung Ungaran Via Mawar  Untuk basecamp cukup bagus, banyak fasilitas mulai dari berbagai macam …",2025-12-18
5,setahun lalu,"Pengelola/crew mawar campground sangat membantu,pelayanannya memuaskan. Pas kesana liburan panjang, jalan sempit dan naik,macet, pastikan kondisi kendaraan prima. Toilet memadai walaupun yg ngecamp banyak. Disekitar mawar campground banyak lokasi wisata lainnya. Pemandangan keren, dingin pula..",2025-12-18
5,setahun lalu,"Pengalaman pertama camping bersama keluarga, dl camping nya msh sekolah",2025-12-18
5,setahun lalu,"Amazing place... tersedia tenda camping dan camper van area, luar biasa",2025-12-18
2,2 tahun lalu,"Pepohonannya habis tinggal beberapa, siang dikit udah kerasa panasnya. Jd cocoknya camping antara sore - sampai paginya saja. Semoga ditanami lagi dan banyak pepohonannya seperti basecamp Perantunan.",2025-12-18
5,2 tahun lalu,"GAK NYESELLLL!!! Jauh2 dari jogja kesini! Super duper worthy! Tiketnya murah 150rb untuk campervan, view nya buagus bgt citylight + gunung, waktu saya kesana pas musim hujan dan hujan juga , tapi di kasih sunset + sunrise yg cantik bgt, …",2025-12-18
5,setahun lalu,"Gunung Ungaran Via Mawar  Untuk basecamp cukup bagus, banyak fasilitas mulai dari berbagai macam warung-warung, ada juga toilet dan mushola  Mendaki ditanggal 22 Desember 2023 Sampai disana sekitar jam 8 pagi, kita langsung membangun tenda, dan mulai berangkat mendaki jam 10.05.  Untuk medannya dari pos 1-3 cukup landai, ada mata air berupa arus air kecil sebelum di pos 2. Dari pos 3-5 medannya mulai menanjak, dan berbatu. Kita sampai di ketiga puncak, yaitu puncak tugu, batu, dan banteng raiders. Jarak antar ketiga puncak menurut saya cukup dekat, hanya 10-15 menit saja, namun memang medannya berbatu. Sayangnya pada hari itu sangat berkabut, sehingga tidak bisa melihat keindahan antara 3 puncak tersebut. Tetapi merupakan salah satu pengalaman yang tak terlupakan bagi saya.",2025-12-18
4,2 tahun lalu,View kota dari atas gunung. Fasilitas ok,2025-12-18
5,2 tahun lalu,Sejuk nya pondok kopi di lereng gunung ungaran memanjakan mata dari sang pencipta nan indah,2025-12-18
5,2 tahun lalu,Blum puas kesini karna hujan..next time smoga bsa ksni lagi,2025-12-18
1,2 tahun lalu,"Tempat camping kok gaboleh brisik, kalo pengen gak brisik gausah nge camp",2025-12-18
5,2 tahun lalu,Mawar camp gunung Ungaran tempat yang nyaman buat kita pas mau mendaki 2050Mdpl,2025-12-18
5,2 tahun lalu,"fasilitas lengkap, sangat ""worth it"" untuk dikunjungi",2025-12-18
5,2 tahun lalu,"Pengalaman camping yg mengasyikkan.. Crew-nya ramah, saling support semua kebutuhan pelanggan yang berkunjung.. Area Camp Perengan sangat rekomendasi, ada fasilitas kran air setiap tenda dan ada juga colokan listrik, di dalam tenda terdapat kasur yg cukup bersih dan cukup hangat, pas malam hari mendapat servis api unggun.. Toilet cukup bersih dan air melimpah, tetapi air nya sangat dingin.. Sangat rekomendasi untuk yg mau camping tapi tidak ingin repot seperti saya.. 😄😄",2025-12-18
5,2 tahun lalu,Sejuk dan damai,2025-12-18
5,2 tahun lalu,mantab tempatnya,2025-12-18
5,2 tahun lalu,Nyaman buat camping keluarga fasilitasnya bagus terjaga,2025-12-18
5,2 tahun lalu,"GAK NYESELLLL!!! Jauh2 dari jogja kesini! Super duper worthy! Tiketnya murah 150rb untuk campervan, view nya buagus bgt citylight + gunung, waktu saya kesana pas musim hujan dan hujan juga , tapi di kasih sunset + sunrise yg cantik bgt, next bakal kesini lagi untuk campervan , saran untuk pengelola tolong kamar mandi di kasih cantolan dong",2025-12-18
5,2 tahun lalu,"Pelayanannya bagus, view bagus, kalau lapar tidak masak ada kantin di sekitaran parkir. Untuk jalan mobil yg arah masuk dan pulang masih sering berpapasan, jalannya nanjak dan sempit, minta tolong untuk arah masuk champ dan pulang champ di buat satu arah dong sampai jalan raya.",2025-12-18
5,2 tahun lalu,"Mantabbbssss... bersih, air cukup.",2025-12-18
