Rating,Waktu,Teks_Mentah,Tanggal_Scrap
5,11 bulan lalu,Apik,2025-12-18
5,11 bulan lalu,"Rekomendasi area ngecamp terbaik, dari fasilitas hingga pelayanan yang sangat"" Baik,ketika terjadi sedikit masalah responnya juga, sangat"" Tanggap, fasilitas lengkap, dari kolam pemandian, toilet, mushola,dll, kalian yg ke sini tak akan …",2025-12-18
4,11 bulan lalu,"Alami, tenang, hati2 untuk perjalanan menuju ke Buper nya, jalan sempit.",2025-12-18
4,11 bulan lalu,"Perlu diingat jk datang wkt musim hujan dan tujuan anda sekedar bersantai dgn klrg tidak direkomendasikan krn Tempat berteduh terbatas.  View cukup alami, tempat cukup tenang bagi yg tdk suka keramaian",2025-12-18
5,10 bulan lalu,"Menikmati kesejukan udara di tempat ini 🏞️.  Main air sepuasnya, bikin badan segar kembali.  Rasanya semua beban pikiran langsung hilang.  Suasana yang tenang dan damai, cocok untuk melepas penat.  Sungguh pengalaman yang tak terlupakan.  Semoga bisa kembali lagi ke sini.  Jangan lupa ajak keluarga dan teman-teman untuk merasakan kesegaran ini juga.  Kalian wajib coba sensasi main air di sini!  Pastikan untuk mengabadikan momen spesial ini 📸.  #MainAir #Segar #Liburan #Refreshing",2025-12-18
5,11 bulan lalu,"Rekomendasi area ngecamp terbaik, dari fasilitas hingga pelayanan yang sangat"" Baik,ketika terjadi sedikit masalah responnya juga, sangat"" Tanggap, fasilitas lengkap, dari kolam pemandian, toilet, mushola,dll, kalian yg ke sini tak akan kecewa, di sini yang terbaik secara pelayanan,dari semua tempat yang perna saya kunjungi, semoga tempat ini lebih berkembang dan baik lagi, dari fasilitas hingga jalan menuju ke area wisata.",2025-12-18
5,setahun lalu,Tempat Camping rekomended. Biaya camp 15k per orang. Fasilitas semakin lama semakin komplit. Tempatnya selalu ramai👍 …,2025-12-18
5,Diedit setahun lalu,"waktu camping disana ga begitu rame sih. enak bgttt canping disini, nyaman juga. minusnya kamar mandi pesing sekali",2025-12-18
5,setahun lalu,Kamar mandinya bersih. Enak deh pokoknya.,2025-12-18
5,setahun lalu,Tempat yang bagus,2025-12-18
5,setahun lalu,Tempat Camping rekomended. Biaya camp 15k per orang. Fasilitas semakin lama semakin komplit. Tempatnya selalu ramai👍,2025-12-18
5,setahun lalu,Tempat yang bagus dan cocok untuk camping keluarga,2025-12-18
5,setahun lalu,Bagus overall tempat bersih nyaman ga panas dan udara nya huademe pol. Cuma untuk listriknya kalo bisa agak di murahkan sedikit nyalur 50rb....😁😁 tapi bakal jadi list camp lagi sama keluarga. …,2025-12-18
3,setahun lalu,"Lokasi camp bersih,, pengelola ramah, ada masjid ada kolam jg. Sewa tenda paket lengkap cukup terjangkau,, 100k udh dpt tenda, 2 sliping bag, 2 karpet. …",2025-12-18
1,setahun lalu,"2x kesini, yang terakhir sangat tidak berkesan .. pengelola sibuk cari cuan dg  ""menguasai"" area strategis hanya utk pengunjung yg sewa tenda saja .. berisik sekali krn pengunjung bebas bawa soundsystem dan konser sampai malam  kalau mau ngerasain camping keluarga ditengah pasar, silahkan dtg kesini",2025-12-18
5,setahun lalu,fasilitas lengkap kmr mndi bersih dan tentunya terjangkau,2025-12-18
3,setahun lalu,"Tempatnya bagus, tapi yg bikin kecewa itu kebarengan rombongan outbond remaja berkarya yg live music sampai jam 11 malam. Soundnya menggelegar.  Ga brenti sampai situ, mereka lanjut main gitar sampai pagi.. Bener² sampai adzan subuh. Ga ada petugas negur... Padahal di gunung loh ini. Pengen melepas penat kerja malah yg ada semalaman gak bisa istirahat. Sekali aja aku kesini, untuk pengalaman.",2025-12-18
3,setahun lalu,"Lokasi camp bersih,, pengelola ramah, ada masjid ada kolam jg. Sewa tenda paket lengkap cukup terjangkau,, 100k udh dpt tenda, 2 sliping bag, 2 karpet. Htm juga 15k per orang. Tapi sayangnya toilet berbayar. Ngecamp 1 malem 4 orang biaya toilet lebih mahal daripada htm.. Hadehhhh.. 1 orang ke toilet sehari semalam itung aja kalo pipis 7x 2rb udah 14k kali 4 orang udah 46k. Padahal 1 malem aja lebih dari 4x apalagi bawa bocill... Tekorrrr donk buat bayar toilet doang.  Buat pengelola Perlu dihitungkan lagi harusnya masuk fasilitas HTM atau misalkan camp sewa tenda sdh termasuk toilet. 😅 Masak iya toilet bayarrrr lagi tiap kali pakeeee. Baru kali ini. Agak syokkkk sihhh... Tp yaaa syudahlahhh..  Overall ok. Toilet aja yg g bersahabat.",2025-12-18
5,setahun lalu,Tempat yang bagus untuk berkemah bersama keluarga atau teman ✨✨,2025-12-18
3,setahun lalu,"Tempat sejuk,rindang,udara dinginnya pas,minus di fasum kamar mandi masih krg bny dan yg camp disitu kl menggunakan membayar 2rb perpakai.hrz nya kl yg ngecamp sdh termasuk fasilitas,untuk listrik msh blm ada colokan untuk diolor ke te …",2025-12-18
5,setahun lalu,Info tentang kemeja,2025-12-18
5,setahun lalu,"Akses lokasi dari jalan utama cukup jauh tetapi sangat worth it, kondisi jalan aspal sampai batas desa saja setelah itu jalan pluran dan berbatu sampai lokasi.  Untuk tarif camping satu malam cukup bayar Rp.15.000 dan parkir motor Rp. 2.000, tarif tersebut mungkin sudah termasuk toilet.  Area camping ada 3 spot dan luas-luas tempatnya dan dekat dengan akses kamar mandi masing-masing spotnya.  Untuk yang mau camping di hari biasa harus punya persiapan yang matang karena kantin, loket dan warung tutup mungkin karena pengunjung sepi di hari biasa, disarankan weekend cuma agak ramai.  Telaganya jernih dan airnya segar (dingin), banyak spot-spot foto juga disini.  Secara keseluruhan suka dengan tempat camp ini, pengelola rutin melakukan perawatan area.  Kritik dan Saran: mohon maaf untuk penjaga atau pengelola tempat, meskipun terdapat satu atau dua orang saja yang ingin camping diharapkan berjaga untuk kenyamanan dan keamanan pengunjung demi meminimalisir kejadian atau hal-hal yang tidak terduga, terima kasih atas perhatiannya semoga bisa lebih ditingkatkan lagi 🙏🏽",2025-12-18
5,setahun lalu,"Oke, syahdu, tidak terlalu ramai. Recomend buat camping tim atau family. Sdh ada warung yang sedia makanan.  Hati2 jalan otw tkp, jalan sempit",2025-12-18
3,setahun lalu,"Tempat sejuk,rindang,udara dinginnya pas,minus di fasum kamar mandi masih krg bny dan yg camp disitu kl menggunakan membayar 2rb perpakai.hrz nya kl yg ngecamp sdh termasuk fasilitas,untuk listrik msh blm ada colokan untuk diolor ke te -1.787838nda.jika membutuhkan listrik qt membayar 50rb ke pengelola,sinyal gak ada yg bs cm telkomsel dan itupun kdg lewat2 Harapan kami ke depannya kamar mandi ditambah lg,ada wifi dan listrik yg bs diolor ke tenda2",2025-12-18
5,setahun lalu,"Tempatnya bagus dan asri, cuma akses masuk dari jalan raya jauh, jalan masuk juga sempit untuk simpangan 2 mobil tidak bisa",2025-12-18
5,setahun lalu,"Tempat nya bersih, adem, jauh dari keramaian kota, ada semacam kolam dr mata air yg bisa dipakai berenang",2025-12-18
5,setahun lalu,"Camp disini seseru ituuu, perawatan rutin bersih, tenang, hanya akses jalannya masih berbatu, recommended buat refreshing rombongan bisa",2025-12-18
5,setahun lalu,Asik sepertinya cocok untuk camping bareng keluarga dan masih asri bisa renang di kolam nya.,2025-12-18
5,setahun lalu,"Tempat berkemah yang nyaman untuk keluarga/teman2 pelepas penat karena pekerjaan, tempat bersih,nyaman&segar udaranya,sinyal telp ya bagus Telkomsel laenya susah sinyal,bisa sewa paket/bawa tenda sendiri,pokoknya seru habissss",2025-12-18
5,setahun lalu,Tempatnya asik dan sejuk 😁👍 …,2025-12-18
5,setahun lalu,"Se tenang itu..dan lengkap fssilitasnya..akses blm 100% bagus jalaman tp bsa dilalui. Bisa renang jugaaa.. harga tenda skitar 25-35k, makanan murah2.",2025-12-18
3,Diedit setahun lalu,Abang loket yg rambutnya mirip jamet pelayanan sangat buruk. Alhasil puter balik nyari tempat camp laen. Mohon ditindak lanjuti. Kejadian td mlm selasa 3 mei 2022,2025-12-18
4,setahun lalu,"Dingin, good view..",2025-12-18
4,setahun lalu,"Sejuk, asri, cocok buat Camp keluarga.",2025-12-18
4,setahun lalu,"Ada toilet umum, warung ngopi juga ada, sewa perlengkapan camping juga ada",2025-12-18
5,setahun lalu,"Tempat healing bagi kamu yg senang berkumpul dgn alam, sewa tenda bisa, bawa sendiri bisa. Perlu kelengkapan soal listrik buat penerangan ato lainnya tinggal hub petugas. Untk mck sudah disediakan. Asik pas liburan ato weekand.",2025-12-18
5,setahun lalu,Luas. Dingin. Toilet terjamin. Bisa bawa tenda sendiri. Bisa sewa juga. Ada listrik.,2025-12-18
4,setahun lalu,👍👍 …,2025-12-18
5,setahun lalu,"Alhamdulillah seneng banget,alamnya sejuk apalagi waktu tengah malam syahdu banget🥰🥰🥰🥰 …",2025-12-18
5,setahun lalu,"Tempat yang bagus untuk menikmati suasana malam yang tenang. Tempat ini bukan untuk tidur, melainkan untuk menikmati suasananya. Manajemennya cukup baik. Anda bisa meminjam beberapa barang selama menginap di sana. Jalannya mungkin menantang bagi pengendara sepeda baru. Sebaiknya pesan tempat ini sebelumnya jika Anda berencana berkunjung di akhir pekan. Saya merekomendasikan tempat ini karena ini merupakan pengalaman baru bagi saya.",2025-12-18
5,setahun lalu,"Please jalannya jangan dibikin kayak Sekipan. Biar kayak gini aja masih berasa alamnya. Recommended bangetttt, apalagi kesini kalau weekday, bisa healing dengerin suara alam 😍 …",2025-12-18
3,setahun lalu,"Secara keseluruhan lumayan sih. Hanya agak jauh dan akses jalannya yang sempit menuju ke lokasi. Di lokasi sudah ada mushola, toilet, dan sumber air yang relatif mudah diakses. Hanya saja, penyebaran titik kran air yang kurang merata membuat effort tersendiri bagi yang lokasi camp nya jauh dari kran-kran yang ada.",2025-12-18
4,setahun lalu,"Tempatnya bagus,suasananya masih asri sejuk",2025-12-18
5,setahun lalu,"Tempat yang sangat indah, sejuk dan segar. Bisa camping dsni, dan tiketnya pun murah",2025-12-18
5,setahun lalu,Pemandangannya bagus,2025-12-18
4,setahun lalu,"Lokasi masih lumayan sepi, jalan menuju lokasi sempit buat R4 jadi kalau simpangan harus pandai mencari tempat yg agak luas dulu. lokasi buat ngecamp luas dan banyak. disediakan juga peralatan ngecamp bagi yg gak bawa peralatan. fasilitas toilet, mushola, warung makan. bisa pesan kayu bakar jika mau buat api unggun. sayang lampu kalau malam dimatikan terutama di mushola. akses listrik buat sekedar charge hp lumayan sulit.",2025-12-18
5,setahun lalu,Cocok banget tmptnya buat camp bareng bareng sih Akses lumayan mudah juha,2025-12-18
5,setahun lalu,Asikk pol pokok e,2025-12-18
4,setahun lalu,"Tempatnya lumayan nyaman, bisa mandi di kolam tapi airnya dingin. tetapi akses jalan perlu di perhatikan lagi untuk simpangan mobil, dan listrik di lokasi ini baru mengandalkan genset, klu butuh listrik kena cas 100rb dari magrib sampai  jam 1 malam.",2025-12-18
4,setahun lalu,"tempatnya bersih dan asri ada kantinya juga ,mungkin untuk toilet di perbaiki lagi karena di pintu toilet tidak ada kuncinya hanya pakai rafia",2025-12-18
4,setahun lalu,Dari jalan utama masuknya lumayan jauh,2025-12-18
4,setahun lalu,Kenangan bersama keluarga inti disini. Pertama kali dalam hidup ibu saya merasakan camping bersama keluarga. Beliau begitu senang setelah merasakan penat pasca lebaran. Tapi sangat disayangkan ibu saya mengalami kejadian tidak mengenakan saat ke toilet. Banyak toilet yang tidak ada kuncinya. Jadi harapan kedeoan semoga ada perubahan Karna rencana kami akan kesana lagi ntah kapan.,2025-12-18
